"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"troika"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1136577982	3
"taira"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1138110235	3
"launch"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.115315562	3
"poster"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1157561545	3
"horsecar"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1162761069	3
"ern"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1175997683	1
"tandem"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1177424166	
"moped"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1177602082	
"human"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1184506614	
"fryer"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1187431739	
"dumper"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1190530778	
"frier"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1197090973	
"veil"	"neg"	"does_fly"	"cslb_crowd_neg"	"certain"	0.1204174414	
"pollack"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.120829105	
"unai"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1208410711	
"machine"	"pos/neg"	"fly vehicle"	"wn_hypernym conceptnet"	"not_certain"	0.1213152825	
"lotte"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1216802857	
"ambulance"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1235466509	
"mankind"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1239171642	
"workhorse"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.123991113	
"mina"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1247298743	
"rudd"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1260947729	
"van"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.126156764	
"bruin"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1262362499	
"flagship"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1262658081	
"blower"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1262991006	
"mount"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1263921521	
"electric"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.126447388	
"mola"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.126630845	
"bicycle"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.12688763	
"sparling"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1274958302	
"steer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1279869696	
"pen"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1283964532	
"watchdog"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1285041189	
"pollock"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.129015515	
"tank"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1292532716	
"bellwether"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1296179878	
"chaise"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1296507909	
"ray"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1296515826	
"limo"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1296797896	
"hoy"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1306192641	
"hack"	"neg"	"mammal vehicle"	"wn_hypernym"	"not_certain"	0.1307330271	
"britt"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1315344287	
"banting"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1319206284	
"nag"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1321844419	
"mara"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1324176566	
"stock"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1339798494	
"bottom"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1341827153	
"lorry"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.134494404	
"brit"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1348290627	
"bandwagon"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1356691465	
"brill"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1374166491	
"bus"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1389122998	
"smoker"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1393783889	
"dray"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1394329284	
"carriage"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1396800225	
"allis"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1402106764	
"stablemate"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.140785171	
"cart"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1416355353	
"remount"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1417905289	
"panzer"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1421260056	
"pollard"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1427134598	
"drill"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1429008453	
"clarence"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.143223511	
"catamount"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1434641308	
"reeve"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1435208863	
"derelict"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1439121245	
"tipper"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1439306787	
"sedan"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1447542002	
"rickshaw"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.144934052	
"alsatian"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1449387469	
"lapin"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1453848105	
"runner"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1455502322	
"layer"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1458065671	
"car"	"pos/neg"	"vehicle vehicle"	"wn_hypernym manually_included"	"certain"	0.1459878432	
"picket"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1460427027	
"doe"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1461500592	
"pram"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1468115458	
"margate"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.147028711	
"gig"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1480638653	
"taxicab"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1481373352	
"kamikaze"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1481849529	
"vehicle"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1482914931	
"man"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1484271321	
"daw"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1484443611	
"limousine"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1486690647	
"urus"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1487105534	
"springer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1488467926	
"motorcycle"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.148856065	
"trap"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1489216229	
"mollie"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1490217289	
"tramcar"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1491612966	
"trireme"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1499584418	
"sleeper"	"neg"	"fish vehicle"	"wn_hypernym"	"not_certain"	0.15003446	
"pontoon"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1502658697	
"trailer"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1502794007	
"sow"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1504418763	
"kaki"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1504671618	
"cab"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.150639941	
"rigger"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1506726621	
"royal"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1512229125	
"ram"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1513376887	
"stint"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1514877477	
"chow"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1520438565	
"schoolmaster"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1525050163	
"heap"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1525342107	
"ferryboat"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1525620838	
"mutt"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1527749976	
"starship"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1529747226	
"cur"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1530573735	
"mudder"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1531791529	
"ounce"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1532606699	
"wagon"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1534231161	
"argentine"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1536174459	
"truck"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1536621365	
"killer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1537143066	
"setter"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.153775709	
"transporter"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1543424892	
"fisher"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1547820602	
"tower"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1548464964	
"poll"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1549419013	
"bobsleigh"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1551072029	
"wheel"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1551548227	
"liner"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.155799723	
"cardinal"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1561630083	
"chariot"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1562538247	
"queen"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1563829828	
"pekan"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1566423537	
"plug"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.157451581	
"caplin"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1574646491	
"steamroller"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1575134637	
"whiff"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1575989845	
"tram"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1577403414	
"diner"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1579301779	
"bob"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1579866493	
"dun"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1582089271	
"ferry"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1583464067	
"fireboat"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1584078814	
"craft"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1584223661	
"boxer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1589303013	
"punt"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1589306914	
"bulldozer"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1590314711	
"hart"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.159213084	
"junk"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1595797799	
"taxi"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1598345827	
"wain"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1600488029	
"chopper"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1604821415	
"unicycle"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1606380392	
"char"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1609566214	
"streetcar"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1618520753	
"palfrey"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1620978442	
"bike"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1620999224	
"gnu"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1622954982	
"plane"	"pos/neg"	"fly vehicle fly vehicle"	"wn_hypernym conceptnet manually_included"	"certain"	0.1625836023	
"shire"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1626248648	
"rig"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1631111492	
"scull"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1636870643	
"waggon"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1639488913	
"painter"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1640050505	
"dandy"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.164092968	
"nanny"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1643945412	
"caribe"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1645806924	
"mouser"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1646046862	
"tup"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1648632555	
"stanhope"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1650239109	
"pointer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1652440228	
"hydrofoil"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1652666519	
"cutter"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1658608301	
"speedboat"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.165880085	
"homer"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1660408509	
"luge"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.166330485	
"lander"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1666633242	
"toboggan"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1666922528	
"pung"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1667001714	
"convertible"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1667692457	
"snowmobile"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1668644863	
"merl"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1670076714	
"supertanker"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1671607917	
"goujon"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1672144637	
"sulky"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1673697618	
"roaster"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1674322766	
"trolley"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1676317718	
"liza"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1678069221	
"hackney"	"neg"	"mammal vehicle"	"wn_hypernym"	"not_certain"	0.167905625	
"kine"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1679591076	
"forklift"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1680996229	
"proconsul"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1682530099	
"stepper"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1687532382	
"cairn"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1693229658	
"wheeler"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1693626837	
"dugout"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.169561487	
"ani"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1696174221	
"cayuse"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.169674524	
"barrow"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1697112839	
"handcart"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1700172767	
"packet"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1700721682	
"galley"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1702009365	
"bullock"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1702998685	
"martin"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1704416926	
"barker"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1706504275	
"parr"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1707098478	
"horsehead"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1708777613	
"gosling"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1709417192	
"grubby"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1709678433	
"tender"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1712675936	
"moorcock"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1715882496	
"spitz"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1716840211	
"sled"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1718339733	
"pasang"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1718457937	
"capsule"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1719520116	
"minicab"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1723461927	
"drum"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1723812136	
"cochin"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1727229908	
"pogge"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1728214593	
"ling"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1728948556	
"pushcart"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1729873776	
"surrey"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1730939628	
"scooter"	"pos"	"bird vehicle"	"wn_hypernym"	"not_certain"	0.1731102626	
"minivan"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1735695903	
"sampan"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1743552245	
"caravan"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1746805239	
"feist"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1750972156	
"bitch"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1751262014	
"kid"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1753292381	
"mademoiselle"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1753947761	
"cob"	"pos"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1754454812	
"dory"	"neg"	"fish vehicle"	"wn_hypernym"	"not_certain"	0.175918622	
"billy"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1760919633	
"skateboard"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1762301569	
"fitch"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1762367669	
"bongo"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1764437462	
"cabriolet"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1765064367	
"railcar"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1768304791	
"nandu"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1773456962	
"pickup"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1777207698	
"finnan"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1780694004	
"pusher"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1781494194	
"icebreaker"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.178249703	
"runabout"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.178529128	
"tatu"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1785999233	
"oxen"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1786042265	
"compact"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.178668552	
"flat"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1789388341	
"scrambler"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1791674272	
"drake"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1797342872	
"smack"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1798808463	
"wrecker"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1798885395	
"snowplow"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1799782999	
"camper"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1800521998	
"solan"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1805256429	
"charger"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1806022342	
"broncho"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1807116191	
"wheelbarrow"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1815762625	
"ark"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.181654477	
"skiff"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1820492858	
"cisco"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1823788308	
"stirk"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1827255165	
"tinker"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1831117131	
"watercraft"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1835765546	
"buggy"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1839988768	
"pomfret"	"neg"	"fish"	"wn_hypernym"	"not_certain"	0.1840834053	
"galleon"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.184114022	
"stud"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1841297191	
"carabao"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1843692982	
"tom"	"pos"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1845820384	
"bobsled"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1845940008	
"caisson"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1846425552	
"tractor"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1846946132	
"jade"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1847700597	
"topi"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1848851639	
"carrack"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.18541321	
"mackinaw"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1856686826	
"bogie"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1856813836	
"sledge"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1857342189	
"spacecraft"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1857477098	
"basset"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.186071729	
"equine"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.186200414	
"orang"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1865353269	
"merino"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.186563194	
"doggie"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1868746637	
"bay"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1868947727	
"engine"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1870195985	
"hearse"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1870431246	
"pacemaker"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1871491333	
"tumbler"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1873794863	
"bookmobile"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1874789539	
"gondola"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1878811491	
"caboose"	"pos/neg"	"vehicle"	"wn_hypernym"	"not_certain"	0.1880833591	
"liger"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1884416348	
"doggy"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1884586655	
