"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"argentine"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1627668267	
"shire"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1631680765	
"man"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1634775888	
"mutt"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1640857635	
"dun"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1642711801	
"allis"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1656285692	
"nanny"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1657757783	
"pointer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1673438916	
"boxer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1675081794	
"setter"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1682850239	
"kaki"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1686093709	
"tinker"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1688026484	
"drill"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1691188667	
"taira"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.171447981	
"chow"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1715350571	
"sparling"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1730016932	
"pollack"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1737601844	
"pekan"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1741213092	
"painter"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1741625855	
"roaster"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1744744614	
"kine"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.175082683	
"cob"	"pos"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1752602214	
"rudd"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1755101524	
"mudder"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1759276269	
"asp"	"pos"	"reptile"	"wn_hypernym"	"not_certain"	0.1776845851	
"poulet"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1779508287	
"stud"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.178294548	
"plug"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1786067853	
"moorcock"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1787921179	
"whiff"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1791981829	
"bullock"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1792371566	
"jaeger"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1800130438	
"margate"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1800379826	
"barker"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1805195312	
"feist"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1810483349	
"layer"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1810900912	
"grubby"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.181222696	
"wheeler"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1816152396	
"goujon"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1819033094	
"jenny"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1819261915	
"oxen"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1821673541	
"homer"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1823222464	
"springer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1825760398	
"merl"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.183320729	
"basset"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1836769493	
"bitch"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1837806444	
"gnu"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1838353186	
"tumbler"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1839727599	
"pasang"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1842067897	
"fitch"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1842357672	
"fisher"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1843851059	
"drake"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1844640858	
"ounce"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1844800231	
"caribe"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.18457335	
"billy"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1862935042	
"scooter"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1871740459	
"cayuse"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1878445168	
"mola"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1884850249	
"cairn"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1888416511	
"tup"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1890354904	
"mademoiselle"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1894523723	
"tom"	"pos"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1902669064	
"paca"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1904363746	
"tatu"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1911921491	
"pacemaker"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1919268737	
"snowbird"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.192047406	
"horsehead"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1924778073	
"grindle"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.193241726	
"brent"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1932995874	
"nandu"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1934439021	
"charger"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1938020118	
"sleeper"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1938537774	
"liza"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1938771981	
"monitor"	"pos"	"reptile"	"wn_hypernym"	"not_certain"	0.1947888232	
"spitz"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1950554053	
"merino"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1958264188	
"bronco"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1958462028	
"palomino"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1959258021	
"topi"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.196008946	
"jade"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1962789881	
"gander"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1962988948	
"parr"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1963588679	
"stirk"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1965335508	
"turkey"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.197151439	
"proconsul"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1972808176	
"mavis"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.1981335315	
"ass"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1985527917	
"prancer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1991270816	
"loir"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1995021967	
"sitter"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.199667084	
"pollock"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2006687522	
"pinto"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2008172954	
"ray"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2021545476	
"stepper"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2024058997	
"sierra"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2028887786	
"kid"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.203689039	
"trotter"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2037321533	
"toy"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2042294033	
"carabao"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2051868789	
"bongo"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2055930302	
"redbird"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2056108153	
"roebuck"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2057234015	
"merle"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.205797677	
"ling"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2058072424	
"mamo"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2058174531	
"drum"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2058512884	
"simian"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2068350728	
"papillon"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2069181115	
"pacer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.207701671	
"orang"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2079572804	
"killer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2082608597	
"doggie"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2095138123	
"rail"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2096487791	
"husky"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2096735622	
"chat"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.20996656	
"buffalo"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2101225784	
"erne"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2104620278	
"steed"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2104642708	
"broncho"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2105382888	
"doggy"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2107948349	
"pooch"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2112494829	
"puss"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.212748151	
"merlin"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2133884901	
"ridley"	"pos"	"reptile"	"wn_hypernym"	"not_certain"	0.2135960006	
"caplin"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2139554247	
"ewe"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2140284419	
"yak"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2148066839	
"swine"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2148524961	
"buck"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2148668888	
"ox"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2156410967	
"coney"	"pos"	"mammal fish"	"wn_hypernym"	"not_certain"	0.2157495614	
"pussy"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2160505852	
"mongrel"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2162309481	
"livestock"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2162581895	
"cony"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.216582839	
"barbu"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2180237121	
"donkey"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2180273362	
"hanuman"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2182446	
"tusker"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2184508106	
"clumber"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2187635248	
"firebird"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2190691723	
"heifer"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2190885278	
"moke"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2192213848	
"pogge"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2193504326	
"jack"	"pos"	"mammal fish"	"wn_hypernym"	"not_certain"	0.219432637	
"seal"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2200212499	
"mustang"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2206533415	
"kitty"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2206595063	
"knot"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2207801755	
"equine"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2209937654	
"bronc"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2218416191	
"bull"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2220076546	
"apar"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2221917737	
"capon"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.222669635	
"lioness"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2229232887	
"lox"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2236923345	
"liger"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.223889561	
"chimp"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2240324687	
"bunny"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2244076335	
"kob"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2255231963	
"marabout"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2261293339	
"cimarron"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2263964251	
"mew"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2266964085	
"roller"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2278817478	
"finnan"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2280379302	
"tomcat"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2281590462	
"bloodhound"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2282716295	
"mare"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2285207014	
"sheldrake"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2286169439	
"broodmare"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2289860287	
"moloch"	"pos"	"reptile"	"wn_hypernym"	"not_certain"	0.2292755148	
"bay"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2294359831	
"collie"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2297478942	
"molly"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2299296734	
"turtledove"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2301304282	
"jennet"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2302695444	
"cayman"	"pos"	"reptile"	"wn_hypernym"	"not_certain"	0.2305914854	
"snowflake"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2308043486	
"panther"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2310869512	
"cocker"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2311808455	
"char"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2312461575	
"phoebe"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2314014436	
"pussycat"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2330638101	
"gator"	"pos"	"reptile"	"wn_hypernym"	"not_certain"	0.2332048444	
"baya"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2333555206	
"horse"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2335101036	
"saki"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2335459436	
"groundhog"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.234122383	
"rook"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2347022702	
"adjutant"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2355433149	
"stockfish"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2357910836	
"hobby"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2358336412	
"warhorse"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2373117256	
"gelding"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2384028172	
"redbone"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2384427906	
"corgi"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2396684912	
"swift"	"pos"	"reptile bird"	"wn_hypernym"	"not_certain"	0.240234515	
"bear"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.24141432	
"poodle"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2414496742	
"brant"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2414835252	
"glutton"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2420396294	
"coon"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2421928731	
"wolfhound"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2422266574	
"gamecock"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2427043696	
"jay"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2429758805	
"cows"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2432387036	
"peewee"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2439777123	
"buckskin"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2440884263	
"ermine"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2443872072	
"homo"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2449873017	
"cisco"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2460960993	
"minah"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2464314852	
"sheepdog"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2472923721	
"bantam"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2473691141	
"thoroughbred"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2477783154	
"pony"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2478158098	
"mole"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2478869172	
"foxhound"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2480693989	
"cattle"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.248089622	
"pecker"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2488216361	
"greyhound"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.249228865	
"hippo"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.249497591	
"bovine"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2498845018	
"puppy"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2499259485	
"dachshund"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.250083763	
"verdin"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2501017995	
"pirana"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2505652966	
"mule"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2506882263	
"weaver"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2509714982	
"grenadier"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2510282997	
"budgie"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2511112149	
"chum"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2514104681	
"stallion"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2521565073	
"dalmatian"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2523280068	
"biddy"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2529012173	
"robin"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2533058042	
"mammoth"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2534707458	
"burro"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2535548343	
"genet"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2536588941	
"ratel"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2547171477	
"camel"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2549992452	
"tabby"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2555510457	
"packhorse"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2559641017	
"songster"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2573343444	
"springbok"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2586887704	
"fox"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2591116473	
"steeplechaser"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.25914304	
"cow"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2592887744	
"screamer"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.259579345	
"humans"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2601717927	
"whippet"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2602765672	
"llama"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2609304887	
"pomfret"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2610821244	
"cero"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2617233168	
"bass"	"pos"	"fish fish"	"wn_hypernym manually_included"	"certain"	0.2617690216	
"beef"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2623883594	
"kea"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2631461764	
"cockerel"	"pos"	"bird"	"wn_hypernym"	"not_certain"	0.2646876984	
"saiga"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2649461355	
"stag"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2652973042	
"feline"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2653238215	
"torpedo"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2653511448	
"whistler"	"pos"	"mammal bird"	"wn_hypernym"	"not_certain"	0.2656265104	
"vixen"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2662381663	
"gar"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2666264651	
"pinscher"	"neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2666572769	
