"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"frier"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1154085057	
"cur"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1156095558	
"daw"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1162547878	
"cochin"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1170598977	
"dobbin"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1186372579	
"mouser"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1187159826	
"pen"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1188541098	
"hausen"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1190695135	
"sole"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.119876231	
"brill"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1210137376	
"das"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1221119813	
"hackney"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.12217298	
"gib"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1227880084	
"ern"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1237306792	
"jaeger"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1240565641	
"queen"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1244974567	
"sweeper"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1250696218	
"shire"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1269620855	
"lapin"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1270225763	
"runner"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.13010449	
"urus"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1311379859	
"lotte"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1323666674	
"stablemate"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1326990819	
"mutt"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1329288288	
"tinker"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1329575483	
"chat"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1340383632	
"nanny"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1344417848	
"snowbird"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1347203655	
"pointer"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1348319354	
"reeve"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1350349317	
"ram"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1352754681	
"hart"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1358269714	
"stint"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1359234331	
"palfrey"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1360654034	
"nag"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1370940051	
"human"	"pos/neg"	"mammal mammal"	"wn_hypernym manually_included"	"certain"	0.1374905693	
"cardinal"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1391461283	
"alsatian"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1393664357	
"turtledove"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1393690862	
"sow"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1395656011	
"bullock"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1398640285	
"mara"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.139920225	
"simian"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1400493747	
"workhorse"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1404219566	
"man"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.14056778	
"poulet"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1412537478	
"argentine"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1419718372	
"schoolmaster"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1432787675	
"basset"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1432877633	
"oxen"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1438761287	
"doe"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1440641616	
"painter"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1440783647	
"marabout"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1440883563	
"ass"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1444400979	
"proconsul"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1450242836	
"mina"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1451150093	
"rail"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.145600624	
"sitter"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1461115633	
"kaki"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.146407199	
"turkey"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1464750459	
"britt"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1466287506	
"dun"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1475768783	
"mollie"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1484190993	
"jenny"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1484650712	
"catamount"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1487068116	
"tumbler"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1489283547	
"brent"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1499495023	
"bronco"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1500463556	
"tatu"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1511072631	
"moorcock"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1515284408	
"donkey"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1518663177	
"pasang"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1522264195	
"blower"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1524630874	
"paca"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1528366981	
"stud"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1531627866	
"pooch"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1539740464	
"pacemaker"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1541228588	
"boxer"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1541231368	
"steed"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1544039834	
"hanuman"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1551947868	
"cairn"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1568964236	
"knot"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1569980149	
"merle"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1570388994	
"fitch"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1571157524	
"prancer"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1572691843	
"gnu"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1575346465	
"wheeler"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1576687296	
"pacer"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1584217833	
"setter"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1597646626	
"chimp"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1600774253	
"robin"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.161367842	
"cob"	"neg"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1622373157	
"loir"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1625153831	
"wolfhound"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1625240763	
"roller"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1628033905	
"stock"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1629158114	
"sierra"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1633578057	
"kine"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.163360156	
"drake"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1644676228	
"kob"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1649519284	
"varan"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.1660144949	
"phoebe"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.166406822	
"tom"	"neg"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1666312098	
"minah"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1666536531	
"merino"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1668241641	
"whistler"	"neg"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1678017802	
"cockerel"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1682699917	
"mongrel"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1684217179	
"bruin"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1684408206	
"yak"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1688529669	
"jennet"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1689690533	
"moloch"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.1692245606	
"feist"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1693275954	
"lioness"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1694366317	
"mudder"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1695712621	
"jade"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1697264295	
"pekan"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1697323549	
"whiff"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.169784664	
"gamecock"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1701552609	
"plug"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.171115299	
"barker"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1714135655	
"redbird"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1714236915	
"drill"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1718725088	
"cayuse"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1721798171	
"fryer"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1726536112	
"kitty"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.172728602	
"gander"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1727558464	
"orang"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1729769513	
"weaver"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1730914711	
"screamer"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.173318158	
"homer"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1734976348	
"chow"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1735715776	
"bitch"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1736920643	
"allis"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1738051298	
"ermine"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1739530456	
"layer"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1739923312	
"pussy"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1739930673	
"mademoiselle"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1741259064	
"scooter"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1741712141	
"adjutant"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1742592553	
"stirk"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1747917104	
"topi"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1749113834	
"rook"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1752989108	
"firebird"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1755849436	
"grubby"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1756486526	
"palomino"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1768405594	
"roaster"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1768431676	
"monitor"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.1770124566	
"swift"	"neg"	"reptile bird"	"wn_hypernym"	"not_certain"	0.177146049	
"grindle"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1774633843	
"charger"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1774669344	
"verdin"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1777904278	
"nandu"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1782323991	
"nightingale"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1784812457	
"merl"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.178687594	
"mamo"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1788365299	
"goujon"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1789706175	
"billy"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.179072072	
"toy"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1791355002	
"horsehead"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.179298752	
"rhea"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1795013235	
"steer"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.179646744	
"homo"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1798320081	
"husky"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1806467859	
"mustang"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1808138269	
"broncho"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.18118909	
"clumber"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1812791976	
"liger"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1824125884	
"emu"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1828731856	
"jay"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1829463188	
"tusker"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1830375179	
"tup"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1835707544	
"spitz"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1838782444	
"ridley"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.1846889664	
"barbu"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.184845274	
"caracal"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1848647093	
"mavis"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1854655859	
"papillon"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1857321634	
"liza"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1857535192	
"hobby"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1867458205	
"heifer"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1870610449	
"mew"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1872652982	
"cimarron"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1875947313	
"cony"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1876460364	
"puss"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1880229417	
"nutcracker"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1882869751	
"pinscher"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1886562266	
"brant"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1893381168	
"baya"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.189370183	
"capuchin"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1893745095	
"springer"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.189502623	
"kid"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1896213128	
"flicker"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1897349503	
"ox"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1898923087	
"takin"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1906990268	
"carabao"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.191488411	
"dodo"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1917365881	
"swine"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1918414592	
"sheepdog"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1920403224	
"llama"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1920901281	
"erne"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1924302311	
"caribe"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.1928370419	
"coon"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1928774665	
"dachshund"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1932811576	
"livestock"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1943007233	
"mule"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1948087015	
"griffon"	"neg"	"mammal bird"	"wn_hypernym"	"not_certain"	0.1952843564	
"cock"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1953348467	
"hen"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.1956267959	
"cocker"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1960011604	
"asp"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.1961087307	
"rhesus"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1965769119	
"doggy"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.196652085	
"falcon"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.196869127	
"buck"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1969370828	
"bronc"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1969844083	
"pony"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1971094579	
"roebuck"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1973093008	
"trotter"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1973570501	
"fisher"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1975718194	
"doggie"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1977544701	
"stepper"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.197931126	
"warhorse"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1987829879	
"tomcat"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1989177924	
"poodle"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1996806874	
"ratel"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.199883818	
"horse"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.1999407861	
"cattle"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2000217601	
"buffalo"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2004671587	
"bloodhound"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2007207582	
"ewe"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2007813292	
"broodmare"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2010661281	
"kea"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2010831104	
"capon"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2011632717	
"apar"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2013784283	
"gelding"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2016954501	
"margate"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2018420036	
"pinto"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2020765883	
"pussycat"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2023169324	
"equine"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2026613393	
"camel"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2029317568	
"ounce"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2031123942	
"panther"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2036528763	
"bantam"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.204269577	
"cacique"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.204537358	
"parr"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2046553454	
"genet"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2046909315	
"budgie"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2049578307	
"saki"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2050361389	
"bongo"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2052493087	
"okapi"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2056190721	
"groundhog"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2056727237	
"redhead"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2059586006	
"steeplechaser"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2073163812	
"cayman"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.2074200715	
"willet"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2074782724	
"tarpan"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2075639941	
"guan"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.207569076	
"fox"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.207833805	
"jack"	"pos"	"mammal fish"	"wn_hypernym"	"not_certain"	0.2079800034	
"dalmatian"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2082953593	
"glutton"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2084324102	
"peewee"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2084413687	
"foxhound"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2084422229	
"taira"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2089042637	
"cobra"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.2090183614	
"sleeper"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2092131113	
"bunny"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2092865062	
"serin"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2093514677	
"bull"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2102675103	
"packhorse"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2108062111	
"greyhound"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2109503779	
"crow"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.211153279	
"chinchilla"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2124447669	
"pecker"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2126429518	
"stag"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.21289596	
"stallion"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2130135442	
"sparling"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2135753864	
"lion"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2143617052	
"titi"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2147447922	
"sheldrake"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2147889787	
"mare"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2148075752	
"moa"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2148508277	
"anthropoid"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2150088938	
"mastodon"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2152537049	
"springbok"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2163773548	
"pollack"	"pos"	"fish"	"wn_hypernym"	"not_certain"	0.2165431703	
"gator"	"pos/neg"	"reptile"	"wn_hypernym"	"not_certain"	0.2165553776	
"dipper"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.2166365836	
"grey"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2169418685	
"seal"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2173019822	
"coney"	"pos"	"mammal fish"	"wn_hypernym"	"not_certain"	0.2174016724	
"thoroughbred"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2174789308	
"silverback"	"pos/neg"	"mammal"	"wn_hypernym"	"not_certain"	0.2175441393	
"snowflake"	"neg"	"bird"	"wn_hypernym"	"not_certain"	0.217824759	
