concept,label,categories_str,sources_str,certainty
ketchup,neg,is_red,cslb,not_certain
ladybird,neg,is_black is_red,cslb,not_certain
lips,neg,is_red,cslb,not_certain
lipstick,neg,is_red,cslb,not_certain
onion,neg,is_red,cslb,not_certain
rhubarb,neg,is_green is_red,cslb,not_certain
robin,neg,is_red,cslb,not_certain
squirrel,neg,is_red,cslb,not_certain
tongue,neg,is_red,cslb,not_certain
watermelon,neg,is_green is_red,cslb,not_certain
wine,neg,is_red,cslb,not_certain
ambulance,neg,is_red,mcrae,not_certain
barn,neg,is_red,mcrae,not_certain
beets,neg,is_red,mcrae,not_certain
bow_(ribbon),neg,is_red,mcrae,not_certain
alligator,neg,is_green,cslb mcrae,not_certain
artichoke,neg,is_green,cslb,not_certain
asparagus,neg,is_green,cslb mcrae,not_certain
aubergine,neg,is_green,cslb,not_certain
avocado,neg,is_green,cslb mcrae,not_certain
bean,neg,is_green,cslb,not_certain
broccoli,neg,is_green green,cslb conceptnet mcrae,not_certain
brussel_sprouts,neg,is_green,cslb,not_certain
caterpillar,neg,is_green,cslb,not_certain
celery,neg,is_green,cslb,not_certain
cricket,neg,is_green,cslb,not_certain
crocodile,neg,is_green,cslb,not_certain
cucumber,neg,is_green,cslb,not_certain
elm,neg,is_green,cslb,not_certain
eucalyptus,neg,is_green,cslb,not_certain
fern,neg,is_green,cslb,not_certain
fir,neg,is_green,cslb,not_certain
frog,neg,is_green green,cslb conceptnet,not_certain
gherkin,neg,is_green,cslb,not_certain
grasshopper,neg,is_green,cslb,not_certain
hose,neg,is_green,cslb,not_certain
iguana,neg,is_green,cslb,not_certain
jeep,neg,is_green,cslb,not_certain
kiwi_fruit,neg,is_green,cslb,not_certain
leek,neg,is_green,cslb,not_certain
lettuce,neg,is_green,cslb,not_certain
lime,neg,is_green,cslb,not_certain
lizard,neg,is_green,cslb,not_certain
moss,neg,is_green,cslb,not_certain
olive,neg,is_green is_black,cslb,not_certain
parka,neg,is_green,cslb,not_certain
parsley,neg,is_green,cslb,not_certain
pear,neg,is_green,cslb,not_certain
peas,neg,is_green green,cslb conceptnet,not_certain
pine,neg,is_green,cslb,not_certain
seaweed,neg,is_green,cslb,not_certain
spinach,neg,is_green,cslb,not_certain
stick_insect,neg,is_green,cslb,not_certain
sycamore,neg,is_green,cslb,not_certain
tank,neg,is_green,cslb,not_certain
toad,neg,is_green,cslb,not_certain
tortoise,neg,is_green,cslb,not_certain
turtle,neg,is_green,cslb,not_certain
willow,neg,is_green,cslb,not_certain
board_(black),neg,is_green is_black,mcrae,not_certain
bottle,neg,is_green,mcrae,not_certain
raven,neg,is_black,cslb veale_simile,not_certain
crow,neg,is_black,veale_simile,not_certain
coal,neg,is_black,veale_simile,not_certain
coal_miner,neg,is_black,veale_simile,not_certain
thundercloud,neg,is_black,veale_simile,not_certain
sloe,neg,is_black,veale_simile,not_certain
panther,neg,is_black,cslb veale_simile,not_certain
cinder,neg,is_black,veale_simile,not_certain
bat,neg,is_black,veale_simile,not_certain
miner,neg,is_black,veale_simile,not_certain
rook,neg,is_black,veale_simile,not_certain
pot,neg,is_black,veale_simile,not_certain
pit,neg,is_black,veale_simile,not_certain
coal_mine,neg,is_black,veale_simile,not_certain
oven,neg,is_black,veale_simile,not_certain
nightmare,neg,is_black,veale_simile,not_certain
blackboard,neg,is_black,veale_simile,not_certain
crypt,neg,is_black,veale_simile,not_certain
night,neg,is_black black,conceptnet veale_simile,not_certain
bat_(animal),neg,is_black,cslb mcrae,not_certain
bear,neg,is_black,cslb mcrae,not_certain
beetle,neg,is_black,cslb mcrae,not_certain
calf,neg,is_black,cslb,not_certain
clarinet,neg,is_black,cslb,not_certain
cloak,neg,is_black,cslb,not_certain
cockroach,neg,is_black,cslb,not_certain
coffee,neg,is_black,cslb,not_certain
cow,neg,is_black,cslb,not_certain
flea,neg,is_black,cslb,not_certain
football,neg,is_black,cslb,not_certain
gorilla,neg,is_black,cslb,not_certain
gown,neg,is_black,cslb,not_certain
housefly,neg,is_black,cslb,not_certain
lantern,neg,is_black,cslb,not_certain
limousine,neg,is_black,cslb,not_certain
magpie,neg,is_black,cslb,not_certain
millipede,neg,is_black,cslb,not_certain
mussel,neg,is_black,cslb,not_certain
newspaper,neg,is_black,cslb,not_certain
pelican,neg,is_black,cslb,not_certain
penguin,neg,is_black,cslb,not_certain
piano,neg,is_black,cslb,not_certain
prune,neg,is_black,cslb,not_certain
raccoon,neg,is_black,cslb,not_certain
raisin,neg,is_black,cslb,not_certain
recorder,neg,is_black,cslb,not_certain
rhino,neg,is_black,cslb,not_certain
scorpion,neg,is_black,cslb,not_certain
sheep,neg,is_black,cslb,not_certain
skunk,neg,is_black,cslb,not_certain
slug,neg,is_black,cslb,not_certain
spider,neg,is_black,cslb,not_certain
starling,neg,is_black,cslb,not_certain
stockings,neg,is_black,cslb,not_certain
suit,neg,is_black,cslb,not_certain
tarantula,neg,is_black,cslb,not_certain
tiger,neg,is_black,cslb,not_certain
tights,neg,is_black,cslb,not_certain
tyre,neg,is_black,cslb,not_certain
wand,neg,is_black,cslb,not_certain
wetsuit,neg,is_black,cslb,not_certain
zebra,neg,is_black,cslb,not_certain
blackbird,neg,is_black,mcrae,not_certain
boots,neg,is_black,mcrae,not_certain
bra,neg,is_black,mcrae,not_certain
buzzard,neg,is_black,mcrae,not_certain
cannon,neg,is_black,mcrae,not_certain
cape,neg,is_black,mcrae,not_certain
water,pos,blue,conceptnet,not_certain
eyes,pos,green blue,conceptnet,not_certain
many_other_things,pos,blue,conceptnet,not_certain
chameleons,pos,blue,conceptnet,not_certain
diamond,pos,blue,conceptnet,not_certain
dress,pos,blue,conceptnet,not_certain
eggs,pos,blue,conceptnet,not_certain
flowers,pos,red green blue yellow,conceptnet,not_certain
ink_in_pens,pos,red green blue black,conceptnet,not_certain
oxygen_starved_blood,pos,blue,conceptnet,not_certain
ring,pos,blue,conceptnet,not_certain
robin's_eggs,pos,blue,conceptnet,not_certain
roses_red_violets,pos,blue,conceptnet,not_certain
sapphire,pos,blue,conceptnet,not_certain
shy,pos,blue,conceptnet,not_certain
umbrellas,pos,blue,conceptnet,not_certain
violets,pos,blue,conceptnet,not_certain
windex,pos,blue,conceptnet,not_certain
world,pos,blue,conceptnet,not_certain
apples,neg,red green yellow,conceptnet,not_certain
bananas,neg,yellow,conceptnet,not_certain
apples_and_lizards,neg,yellow,conceptnet,not_certain
banana_peels,neg,red yellow,conceptnet,not_certain
colour_of_hay,neg,yellow,conceptnet,not_certain
common_marker_color,neg,yellow,conceptnet,not_certain
corncob,neg,yellow,conceptnet,not_certain
daffodils_flowers,neg,yellow,conceptnet,not_certain
daisies,neg,yellow,conceptnet,not_certain
flower,neg,yellow,conceptnet,not_certain
green,neg,yellow,conceptnet,not_certain
highlighter_pen,neg,yellow,conceptnet,not_certain
mustard,neg,yellow,conceptnet,not_certain
orchids,neg,yellow,conceptnet,not_certain
ripe_bananas,neg,yellow,conceptnet,not_certain
schoolbuses,neg,yellow,conceptnet,not_certain
skin_of_bananas,neg,yellow,conceptnet,not_certain
stick_of_butter,neg,yellow,conceptnet,not_certain
sunflowers,neg,yellow,conceptnet,not_certain
turn_signals,neg,yellow,conceptnet,not_certain
yolk,neg,yellow,conceptnet,not_certain
car,neg,red green,conceptnet,not_certain
ripe_strawberries,neg,red,conceptnet,not_certain
cars,neg,red,conceptnet,not_certain
hardhat,neg,red,conceptnet,not_certain
tomatoes,neg,red,conceptnet,not_certain
balloons,neg,red,conceptnet,not_certain
blood_cells,neg,red,conceptnet,not_certain
blood_oranges,neg,red,conceptnet,not_certain
bloodstone,neg,red,conceptnet,not_certain
blushing_face,neg,red,conceptnet,not_certain
brake_lights,neg,red,conceptnet,not_certain
brake_lights_on_vehicle,neg,red,conceptnet,not_certain
clothing,neg,red,conceptnet,not_certain
drop_of_blood,neg,red,conceptnet,not_certain
fruit_of_watermelon,neg,red,conceptnet,not_certain
grapes,neg,red green,conceptnet,not_certain
jeeps,neg,red,conceptnet,not_certain
lot_of_baseball_hats,neg,red,conceptnet,not_certain
many_toolboxes,neg,red,conceptnet,not_certain
marinara_sauce,neg,red,conceptnet,not_certain
most_fire_engines,neg,red,conceptnet,not_certain
most_fire_trucks,neg,red,conceptnet,not_certain
not_all_bikes,neg,red,conceptnet,not_certain
not_all_station_wagons,neg,red,conceptnet,not_certain
oxygenated_blood,neg,red,conceptnet,not_certain
peppers,neg,red green,conceptnet,not_certain
pomegranates,neg,red,conceptnet,not_certain
ripe_raspberries,neg,red,conceptnet,not_certain
ripe_strawberry,neg,red,conceptnet,not_certain
rubies,neg,red,conceptnet,not_certain
spaghetti_sauce,neg,red,conceptnet,not_certain
tomatoes_green_before,neg,red,conceptnet,not_certain
tomatos,neg,red,conceptnet,not_certain
wines,neg,red,conceptnet,not_certain
yoyo,neg,red,conceptnet,not_certain
emerald,neg,green,conceptnet,not_certain
lawn,neg,green,conceptnet,not_certain
most_leaves,neg,green,conceptnet,not_certain
vegetables,neg,green,conceptnet,not_certain
color_of_grass,neg,green,conceptnet,not_certain
healthy_grass,neg,green,conceptnet,not_certain
leafs,neg,green,conceptnet,not_certain
lot_of_plants,neg,green,conceptnet,not_certain
parakeets,neg,green,conceptnet,not_certain
weeds,neg,green,conceptnet,not_certain
artichokes,neg,green,conceptnet,not_certain
baseball_field,neg,green,conceptnet,not_certain
clover,neg,green,conceptnet,not_certain
colour_of_lawns,neg,green,conceptnet,not_certain
fresh_vegetables,neg,green,conceptnet,not_certain
frogs,neg,green,conceptnet,not_certain
glass,neg,green,conceptnet,not_certain
grass_broccoli_and_many_other_plants,neg,green,conceptnet,not_certain
insects,neg,green,conceptnet,not_certain
jade,neg,green,conceptnet,not_certain
limes,neg,green,conceptnet,not_certain
many_vegetables,neg,green,conceptnet,not_certain
most_grass,neg,green,conceptnet,not_certain
most_plant_foliage,neg,green,conceptnet,not_certain
onions,neg,green,conceptnet,not_certain
pears,neg,green,conceptnet,not_certain
raw_bananas,neg,green,conceptnet,not_certain
salad,neg,green,conceptnet,not_certain
soccer_field,neg,green,conceptnet,not_certain
suguaros,neg,green,conceptnet,not_certain
traffic_light,neg,green,conceptnet,not_certain
unripe_banana_peels,neg,green,conceptnet,not_certain
unripe_oranges,neg,green,conceptnet,not_certain
varieties_of_apples,neg,green,conceptnet,not_certain
when_unripe_bananas,neg,green,conceptnet,not_certain
ink,neg,black,conceptnet,not_certain
tires,neg,black,conceptnet,not_certain
cats,neg,black,conceptnet,not_certain
dog,neg,black,conceptnet,not_certain
pupil_of_human_eye,neg,black,conceptnet,not_certain
at_night_sky,neg,black,conceptnet,not_certain
coffe,neg,black,conceptnet,not_certain
color_of_guinness,neg,black,conceptnet,not_certain
color_of_night,neg,black,conceptnet,not_certain
colour_of_vegemite,neg,black,conceptnet,not_certain
couch,neg,black,conceptnet,not_certain
hockey_puck,neg,black,conceptnet,not_certain
humans,neg,black,conceptnet,not_certain
jaguars,neg,black,conceptnet,not_certain
leopards,neg,black,conceptnet,not_certain
most_oboes,neg,black,conceptnet,not_certain
outer_space,neg,black,conceptnet,not_certain
overripe_bananas,neg,black,conceptnet,not_certain
piece_of_coal,neg,black,conceptnet,not_certain
rice,neg,black,conceptnet,not_certain
sand,neg,black,conceptnet,not_certain
tar,neg,black,conceptnet,not_certain
truffles,neg,black,conceptnet,not_certain
paint,pos,pos,manually_included,certain
t-shirt,pos,pos,manually_included,certain
forget-me-no,pos,pos,manually_included,certain
bellflower,pos,pos,manually_included,certain
swimming_pool,pos,pos,manually_included,certain
feelings,pos,pos_met,manually_included,certain
Monday,pos,pos_met,manually_included,certain
,neg,neg,manually_included,certain
pond,neg,neg,manually_included,certain
rasperry,neg,neg,manually_included,certain
Tuesday,neg,neg_met,manually_included,certain
thoughts,neg,neg_met,manually_included,certain
problem,neg,neg_met,manually_included,certain
discussion,neg,neg_met,manually_included,certain
