concept,label,categories_str,sources_str,certainty
key_fruit,pos/neg,fruit,wn_hypernym,not_certain
syconium,pos/neg,fruit,wn_hypernym,not_certain
baneberry,pos/neg,fruit,wn_hypernym,not_certain
cranberry,pos/neg,fruit,wn_hypernym,not_certain
bacca,pos/neg,fruit,wn_hypernym,not_certain
simple_fruit,pos/neg,fruit,wn_hypernym,not_certain
almond,pos/neg,fruit,wn_hypernym,not_certain
drupelet,pos/neg,fruit,wn_hypernym,not_certain
elderberry,pos/neg,fruit,wn_hypernym,not_certain
Chinese_date,pos/neg,fruit,wn_hypernym,not_certain
Chinese_jujube,pos/neg,fruit,wn_hypernym,not_certain
jujube,pos/neg,fruit,wn_hypernym,not_certain
mealie,pos/neg,fruit,wn_hypernym,not_certain
akee,pos/neg,fruit,wn_hypernym,not_certain
ackee,pos/neg,fruit,wn_hypernym,not_certain
river_pear,pos/neg,fruit,wn_hypernym,not_certain
anchovy_pear,pos/neg,fruit,wn_hypernym,not_certain
apricot,pos/neg,fruit,wn_hypernym,not_certain
aguacate,pos/neg,fruit,wn_hypernym,not_certain
avocado_pear,pos/neg,fruit,wn_hypernym,not_certain
avocado,pos/neg,fruit,wn_hypernym,not_certain
alligator_pear,pos/neg,fruit,wn_hypernym,not_certain
banana,pos/neg,fruit fruit,wn_hypernym manually_included,certain
blade_apple,pos/neg,fruit,wn_hypernym,not_certain
Barbados_gooseberry,pos/neg,fruit,wn_hypernym,not_certain
breadfruit,pos/neg,fruit,wn_hypernym,not_certain
eggfruit,pos/neg,fruit,wn_hypernym,not_certain
canistel,pos/neg,fruit,wn_hypernym,not_certain
carambola,pos/neg,fruit,wn_hypernym,not_certain
star_fruit,pos/neg,fruit,wn_hypernym,not_certain
natal_plum,pos/neg,fruit,wn_hypernym,not_certain
carissa_plum,pos/neg,fruit,wn_hypernym,not_certain
monstera,pos/neg,fruit,wn_hypernym,not_certain
ceriman,pos/neg,fruit,wn_hypernym,not_certain
citrous_fruit,pos/neg,fruit,wn_hypernym,not_certain
citrus,pos/neg,fruit,wn_hypernym,not_certain
citrus_fruit,pos/neg,fruit,wn_hypernym,not_certain
clingstone,pos/neg,fruit,wn_hypernym,not_certain
cling,pos/neg,fruit,wn_hypernym,not_certain
cocoa_plum,pos/neg,fruit,wn_hypernym,not_certain
coco_plum,pos/neg,fruit,wn_hypernym,not_certain
icaco,pos/neg,fruit,wn_hypernym,not_certain
custard_apple,pos/neg,fruit,wn_hypernym,not_certain
date,pos/neg,fruit,wn_hypernym,not_certain
dried_fruit,pos/neg,fruit,wn_hypernym,not_certain
durian,pos/neg,fruit,wn_hypernym,not_certain
pineapple_guava,pos/neg,fruit,wn_hypernym,not_certain
feijoa,pos/neg,fruit,wn_hypernym,not_certain
fig,pos/neg,fruit,wn_hypernym,not_certain
freestone,pos/neg,fruit,wn_hypernym,not_certain
garambulla,pos/neg,fruit,wn_hypernym,not_certain
Spanish_lime,pos/neg,fruit,wn_hypernym,not_certain
genip,pos/neg,fruit,wn_hypernym,not_certain
genipap,pos/neg,fruit,wn_hypernym,not_certain
genipap_fruit,pos/neg,fruit,wn_hypernym,not_certain
guava,pos/neg,fruit,wn_hypernym,not_certain
hog_plum,pos/neg,fruit,wn_hypernym,not_certain
wild_plum,pos/neg,fruit,wn_hypernym,not_certain
yellow_mombin,pos/neg,fruit,wn_hypernym,not_certain
jaboticaba,pos/neg,fruit,wn_hypernym,not_certain
jak,pos/neg,fruit,wn_hypernym,not_certain
jack,pos/neg,fruit,wn_hypernym,not_certain
jackfruit,pos/neg,fruit,wn_hypernym,not_certain
kai_apple,pos/neg,fruit,wn_hypernym,not_certain
ketembilla,pos/neg,fruit,wn_hypernym,not_certain
kitembilla,pos/neg,fruit,wn_hypernym,not_certain
kitambilla,pos/neg,fruit,wn_hypernym,not_certain
kiwi,pos/neg,fruit,wn_hypernym,not_certain
Chinese_gooseberry,pos/neg,fruit,wn_hypernym,not_certain
lansa,pos/neg,fruit,wn_hypernym,not_certain
lanseh,pos/neg,fruit,wn_hypernym,not_certain
lanset,pos/neg,fruit,wn_hypernym,not_certain
lansat,pos/neg,fruit,wn_hypernym,not_certain
lychee,pos/neg,fruit,wn_hypernym,not_certain
litchee,pos/neg,fruit,wn_hypernym,not_certain
litchi_nut,pos/neg,fruit,wn_hypernym,not_certain
lichi,pos/neg,fruit,wn_hypernym,not_certain
lichee,pos/neg,fruit,wn_hypernym,not_certain
leechee,pos/neg,fruit,wn_hypernym,not_certain
litchi,pos/neg,fruit,wn_hypernym,not_certain
dragon's_eye,pos/neg,fruit,wn_hypernym,not_certain
longanberry,pos/neg,fruit,wn_hypernym,not_certain
Japanese_plum,pos/neg,fruit,wn_hypernym,not_certain
loquat,pos/neg,fruit,wn_hypernym,not_certain
mammee_apple,pos/neg,fruit,wn_hypernym,not_certain
mammee,pos/neg,fruit,wn_hypernym,not_certain
mamey,pos/neg,fruit,wn_hypernym,not_certain
mangosteen,pos/neg,fruit,wn_hypernym,not_certain
marang,pos/neg,fruit,wn_hypernym,not_certain
medlar,pos/neg,fruit,wn_hypernym,not_certain
mombin,pos/neg,fruit,wn_hypernym,not_certain
pawpaw,pos/neg,fruit,wn_hypernym,not_certain
papaw,pos/neg,fruit,wn_hypernym,not_certain
papaya,pos/neg,fruit,wn_hypernym,not_certain
passion_fruit,pos/neg,fruit,wn_hypernym,not_certain
ananas,pos/neg,fruit,wn_hypernym,not_certain
pitahaya,pos/neg,fruit,wn_hypernym,not_certain
plumcot,pos/neg,fruit,wn_hypernym,not_certain
pomegranate,pos/neg,fruit,wn_hypernym,not_certain
prickly_pear,pos/neg,fruit,wn_hypernym,not_certain
pulasan,pos/neg,fruit,wn_hypernym,not_certain
pulassan,pos/neg,fruit,wn_hypernym,not_certain
quantong,pos/neg,fruit,wn_hypernym,not_certain
native_peach,pos/neg,fruit,wn_hypernym,not_certain
quandang,pos/neg,fruit,wn_hypernym,not_certain
quince,pos/neg,fruit,wn_hypernym,not_certain
rambutan,pos/neg,fruit,wn_hypernym,not_certain
rambotan,pos/neg,fruit,wn_hypernym,not_certain
rose_apple,pos/neg,fruit,wn_hypernym,not_certain
sapodilla,pos/neg,fruit,wn_hypernym,not_certain
sapota,pos/neg,fruit,wn_hypernym,not_certain
sapodilla_plum,pos/neg,fruit,wn_hypernym,not_certain
marmalade_plum,pos/neg,fruit,wn_hypernym,not_certain
sapote,pos/neg,fruit,wn_hypernym,not_certain
sorb,pos/neg,fruit,wn_hypernym,not_certain
sorb_apple,pos/neg,fruit,wn_hypernym,not_certain
monkey_bread,pos/neg,fruit,wn_hypernym,not_certain
sour_gourd,pos/neg,fruit,wn_hypernym,not_certain
tamarind,pos/neg,fruit,wn_hypernym,not_certain
tamarindo,pos/neg,fruit,wn_hypernym,not_certain
tangelo,pos/neg,fruit,wn_hypernym,not_certain
ugli,pos/neg,fruit,wn_hypernym,not_certain
ugli_fruit,pos/neg,fruit,wn_hypernym,not_certain
windfall,pos/neg,fruit,wn_hypernym,not_certain
calabash,pos/neg,fruit,wn_hypernym,not_certain
cowage,pos/neg,fruit,wn_hypernym,not_certain
legume,pos/neg,vegetable fruit,wn_hypernym,not_certain
loment,pos/neg,fruit,wn_hypernym,not_certain
okra,pos/neg,vegetable fruit,wn_hypernym,not_certain
peanut,pos/neg,fruit is_food,cslb wn_hypernym,not_certain
screw_bean,pos/neg,fruit,wn_hypernym,not_certain
ash-key,pos/neg,fruit,wn_hypernym,not_certain
babassu_nut,pos/neg,fruit,wn_hypernym,not_certain
bean,pos/neg,vegetable fruit is_food,cslb wn_hypernym,not_certain
bonduc_nut,pos/neg,fruit,wn_hypernym,not_certain
nicker_seed,pos/neg,fruit,wn_hypernym,not_certain
nicker_nut,pos/neg,fruit,wn_hypernym,not_certain
conker,pos/neg,fruit,wn_hypernym,not_certain
buckeye,pos/neg,fruit,wn_hypernym,not_certain
horse_chestnut,pos/neg,fruit,wn_hypernym,not_certain
coffee_berry,pos/neg,fruit,wn_hypernym,not_certain
coffee,pos/neg,fruit,wn_hypernym,not_certain
coffee_bean,pos/neg,fruit,wn_hypernym,not_certain
cohune_nut,pos/neg,fruit,wn_hypernym,not_certain
coquilla_nut,pos/neg,fruit,wn_hypernym,not_certain
edible_seed,pos/neg,fruit,wn_hypernym,not_certain
grain,pos/neg,fruit,wn_hypernym,not_certain
caryopsis,pos/neg,fruit,wn_hypernym,not_certain
apple_nut,pos/neg,fruit,wn_hypernym,not_certain
ivory_nut,pos/neg,fruit,wn_hypernym,not_certain
vegetable_ivory,pos/neg,fruit,wn_hypernym,not_certain
Job's_tears,pos/neg,fruit,wn_hypernym,not_certain
jumping_seed,pos/neg,fruit,wn_hypernym,not_certain
Mexican_jumping_bean,pos/neg,fruit,wn_hypernym,not_certain
jumping_bean,pos/neg,fruit,wn_hypernym,not_certain
neem_seed,pos/neg,fruit,wn_hypernym,not_certain
nut,pos/neg,fruit is_food,cslb wn_hypernym,not_certain
oil-rich_seed,pos/neg,fruit,wn_hypernym,not_certain
oilseed,pos/neg,fruit,wn_hypernym,not_certain
pip,pos/neg,fruit,wn_hypernym,not_certain
safflower_seed,pos/neg,fruit,wn_hypernym,not_certain
Jordan_almond,pos/neg,fruit,wn_hypernym,not_certain
Mexican_black_cherry,pos/neg,fruit,wn_hypernym,not_certain
capulin,pos/neg,fruit,wn_hypernym,not_certain
sour_cherry,pos/neg,fruit,wn_hypernym,not_certain
black_cherry,pos/neg,fruit,wn_hypernym,not_certain
sweet_cherry,pos/neg,fruit,wn_hypernym,not_certain
acinus,pos/neg,fruit,wn_hypernym,not_certain
blackberry,pos/neg,fruit,wn_hypernym,not_certain
black_olive,pos/neg,fruit,wn_hypernym,not_certain
ripe_olive,pos/neg,fruit,wn_hypernym,not_certain
green_olive,pos/neg,fruit,wn_hypernym,not_certain
beach_plum,pos/neg,fruit,wn_hypernym,not_certain
damson_plum,pos/neg,fruit,wn_hypernym,not_certain
damson,pos/neg,fruit,wn_hypernym,not_certain
greengage_plum,pos/neg,fruit,wn_hypernym,not_certain
greengage,pos/neg,fruit,wn_hypernym,not_certain
sloe,pos/neg,fruit,wn_hypernym,not_certain
Victoria_plum,pos/neg,fruit,wn_hypernym,not_certain
cooking_apple,pos/neg,fruit,wn_hypernym,not_certain
crabapple,pos/neg,fruit,wn_hypernym,not_certain
crab_apple,pos/neg,fruit,wn_hypernym,not_certain
eating_apple,pos/neg,fruit,wn_hypernym,not_certain
dessert_apple,pos/neg,fruit,wn_hypernym,not_certain
acerola,pos/neg,fruit,wn_hypernym,not_certain
barbados_cherry,pos/neg,fruit,wn_hypernym,not_certain
West_Indian_cherry,pos/neg,fruit,wn_hypernym,not_certain
surinam_cherry,pos/neg,fruit,wn_hypernym,not_certain
European_blueberry,pos/neg,fruit,wn_hypernym,not_certain
bilberry,pos/neg,fruit,wn_hypernym,not_certain
whortleberry,pos/neg,fruit,wn_hypernym,not_certain
boysenberry,pos/neg,fruit,wn_hypernym,not_certain
dewberry,pos/neg,fruit,wn_hypernym,not_certain
huckleberry,pos/neg,fruit,wn_hypernym,not_certain
lingonberry,pos/neg,fruit,wn_hypernym,not_certain
lowbush_cranberry,pos/neg,fruit,wn_hypernym,not_certain
cowberry,pos/neg,fruit,wn_hypernym,not_certain
mountain_cranberry,pos/neg,fruit,wn_hypernym,not_certain
loganberry,pos/neg,fruit,wn_hypernym,not_certain
mulberry,pos/neg,fruit,wn_hypernym,not_certain
persimmon,pos/neg,fruit,wn_hypernym,not_certain
serviceberry,pos/neg,fruit,wn_hypernym,not_certain
saskatoon,pos/neg,fruit,wn_hypernym,not_certain
shadberry,pos/neg,fruit,wn_hypernym,not_certain
juneberry,pos/neg,fruit,wn_hypernym,not_certain
hackberry,pos/neg,fruit,wn_hypernym,not_certain
sugarberry,pos/neg,fruit,wn_hypernym,not_certain
boxberry,pos/neg,fruit,wn_hypernym,not_certain
spiceberry,pos/neg,fruit,wn_hypernym,not_certain
checkerberry,pos/neg,fruit,wn_hypernym,not_certain
teaberry,pos/neg,fruit,wn_hypernym,not_certain
wintergreen,pos/neg,fruit,wn_hypernym,not_certain
citrange,pos/neg,fruit,wn_hypernym,not_certain
citron,pos/neg,fruit,wn_hypernym,not_certain
kumquat,pos/neg,fruit,wn_hypernym,not_certain
mandarin_orange,pos/neg,fruit,wn_hypernym,not_certain
mandarin,pos/neg,fruit,wn_hypernym,not_certain
shaddock,pos/neg,fruit,wn_hypernym,not_certain
pomelo,pos/neg,fruit,wn_hypernym,not_certain
bullock's_heart,pos/neg,fruit,wn_hypernym,not_certain
Jamaica_apple,pos/neg,fruit,wn_hypernym,not_certain
cherimolla,pos/neg,fruit,wn_hypernym,not_certain
cherimoya,pos/neg,fruit,wn_hypernym,not_certain
ilama,pos/neg,fruit,wn_hypernym,not_certain
pond_apple,pos/neg,fruit,wn_hypernym,not_certain
guanabana,pos/neg,fruit,wn_hypernym,not_certain
soursop,pos/neg,fruit,wn_hypernym,not_certain
annon,pos/neg,fruit,wn_hypernym,not_certain
sweetsop,pos/neg,fruit,wn_hypernym,not_certain
sugar_apple,pos/neg,fruit,wn_hypernym,not_certain
dried_apricot,pos/neg,fruit,wn_hypernym,not_certain
prune,pos/neg,fruit,wn_hypernym,not_certain
raisin,pos/neg,fruit,wn_hypernym,not_certain
bullace_grape,pos/neg,fruit,wn_hypernym,not_certain
muscadine,pos/neg,fruit,wn_hypernym,not_certain
slipskin_grape,pos/neg,fruit,wn_hypernym,not_certain
vinifera_grape,pos/neg,fruit,wn_hypernym,not_certain
melon_ball,pos/neg,fruit,wn_hypernym,not_certain
muskmelon,pos/neg,fruit,wn_hypernym,not_certain
sweet_melon,pos/neg,fruit,wn_hypernym,not_certain
yellow_granadilla,pos/neg,fruit,wn_hypernym,not_certain
water_lemon,pos/neg,fruit,wn_hypernym,not_certain
bell_apple,pos/neg,fruit,wn_hypernym,not_certain
sweet_cup,pos/neg,fruit,wn_hypernym,not_certain
granadilla,pos/neg,fruit,wn_hypernym,not_certain
sweet_calabash,pos/neg,fruit,wn_hypernym,not_certain
anjou,pos/neg,fruit,wn_hypernym,not_certain
bartlett,pos/neg,fruit,wn_hypernym,not_certain
bartlett_pear,pos/neg,fruit,wn_hypernym,not_certain
bosc,pos/neg,fruit,wn_hypernym,not_certain
seckel_pear,pos/neg,fruit,wn_hypernym,not_certain
seckel,pos/neg,fruit,wn_hypernym,not_certain
chickpea,pos/neg,vegetable fruit,wn_hypernym,not_certain
garbanzo,pos/neg,vegetable fruit,wn_hypernym,not_certain
cowpea,pos/neg,vegetable fruit,wn_hypernym,not_certain
black-eyed_pea,pos/neg,vegetable fruit,wn_hypernym,not_certain
field_pea,pos/neg,vegetable fruit,wn_hypernym,not_certain
lentil,pos/neg,vegetable fruit,wn_hypernym,not_certain
pea,pos/neg,vegetable fruit,wn_hypernym,not_certain
algarroba,pos/neg,fruit,wn_hypernym,not_certain
algarobilla,pos/neg,fruit,wn_hypernym,not_certain
algarrobilla,pos/neg,fruit,wn_hypernym,not_certain
fava_bean,pos/neg,vegetable fruit,wn_hypernym,not_certain
horsebean,pos/neg,fruit,wn_hypernym,not_certain
broad_bean,pos/neg,vegetable fruit,wn_hypernym,not_certain
ordeal_bean,pos/neg,fruit,wn_hypernym,not_certain
calabar_bean,pos/neg,fruit,wn_hypernym,not_certain
locust_pod,pos/neg,fruit,wn_hypernym,not_certain
algarroba_bean,pos/neg,fruit,wn_hypernym,not_certain
carob,pos/neg,fruit,wn_hypernym,not_certain
carob_bean,pos/neg,fruit,wn_hypernym,not_certain
locust_bean,pos/neg,fruit,wn_hypernym,not_certain
divi-divi,pos/neg,fruit,wn_hypernym,not_certain
soybean,pos/neg,vegetable fruit,wn_hypernym,not_certain
soy,pos/neg,vegetable fruit,wn_hypernym,not_certain
soya_bean,pos/neg,vegetable fruit,wn_hypernym,not_certain
tonka_bean,pos/neg,fruit,wn_hypernym,not_certain
coumara_nut,pos/neg,fruit,wn_hypernym,not_certain
areca_nut,pos/neg,fruit,wn_hypernym,not_certain
betel_nut,pos/neg,fruit,wn_hypernym,not_certain
cumin,pos/neg,fruit,wn_hypernym,not_certain
cumin_seed,pos/neg,fruit,wn_hypernym,not_certain
dika_nut,pos/neg,fruit,wn_hypernym,not_certain
pumpkin_seed,pos/neg,fruit,wn_hypernym,not_certain
sunflower_seed,pos/neg,fruit,wn_hypernym,not_certain
water_chinquapin,pos/neg,fruit,wn_hypernym,not_certain
amaranth,pos/neg,fruit,wn_hypernym,not_certain
barleycorn,pos/neg,fruit,wn_hypernym,not_certain
kernel,pos/neg,fruit,wn_hypernym,not_certain
rye,pos/neg,fruit,wn_hypernym,not_certain
wheat_berry,pos/neg,fruit,wn_hypernym,not_certain
cembra_nut,pos/neg,fruit,wn_hypernym,not_certain
cedar_nut,pos/neg,fruit,wn_hypernym,not_certain
edible_nut,pos/neg,fruit,wn_hypernym,not_certain
cola_nut,pos/neg,fruit,wn_hypernym,not_certain
kola_nut,pos/neg,fruit,wn_hypernym,not_certain
mast,pos/neg,fruit,wn_hypernym,not_certain
nutlet,pos/neg,fruit,wn_hypernym,not_certain
palm_nut,pos/neg,fruit,wn_hypernym,not_certain
palm_kernel,pos/neg,fruit,wn_hypernym,not_certain
candlenut,pos/neg,fruit,wn_hypernym,not_certain
castor_bean,pos/neg,fruit,wn_hypernym,not_certain
cottonseed,pos/neg,fruit,wn_hypernym,not_certain
linseed,pos/neg,fruit,wn_hypernym,not_certain
flaxseed,pos/neg,fruit,wn_hypernym,not_certain
rapeseed,pos/neg,fruit,wn_hypernym,not_certain
amarelle,pos/neg,fruit,wn_hypernym,not_certain
morello,pos/neg,fruit,wn_hypernym,not_certain
bing_cherry,pos/neg,fruit,wn_hypernym,not_certain
oxheart_cherry,pos/neg,fruit,wn_hypernym,not_certain
oxheart,pos/neg,fruit,wn_hypernym,not_certain
heart_cherry,pos/neg,fruit,wn_hypernym,not_certain
Bramley's_Seedling,pos/neg,fruit,wn_hypernym,not_certain
Lane's_Prince_Albert,pos/neg,fruit,wn_hypernym,not_certain
Newtown_Wonder,pos/neg,fruit,wn_hypernym,not_certain
Rome_Beauty,pos/neg,fruit,wn_hypernym,not_certain
Baldwin,pos/neg,fruit,wn_hypernym,not_certain
Cortland,pos/neg,fruit,wn_hypernym,not_certain
Delicious,pos/neg,fruit,wn_hypernym,not_certain
Empire,pos/neg,fruit,wn_hypernym,not_certain
Granny_Smith,pos/neg,fruit,wn_hypernym,not_certain
Grimes'_golden,pos/neg,fruit,wn_hypernym,not_certain
Jonathan,pos/neg,fruit,wn_hypernym,not_certain
McIntosh,pos/neg,fruit,wn_hypernym,not_certain
Northern_Spy,pos/neg,fruit,wn_hypernym,not_certain
Pearmain,pos/neg,fruit,wn_hypernym,not_certain
Pippin,pos/neg,fruit,wn_hypernym,not_certain
Prima,pos/neg,fruit,wn_hypernym,not_certain
Stayman,pos/neg,fruit,wn_hypernym,not_certain
Stayman_Winesap,pos/neg,fruit,wn_hypernym,not_certain
Winesap,pos/neg,fruit,wn_hypernym,not_certain
black_currant,pos/neg,fruit,wn_hypernym,not_certain
gooseberry,pos/neg,fruit,wn_hypernym,not_certain
red_currant,pos/neg,fruit,wn_hypernym,not_certain
key_lime,pos/neg,fruit,wn_hypernym,not_certain
clementine,pos/neg,fruit,wn_hypernym,not_certain
sour_orange,pos/neg,fruit,wn_hypernym,not_certain
bitter_orange,pos/neg,fruit,wn_hypernym,not_certain
Seville_orange,pos/neg,fruit,wn_hypernym,not_certain
sweet_orange,pos/neg,fruit,wn_hypernym,not_certain
temple_orange,pos/neg,fruit,wn_hypernym,not_certain
seeded_raisin,pos/neg,fruit,wn_hypernym,not_certain
sultana,pos/neg,fruit,wn_hypernym,not_certain
seedless_raisin,pos/neg,fruit,wn_hypernym,not_certain
scuppernong,pos/neg,fruit,wn_hypernym,not_certain
fox_grape,pos/neg,fruit,wn_hypernym,not_certain
emperor,pos/neg,fruit,wn_hypernym,not_certain
muscat_grape,pos/neg,fruit,wn_hypernym,not_certain
muscat,pos/neg,fruit,wn_hypernym,not_certain
muscatel,pos/neg,fruit,wn_hypernym,not_certain
ribier,pos/neg,fruit,wn_hypernym,not_certain
Thompson_Seedless,pos/neg,fruit,wn_hypernym,not_certain
Tokay,pos/neg,fruit,wn_hypernym,not_certain
cantaloup,pos/neg,fruit,wn_hypernym,not_certain
net_melon,pos/neg,fruit,wn_hypernym,not_certain
netted_melon,pos/neg,fruit,wn_hypernym,not_certain
nutmeg_melon,pos/neg,fruit,wn_hypernym,not_certain
winter_melon,pos/neg,fruit,wn_hypernym,not_certain
garden_pea,pos/neg,vegetable fruit,wn_hypernym,not_certain
corn,pos/neg,fruit is_food,cslb wn_hypernym,not_certain
beechnut,pos/neg,fruit,wn_hypernym,not_certain
brazil,pos/neg,fruit,wn_hypernym,not_certain
brazil_nut,pos/neg,fruit,wn_hypernym,not_certain
bunya_bunya,pos/neg,fruit,wn_hypernym,not_certain
butternut,pos/neg,fruit,wn_hypernym,not_certain
cashew_nut,pos/neg,fruit,wn_hypernym,not_certain
cashew,pos/neg,fruit,wn_hypernym,not_certain
chestnut,pos/neg,fruit,wn_hypernym,not_certain
chinquapin,pos/neg,fruit,wn_hypernym,not_certain
chinkapin,pos/neg,fruit,wn_hypernym,not_certain
chincapin,pos/neg,fruit,wn_hypernym,not_certain
coconut,pos/neg,fruit,wn_hypernym,not_certain
cocoanut,pos/neg,fruit,wn_hypernym,not_certain
grugru_nut,pos/neg,fruit,wn_hypernym,not_certain
hazelnut,pos/neg,fruit,wn_hypernym,not_certain
filbert,pos/neg,fruit,wn_hypernym,not_certain
cob,pos/neg,fruit,wn_hypernym,not_certain
cobnut,pos/neg,fruit,wn_hypernym,not_certain
hickory_nut,pos/neg,fruit,wn_hypernym,not_certain
macadamia_nut,pos/neg,fruit,wn_hypernym,not_certain
groundnut,pos/neg,fruit,wn_hypernym,not_certain
goober_pea,pos/neg,fruit,wn_hypernym,not_certain
goober,pos/neg,fruit,wn_hypernym,not_certain
monkey_nut,pos/neg,fruit,wn_hypernym,not_certain
earthnut,pos/neg,vegetable fruit,wn_hypernym,not_certain
pecan,pos/neg,fruit,wn_hypernym,not_certain
pinon_nut,pos/neg,fruit,wn_hypernym,not_certain
pignolia,pos/neg,fruit,wn_hypernym,not_certain
pine_nut,pos/neg,fruit,wn_hypernym,not_certain
pistachio_nut,pos/neg,fruit,wn_hypernym,not_certain
pistachio,pos/neg,fruit,wn_hypernym,not_certain
quandong_nut,pos/neg,fruit,wn_hypernym,not_certain
souari_nut,pos/neg,fruit,wn_hypernym,not_certain
walnut,pos/neg,fruit,wn_hypernym,not_certain
pyrene,pos/neg,fruit,wn_hypernym,not_certain
blackheart,pos/neg,fruit,wn_hypernym,not_certain
blackheart_cherry,pos/neg,fruit,wn_hypernym,not_certain
Yellow_Delicious,pos/neg,fruit,wn_hypernym,not_certain
Golden_Delicious,pos/neg,fruit,wn_hypernym,not_certain
Red_Delicious,pos/neg,fruit,wn_hypernym,not_certain
Macoun,pos/neg,fruit,wn_hypernym,not_certain
Cox's_Orange_Pippin,pos/neg,fruit,wn_hypernym,not_certain
Jaffa_orange,pos/neg,fruit,wn_hypernym,not_certain
