label,categories_str,sources_str,certainty,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,word_noun_spacy?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,filter,conc,fam,aoa
pos,male female,conceptnet,not_certain,0.2307343283,-,True,-,giraffe,giraffe,2010,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,381,
pos,female,wn_hypernym,not_certain,0.352209667,-,True,-,cat,cat,46606,True,True,True,3,3,10,0.08,0.33081598365574033,poly,met non-met,abs-conc,True,615,582,
pos,female,wn_hypernym,not_certain,0.3487529028,-,True,-,lassie,lassie,1320,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4271440313,-,True,-,maids,maid,3084,True,True,True,2,0,2,0.5454545454545454,0.5454545454545454,poly,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.6036117232,-,True,-,maid,maid,11532,True,True,True,2,0,2,0.5454545454545454,0.5454545454545454,poly,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.4055054348,-,True,-,wench,wench,251,True,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,True,542,321,
pos,female,wn_hypernym,not_certain,0.3432571596,-,True,-,minx,minx,649,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.4474619473,-,True,-,tomboy,tomboy,1044,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.5251882232,-,True,-,lady,lady,124247,True,True,True,1,0,3,0.5714285714285714,0.5809523809523809,poly,met non-met,conc,True,564,573,231
pos,female,wn_hypernym,not_certain,0.3503165884,-,True,-,babe,babe,6434,True,True,True,0,0,2,0.5454545454545454,0.5454545454545454,poly,,conc,True,562,370,303
pos,female,wn_hypernym,not_certain,0.1955250616,-,True,-,scouter,scouter,192,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.4254921476,-,True,-,harlot,harlot,357,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.3129562063,-,True,-,skirt,skirt,5783,True,True,True,3,3,8,0.2,0.3794932592920209,homonyms_only_different_pos,non-met,conc,True,614,551,258
pos,female,wn_hypernym,not_certain,0.1836366584,3,True,-,rover,rover,12368,True,True,True,2,0,2,0.5714285714285714,0.5714285714285714,mon,non-met,conc,True,,309,
pos,female,wn_hypernym,not_certain,0.3202877792,-,True,-,bachelorette,bachelorette,708,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.5044651618,-,True,-,mother,mother,321608,True,True,True,4,0,7,0.1111111111111111,0.2718901289105893,homonyms_only_different_pos,met non-met,abs-conc,True,579,632,144
pos,female,wn_hypernym,not_certain,0.1981647435,-,True,-,gal,gal,4733,True,True,True,2,0,3,0.11764705882352941,0.2919934640522876,mon,non-met,abs-conc,True,,,
pos,female,wn_hypernym,not_certain,0.4665320949,-,True,-,doll,doll,12410,True,True,True,1,0,2,0.4444444444444444,0.4444444444444444,poly,non-met,conc,True,588,503,161
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4672735301,-,True,-,ballerina,ballerina,3092,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.457497736,-,True,-,countess,countess,16653,True,True,True,0,0,10,0.15384615384615385,0.24331054747721417,poly,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4194107472,-,True,-,mistresses,mistress,1528,True,True,True,2,0,3,0.5217391304347826,0.5478260869565217,poly,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.5960900045,-,True,-,mistress,mistress,14049,True,True,True,2,0,3,0.5217391304347826,0.5478260869565217,poly,,conc,True,530,472,517
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4270725938,-,True,-,murderess,murderess,177,True,True,True,0,0,3,0.2222222222222222,0.2222222222222222,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4189250697,-,True,-,girlfriends,girlfriend,3124,True,True,True,1,0,2,0.6666666666666666,0.6666666666666666,mon,non-met,conc,True,,,
pos,female,wn_hypernym,not_certain,0.5398792275,-,True,-,girlfriend,girlfriend,31829,True,True,True,1,0,2,0.6666666666666666,0.6666666666666666,mon,non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4597987376,-,True,-,daughters,daughter,72977,True,True,True,0,0,1,0.8333333333333334,0.8333333333333334,poly,met non-met,conc,True,,,
pos,female,wn_hypernym,not_certain,0.5098932802,-,True,-,daughter,daughter,323734,True,True,True,0,0,1,0.8333333333333334,0.8333333333333334,poly,met non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4325067507,-,True,-,princesses,princess,3322,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,,,
pos,pos,manually_included,certain,0.4999369099,-,True,-,princess,princess,73335,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,568,502,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4397692662,-,True,-,duchess,duchess,17993,True,True,True,0,0,1,1.0,1.0,mon,non-met,conc,True,568,416,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4465650572,-,True,-,loves,love,27791,True,True,True,4,13,10,0.13333333333333333,0.2595325309611023,homonyms_only_different_pos,non-met,abs-conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4505217261,-,True,-,love,love,358782,True,True,True,4,13,10,0.13333333333333333,0.2595325309611023,homonyms_only_different_pos,non-met,abs-conc,True,311,619,303
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4973462215,-,True,-,niece,niece,14607,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5424930345,-,True,-,aunt,aunt,22496,True,True,True,0,0,1,1.0,1.0,poly,non-met,conc,True,564,554,233
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4536877015,-,True,-,heiress,heiress,8288,True,True,True,0,0,1,1.0,1.0,mon,non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5037322471,-,True,-,socialite,socialite,3361,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4517400785,-,True,-,molly,molly,12353,True,True,True,0,0,1,1.0,1.0,,non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4507056829,-,True,-,millionairess,millionairess,103,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4842280882,-,True,-,housekeeper,housekeeper,3266,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4264020613,-,True,-,diva,diva,4846,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4345393786,-,True,-,mademoiselle,mademoiselle,1758,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4333315083,-,True,-,nun,nun,7858,True,True,True,2,0,3,0.125,0.24297385620915032,mon,non-met,abs-conc,True,583,500,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4297199374,-,True,-,cinderella,cinderella,5611,True,True,True,0,0,2,0.11764705882352941,0.11764705882352941,,,conc-n,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5589749321,-,True,-,lover,lover,29074,True,True,True,1,0,3,0.6666666666666666,0.69281045751634,poly,met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4230364966,-,True,-,adventuress,adventuress,180,True,True,True,0,0,3,0.5714285714285714,0.5714285714285714,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4816952663,-,True,-,governess,governess,2359,True,True,True,0,0,5,0.3333333333333333,0.3333333333333333,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5041866969,-,True,-,stepmother,stepmother,4409,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4204878641,-,True,-,stepsister,stepsister,651,True,True,False,0,0,1,1.0,1.0,mon,,conc,False,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4270099905,-,True,-,stepsisters,stepsister,337,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49292691,-,True,-,bride,bride,16901,True,True,True,1,0,3,0.5217391304347826,0.5296442687747036,mon,,conc-n,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4930673482,-,True,-,grandmother,grandmother,22959,True,True,True,0,0,1,1.0,1.0,mon,non-met,conc,True,579,522,208
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4493896894,-,True,-,hostess,hostess,3589,True,True,True,1,0,4,0.46153846153846156,0.5023310023310024,poly,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4243369875,-,True,-,ogress,ogress,217,True,True,True,0,0,1,1.0,1.0,,,abs,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4746912539,-,True,-,dancer,dancer,30233,True,True,True,1,0,2,0.6666666666666666,0.6666666666666666,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4271440313,-,True,-,maids,maid,3084,True,True,True,2,0,2,0.5454545454545454,0.5454545454545454,poly,,conc,True,,,
pos,female,wn_hypernym,not_certain,0.6036117232,-,True,-,maid,maid,11532,True,True,True,2,0,2,0.5454545454545454,0.5454545454545454,poly,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4274659093,-,True,-,inannas,inanna,112,True,True,True,0,0,1,1.0,1.0,,,n,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4500054253,-,True,-,landlady,landlady,1434,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4346280852,-,True,-,granddaughter,granddaughter,15728,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4720915494,-,True,-,boyfriend,boyfriend,21860,True,True,True,0,0,1,1.0,1.0,mon,non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4579916387,-,True,-,fanny,fanny,7403,True,True,True,2,0,2,0.6666666666666666,0.6666666666666666,poly,non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4939420369,-,True,-,waitress,waitress,3740,True,True,True,0,0,2,None,,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.437175873,-,True,-,stepdaughter,stepdaughter,1675,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4672329839,-,True,-,actresses,actress,9671,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
pos,pos,manually_included,certain,0.5146930238,-,True,-,actress,actress,128517,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4361852218,-,True,-,suitor,suitor,1986,True,True,True,0,0,1,1.0,1.0,poly,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4835980267,-,True,-,fiance,fiance,5980,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4284422904,-,True,-,heroines,heroine,2700,True,True,True,1,0,2,0.11764705882352941,0.11764705882352941,,,abs-conc,True,,,
pos,female,wn_hypernym,not_certain,0.5602216638,-,True,-,heroine,heroine,8366,True,True,True,1,0,2,0.11764705882352941,0.11764705882352941,,,abs-conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4254730412,-,True,-,husbands,husband,22283,True,True,True,0,0,2,None,,homonyms_only_different_pos,non-met,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4363233661,-,True,-,barmaid,barmaid,825,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4370249834,-,True,-,housemaid,housemaid,597,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4265458529,-,True,-,seductress,seductress,286,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4481905965,-,True,-,noblewoman,noblewoman,2176,True,True,True,0,0,1,1.0,1.0,,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4763521924,-,True,-,showgirl,showgirl,883,True,True,True,0,0,1,1.0,1.0,mon,,conc,True,,,
neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4631449871,-,True,-,godmother,godmother,2029,True,True,True,0,0,1,1.0,1.0,,met,conc,True,,,
