concept,label,categories_str,sources_str,certainty,cosine_centroid
molly,neg,animal,wn_hypernym,not_certain,0.050287919739012366
capuchin,neg,animal,wn_hypernym,not_certain,0.050382833945786444
redbone,neg,animal,wn_hypernym,not_certain,0.050743826352955136
sparling,neg,animal,wn_hypernym,not_certain,0.050912968705424395
kitty,neg,animal,wn_hypernym,not_certain,0.05092454592933937
racer,neg,animal,wn_hypernym,not_certain,0.05105887194638924
dragonet,neg,animal,wn_hypernym,not_certain,0.05241863409124932
chickadee,neg,animal,wn_hypernym,not_certain,0.05243458005491204
grampus,neg,animal,wn_hypernym,not_certain,0.052484027072296664
finch,neg,animal,wn_hypernym,not_certain,0.053033029700929255
lemming,neg,animal,wn_hypernym,not_certain,0.05320261861977814
razorbill,neg,animal,wn_hypernym,not_certain,0.053400812948860885
mademoiselle,neg,animal,wn_hypernym,not_certain,0.05355358227544827
kinglet,neg,animal,wn_hypernym,not_certain,0.0536273408354514
britt,neg,animal,wn_hypernym,not_certain,0.05392526501868241
teg,neg,animal,wn_hypernym,not_certain,0.05412977718759578
weaver,neg,animal,wn_hypernym,not_certain,0.054150416286187775
jay,neg,animal,wn_hypernym,not_certain,0.05425303608683952
widgeon,neg,animal,wn_hypernym,not_certain,0.054278552491715065
wheeler,neg,animal,wn_hypernym,not_certain,0.05441987382682163
ringtail,neg,animal,wn_hypernym,not_certain,0.05461966111466374
woodpecker,neg,animal,wn_hypernym,not_certain,0.05484989641750504
mockingbird,neg,animal,wn_hypernym,not_certain,0.05487699981577817
catbird,neg,animal,wn_hypernym,not_certain,0.05495903028267954
schoolmaster,neg,animal,wn_hypernym,not_certain,0.05500318893494866
waxwing,neg,animal,wn_hypernym,not_certain,0.05516154196922773
merganser,neg,animal,wn_hypernym,not_certain,0.055264363460257114
chow,neg,animal,wn_hypernym,not_certain,0.05566496277202429
roebuck,neg,animal,wn_hypernym,not_certain,0.05642142336590359
rhea,neg,animal,wn_hypernym,not_certain,0.05660624304157052
passerine,neg,animal,wn_hypernym,not_certain,0.056620329834529165
winkle,neg,animal,wn_hypernym,not_certain,0.05681877656155372
liza,neg,animal,wn_hypernym,not_certain,0.05708029736665156
sierra,neg,animal,wn_hypernym,not_certain,0.05739277730372034
sparrow,neg,animal,wn_hypernym,not_certain,0.057460509912337386
fisher,neg,animal,wn_hypernym,not_certain,0.05753322981759482
chamois,neg,animal,wn_hypernym,not_certain,0.0577147866640318
feist,neg,animal,wn_hypernym,not_certain,0.057960647073296165
cygnet,neg,animal,wn_hypernym,not_certain,0.0579767678860498
bongo,neg,animal,wn_hypernym,not_certain,0.05830907679739284
sumpter,neg,animal,wn_hypernym,not_certain,0.058377532826736335
woodcock,neg,animal,wn_hypernym,not_certain,0.0585837033511021
palomino,neg,animal,wn_hypernym,not_certain,0.05871530394267183
female,neg,animal,wn_hypernym,not_certain,0.0591104586601816
barnacle,neg,animal,wn_hypernym,not_certain,0.05925511354135558
scoter,neg,animal,wn_hypernym,not_certain,0.05942277345661462
hummingbird,neg,animal,wn_hypernym,not_certain,0.05946868863582268
admiral,neg,animal,wn_hypernym,not_certain,0.05968355315245992
starling,neg,animal,wn_hypernym,not_certain,0.059929758266303215
punky,neg,animal,wn_hypernym,not_certain,0.06010346786767886
wigeon,neg,animal,wn_hypernym,not_certain,0.060320721644425215
husky,neg,animal,wn_hypernym,not_certain,0.06041896382108815
agua,neg,animal,wn_hypernym,not_certain,0.060551570829530735
goldeneye,neg,animal,wn_hypernym,not_certain,0.06061690721397243
nightingale,neg,animal,wn_hypernym,not_certain,0.06073797833695523
crustacean,neg,animal,wn_hypernym,not_certain,0.06089342129626723
mavis,neg,animal,wn_hypernym,not_certain,0.06097900193184302
peregrine,neg,animal,wn_hypernym,not_certain,0.061172092577591056
bunting,neg,animal,wn_hypernym,not_certain,0.06121031253917722
survivor,neg,animal,wn_hypernym,not_certain,0.061256704142330046
genet,neg,animal,wn_hypernym,not_certain,0.061444823179354374
willet,neg,animal,wn_hypernym,not_certain,0.061749671222099185
cougar,neg,animal,wn_hypernym,not_certain,0.062074546219393956
kookaburra,neg,animal,wn_hypernym,not_certain,0.06208613434366753
kingfish,neg,animal,wn_hypernym,not_certain,0.06239443054589551
dace,neg,animal,wn_hypernym,not_certain,0.06276980363751773
blackbird,neg,animal,wn_hypernym,not_certain,0.06292849717237095
egret,neg,animal,wn_hypernym,not_certain,0.06321760143101299
amphipod,neg,animal,wn_hypernym,not_certain,0.06327441752648538
grade,neg,animal,wn_hypernym,not_certain,0.06329893724022476
fitch,neg,animal,wn_hypernym,not_certain,0.06331237184047005
dobson,neg,animal,wn_hypernym,not_certain,0.06339453777770977
escolar,neg,animal,wn_hypernym,not_certain,0.06340155754107851
flamingo,neg,animal,wn_hypernym,not_certain,0.06350456016981045
stayer,neg,animal,wn_hypernym,not_certain,0.06372049838378305
caribe,neg,animal,wn_hypernym,not_certain,0.06372768707738713
polecat,neg,animal,wn_hypernym,not_certain,0.06390491970612627
buffalo,neg,animal,wn_hypernym,not_certain,0.06398589297813533
lotte,neg,animal,wn_hypernym,not_certain,0.06400458258716925
songster,neg,animal,wn_hypernym,not_certain,0.06407393571579509
spearfish,neg,animal,wn_hypernym,not_certain,0.06428472567764082
shearwater,neg,animal,wn_hypernym,not_certain,0.06434702429101602
stargazer,neg,animal,wn_hypernym,not_certain,0.06465423661585748
soldier,neg,animal,wn_hypernym,not_certain,0.06488542856872068
hound,neg,animal,wn_hypernym,not_certain,0.06490882216300878
arachnid,neg,animal,wn_hypernym,not_certain,0.06491728519301937
kiang,neg,animal,wn_hypernym,not_certain,0.06496157830620673
cur,neg,animal,wn_hypernym,not_certain,0.06511289545130967
oriole,neg,animal,wn_hypernym,not_certain,0.06561050267338106
ostracod,neg,animal,wn_hypernym,not_certain,0.06574398130543282
cocker,neg,animal,wn_hypernym,not_certain,0.06586054574408481
grayback,neg,animal,wn_hypernym,not_certain,0.06591772276497426
wrymouth,neg,animal,wn_hypernym,not_certain,0.06604637038247929
silversides,neg,animal,wn_hypernym,not_certain,0.06614446631115699
male,neg,animal,wn_hypernym,not_certain,0.06620029909550741
moke,neg,animal,wn_hypernym,not_certain,0.06630410354911838
brant,neg,animal,wn_hypernym,not_certain,0.06631247049313908
bruin,neg,animal,wn_hypernym,not_certain,0.06665718938112274
hadrosaurus,neg,animal,wn_hypernym,not_certain,0.06668615337364914
curlew,neg,animal,wn_hypernym,not_certain,0.06688162178602441
billy,neg,animal,wn_hypernym,not_certain,0.06689893956958173
croaker,neg,animal,wn_hypernym,not_certain,0.06693132135930586
coot,neg,animal,wn_hypernym,not_certain,0.06703552611694294
pompano,neg,animal,wn_hypernym,not_certain,0.06706812839362117
auk,neg,animal,wn_hypernym,not_certain,0.0672645015392279
bearcat,neg,animal,wn_hypernym,not_certain,0.06739487064267323
gosling,neg,animal,wn_hypernym,not_certain,0.06742554086647859
mollusc,neg,animal,wn_hypernym,not_certain,0.06748657212011407
viceroy,neg,animal,wn_hypernym,not_certain,0.06759689589272731
chaffinch,neg,animal,wn_hypernym,not_certain,0.06777833124707176
guanaco,neg,animal,wn_hypernym,not_certain,0.06789132194905756
chinchilla,neg,animal,wn_hypernym,not_certain,0.06809370917892758
mouser,neg,animal,wn_hypernym,not_certain,0.06843430176257292
pintado,neg,animal,wn_hypernym,not_certain,0.06852322855642078
tenrec,neg,animal,wn_hypernym,not_certain,0.06868906363574258
avocet,neg,animal,wn_hypernym,not_certain,0.06870227429351129
lycaenid,neg,animal,wn_hypernym,not_certain,0.06874563884242858
hairstreak,neg,animal,wn_hypernym,not_certain,0.06905949491796455
shire,neg,animal,wn_hypernym,not_certain,0.06916031721482965
kob,neg,animal,wn_hypernym,not_certain,0.06927140236082313
beroe,neg,animal,wn_hypernym,not_certain,0.06932943144847799
gelding,neg,animal,wn_hypernym,not_certain,0.06932970008177636
pewee,neg,animal,wn_hypernym,not_certain,0.06946529106492373
hawkmoth,neg,animal,wn_hypernym,not_certain,0.06950179388388494
hake,neg,animal,wn_hypernym,not_certain,0.06958925300945551
bluebottle,neg,animal,wn_hypernym,not_certain,0.06992477703110532
puma,neg,animal,wn_hypernym,not_certain,0.07014557468759174
siskin,neg,animal,wn_hypernym,not_certain,0.07028243161650362
dotterel,neg,animal,wn_hypernym,not_certain,0.07036926993828459
teal,neg,animal,wn_hypernym,not_certain,0.07037432007315883
warhorse,neg,animal,wn_hypernym,not_certain,0.07052786862383043
petrel,neg,animal,wn_hypernym,not_certain,0.07079285960411061
gastropod,neg,animal,wn_hypernym,not_certain,0.07102822816918858
adult,neg,animal,wn_hypernym,not_certain,0.07104975068581451
trilobite,neg,animal,wn_hypernym,not_certain,0.07141901211188527
chipmunk,neg,animal,wn_hypernym,not_certain,0.07173607209291713
poll,neg,animal,wn_hypernym,not_certain,0.07173757889928528
jird,neg,animal,wn_hypernym,not_certain,0.07185459196791338
midge,neg,animal,wn_hypernym,not_certain,0.07203768330398531
wolf,neg,animal,wn_hypernym,not_certain,0.07211965224198727
pompon,neg,animal,wn_hypernym,not_certain,0.07213449092439961
gallinule,neg,animal,wn_hypernym,not_certain,0.0724063173433247
nuthatch,neg,animal,wn_hypernym,not_certain,0.07244416960389423
trepang,neg,animal,wn_hypernym,not_certain,0.07267003192890184
goldfinch,neg,animal,wn_hypernym,not_certain,0.07279078357026943
mew,neg,animal,wn_hypernym,not_certain,0.07288443783180859
guinea,neg,animal,wn_hypernym,not_certain,0.0730645392201559
pussycat,neg,animal,wn_hypernym,not_certain,0.07313469815293833
ray,neg,animal,wn_hypernym,not_certain,0.07321394168594825
grouse,neg,animal,wn_hypernym,not_certain,0.073266283913572
plover,neg,animal,wn_hypernym,not_certain,0.0733342788761357
blackbuck,neg,animal,wn_hypernym,not_certain,0.0734721143554106
lacewing,neg,animal,wn_hypernym,not_certain,0.07361418328235977
sanderling,neg,animal,wn_hypernym,not_certain,0.0736872682435574
mollusk,neg,animal,wn_hypernym,not_certain,0.07370058336524173
deathwatch,neg,animal,wn_hypernym,not_certain,0.07395343798506616
filly,neg,animal,wn_hypernym,not_certain,0.07406035263281646
mouflon,neg,animal,wn_hypernym,not_certain,0.07424342136656994
turaco,neg,animal,wn_hypernym,not_certain,0.07466130215506589
loir,neg,animal,wn_hypernym,not_certain,0.07472459224392052
argus,neg,animal,wn_hypernym,not_certain,0.07484349291810874
tatu,neg,animal,wn_hypernym,not_certain,0.07493433689132785
looper,neg,animal,wn_hypernym,not_certain,0.07499510888373793
basset,neg,animal,wn_hypernym,not_certain,0.07507089474944076
ringlet,neg,animal,wn_hypernym,not_certain,0.0750945837469763
brit,neg,animal,wn_hypernym,not_certain,0.07534036774416199
blowfly,neg,animal,wn_hypernym,not_certain,0.0753564494807833
cowbird,neg,animal,wn_hypernym,not_certain,0.07540404634152484
moth,neg,animal,wn_hypernym,not_certain,0.07544745966710112
nestling,neg,animal,wn_hypernym,not_certain,0.07550695874182639
proconsul,neg,animal,wn_hypernym,not_certain,0.07555062657441655
eider,neg,animal,wn_hypernym,not_certain,0.07556880510456386
koala,neg,animal,wn_hypernym,not_certain,0.07565247502070702
whistler,neg,animal,wn_hypernym,not_certain,0.07587691533584463
redstart,neg,animal,wn_hypernym,not_certain,0.07595157433436954
decapod,neg,animal,wn_hypernym,not_certain,0.07597749267581316
manta,neg,animal,wn_hypernym,not_certain,0.07611797318119348
sambar,neg,animal,wn_hypernym,not_certain,0.07645234834540715
serval,neg,animal,wn_hypernym,not_certain,0.07658787128039016
hymenopteran,neg,animal,wn_hypernym,not_certain,0.07663639605280333
conger,neg,animal,wn_hypernym,not_certain,0.07669931987640614
cimarron,neg,animal,wn_hypernym,not_certain,0.07683482246387201
shrew,neg,animal,wn_hypernym,not_certain,0.07691193289268874
pacesetter,neg,animal,wn_hypernym,not_certain,0.07696834628286627
buck,neg,animal,wn_hypernym,not_certain,0.07703883371023738
pipit,neg,animal,wn_hypernym,not_certain,0.07714874475518363
triton,neg,animal,wn_hypernym,not_certain,0.07719728069639167
noctuid,neg,animal,wn_hypernym,not_certain,0.0772807786440761
walleye,neg,animal,wn_hypernym,not_certain,0.07752905503517478
gazelle,neg,animal,wn_hypernym,not_certain,0.07759852770396033
swan,neg,animal,wn_hypernym,not_certain,0.0776502828176531
cottontail,neg,animal,wn_hypernym,not_certain,0.07768996083987016
sika,neg,animal,wn_hypernym,not_certain,0.07794510540908435
grenadier,neg,animal,wn_hypernym,not_certain,0.07794867990614598
vertebrate,neg,animal,wn_hypernym,not_certain,0.07809794023683797
crappie,neg,animal,wn_hypernym,not_certain,0.07833496099800448
marmoset,neg,animal,wn_hypernym,not_certain,0.07845861416697893
bufo,neg,animal,wn_hypernym,not_certain,0.07847052321813681
demoiselle,neg,animal,wn_hypernym,not_certain,0.07866379835316473
kestrel,neg,animal,wn_hypernym,not_certain,0.07876560823418065
mongrel,neg,animal,wn_hypernym,not_certain,0.07912239053838292
spider,neg,animal,wn_hypernym,not_certain,0.07913205890732938
cobia,neg,animal,wn_hypernym,not_certain,0.07920826573075503
nightcrawler,neg,animal,wn_hypernym,not_certain,0.07924273464822558
alpaca,neg,animal,wn_hypernym,not_certain,0.07934168534369326
scad,neg,animal,wn_hypernym,not_certain,0.07947681400317742
bonito,neg,animal,wn_hypernym,not_certain,0.07960194208641315
emmet,neg,animal,wn_hypernym,not_certain,0.07967669014724035
primate,neg,animal,wn_hypernym,not_certain,0.0797298732561754
lark,neg,animal,wn_hypernym,not_certain,0.07976667295999028
hausen,neg,animal,wn_hypernym,not_certain,0.07979290639937761
sunfish,neg,animal,wn_hypernym,not_certain,0.07989504756089139
quail,neg,animal,wn_hypernym,not_certain,0.07993658206334785
whydah,neg,animal,wn_hypernym,not_certain,0.08010395516523952
porcupine,neg,animal,wn_hypernym,not_certain,0.08013132620941643
gnatcatcher,neg,animal,wn_hypernym,not_certain,0.08020483981434083
tadpole,neg,animal,wn_hypernym,not_certain,0.08037451110287254
cockatoo,neg,animal,wn_hypernym,not_certain,0.080715980628109
sole,neg,animal,wn_hypernym,not_certain,0.08073367047693245
ridley,neg,animal,wn_hypernym,not_certain,0.0807417001883154
emperor,neg,animal,wn_hypernym,not_certain,0.08075374719404624
bustard,neg,animal,wn_hypernym,not_certain,0.08081625141199798
stirk,neg,animal,wn_hypernym,not_certain,0.0808544006145311
peccary,neg,animal,wn_hypernym,not_certain,0.08087794424513142
rockfish,neg,animal,wn_hypernym,not_certain,0.08099326536910557
fox,neg,animal,wn_hypernym,not_certain,0.08107918497272337
hart,neg,animal,wn_hypernym,not_certain,0.08110356278618522
mallard,neg,animal,wn_hypernym,not_certain,0.08125321564873332
accentor,neg,animal,wn_hypernym,not_certain,0.0813199694131689
screamer,neg,animal,wn_hypernym,not_certain,0.08147850382192279
bloodhound,neg,animal,wn_hypernym,not_certain,0.08150428057463513
platy,neg,animal,wn_hypernym,not_certain,0.08204664620372693
capon,neg,animal,wn_hypernym,not_certain,0.08204921134940742
mink,neg,animal,wn_hypernym,not_certain,0.08208916503795044
loon,neg,animal,wn_hypernym,not_certain,0.08211318952781387
canary,neg,animal,wn_hypernym,not_certain,0.08234745219087827
mamba,neg,animal,wn_hypernym,not_certain,0.08240959930732267
suckling,neg,animal,wn_hypernym,not_certain,0.08258254729928326
cavy,neg,animal,wn_hypernym,not_certain,0.08264174090979412
quetzal,neg,animal,wn_hypernym,not_certain,0.08266427517523185
bellbird,neg,animal,wn_hypernym,not_certain,0.08276790283297117
argali,neg,animal,wn_hypernym,not_certain,0.08277043652601405
viscacha,neg,animal,wn_hypernym,not_certain,0.08279679927017743
jaeger,neg,animal,wn_hypernym,not_certain,0.08280946175001491
pollock,neg,animal,wn_hypernym,not_certain,0.08285590878017755
bullfrog,neg,animal,wn_hypernym,not_certain,0.08285611790441173
tarpan,neg,animal,wn_hypernym,not_certain,0.08289372425208438
jack,neg,animal,wn_hypernym,not_certain,0.08313233626154991
capelin,neg,animal,wn_hypernym,not_certain,0.08314445680863002
tinker,neg,animal,wn_hypernym,not_certain,0.08329425530461744
snowbird,neg,animal,wn_hypernym,not_certain,0.08332693858436661
pheasant,neg,animal,wn_hypernym,not_certain,0.08341555607314181
caplin,neg,animal,wn_hypernym,not_certain,0.0834311345286209
puffer,neg,animal,wn_hypernym,not_certain,0.08343897800336092
cub,neg,animal,wn_hypernym,not_certain,0.0835084532345171
haddock,neg,animal,wn_hypernym,not_certain,0.08355285507386319
dun,neg,animal,wn_hypernym,not_certain,0.08362969246704652
robin,neg,animal,wn_hypernym,not_certain,0.08366264311813176
mutt,neg,animal,wn_hypernym,not_certain,0.08370477030450531
miller,neg,animal,wn_hypernym,not_certain,0.08403971696467012
moray,neg,animal,wn_hypernym,not_certain,0.08409842467575458
armadillo,neg,animal,wn_hypernym,not_certain,0.08416943605230864
gaur,neg,animal,wn_hypernym,not_certain,0.0842036801508531
antelope,neg,animal,wn_hypernym,not_certain,0.08420721392148328
searcher,neg,animal,wn_hypernym,not_certain,0.08421706908908945
sandfly,neg,animal,wn_hypernym,not_certain,0.08424352595559158
doe,neg,animal,wn_hypernym,not_certain,0.08435363113433735
bandicoot,neg,animal,wn_hypernym,not_certain,0.08438416142206984
auklet,neg,animal,wn_hypernym,not_certain,0.08440234375359744
menhaden,neg,animal,wn_hypernym,not_certain,0.08445165816999675
grackle,neg,animal,wn_hypernym,not_certain,0.08445365311776112
hedgehog,neg,animal,wn_hypernym,not_certain,0.08446362430672345
springer,neg,animal,wn_hypernym,not_certain,0.0845723819254229
trotter,neg,animal,wn_hypernym,not_certain,0.08462562713055805
whooper,neg,animal,wn_hypernym,not_certain,0.08467758483945309
waterbuck,neg,animal,wn_hypernym,not_certain,0.08475496941527412
jade,neg,animal,wn_hypernym,not_certain,0.08480408081611786
bee,neg,animal,wn_hypernym,not_certain,0.08482782183440936
moorhen,neg,animal,wn_hypernym,not_certain,0.084847523432324
anaconda,neg,animal,wn_hypernym,not_certain,0.08485532439054948
kea,neg,animal,wn_hypernym,not_certain,0.08496306237758464
junco,neg,animal,wn_hypernym,not_certain,0.08496768871313544
springbok,neg,animal,wn_hypernym,not_certain,0.0849771549624116
dormouse,neg,animal,wn_hypernym,not_certain,0.08516884150471465
loggerhead,neg,animal,wn_hypernym,not_certain,0.08518870784514782
shoveler,neg,animal,wn_hypernym,not_certain,0.08521264647313329
malinois,neg,animal,wn_hypernym,not_certain,0.08533158508845409
earwig,neg,animal,wn_hypernym,not_certain,0.08544035863888746
barbu,neg,animal,wn_hypernym,not_certain,0.08544904374888643
cochin,neg,animal,wn_hypernym,not_certain,0.0855237401251356
monarch,neg,animal,wn_hypernym,not_certain,0.08552629769292648
flea,neg,animal,wn_hypernym,not_certain,0.08569184079953655
cayman,neg,animal,wn_hypernym,not_certain,0.08580579520747204
nighthawk,neg,animal,wn_hypernym,not_certain,0.08584063518984973
songbird,neg,animal,wn_hypernym,not_certain,0.08597361169214804
sardine,neg,animal,wn_hypernym,not_certain,0.08611038519656773
stud,neg,animal,wn_hypernym,not_certain,0.08617021945310008
boa,neg,animal,wn_hypernym,not_certain,0.08622117882682676
hartebeest,neg,animal,wn_hypernym,not_certain,0.08631867980572476
calosoma,neg,animal,wn_hypernym,not_certain,0.0863988472467028
pilchard,neg,animal,wn_hypernym,not_certain,0.08643205370305282
dunlin,neg,animal,wn_hypernym,not_certain,0.08646772363897078
muntjac,neg,animal,wn_hypernym,not_certain,0.08658787816239338
peewee,neg,animal,wn_hypernym,not_certain,0.08668425616837218
mount,neg,animal,wn_hypernym,not_certain,0.08671581826910035
ermine,neg,animal,wn_hypernym,not_certain,0.08673225704262288
bass,neg,animal,wn_hypernym,not_certain,0.08696170590646071
pollard,neg,animal,wn_hypernym,not_certain,0.08701046132639996
remora,neg,animal,wn_hypernym,not_certain,0.08706242884333257
roan,neg,animal,wn_hypernym,not_certain,0.08735946641068218
yellowfin,neg,animal,wn_hypernym,not_certain,0.08737486903293333
steamer,neg,animal,wn_hypernym,not_certain,0.08744939848321762
titi,neg,animal,wn_hypernym,not_certain,0.08756356787825742
leatherback,neg,animal,wn_hypernym,not_certain,0.08760889195960761
leech,neg,animal,wn_hypernym,not_certain,0.08767260152753956
caracal,neg,animal,wn_hypernym,not_certain,0.08804023908017505
grindle,neg,animal,wn_hypernym,not_certain,0.0882091342226174
pochard,neg,animal,wn_hypernym,not_certain,0.08822320944895196
baya,neg,animal,wn_hypernym,not_certain,0.08831907865259646
wasp,neg,animal,wn_hypernym,not_certain,0.08843084011528142
whiteface,neg,animal,wn_hypernym,not_certain,0.08845234563219172
bittern,neg,animal,wn_hypernym,not_certain,0.08847833877196991
serow,neg,animal,wn_hypernym,not_certain,0.08849381586161392
verdin,neg,animal,wn_hypernym,not_certain,0.08850369678970055
fauna,neg,animal,wn_hypernym,not_certain,0.08850492588185999
nightjar,neg,animal,wn_hypernym,not_certain,0.08862197783693698
alsatian,neg,animal,wn_hypernym,not_certain,0.08880616211583484
porgy,neg,animal,wn_hypernym,not_certain,0.08883049936802102
lynx,neg,animal,wn_hypernym,not_certain,0.08883501778441892
offspring,neg,animal,wn_hypernym,not_certain,0.0889151929308784
bobwhite,neg,animal,wn_hypernym,not_certain,0.08895847917572859
partridge,neg,animal,wn_hypernym,not_certain,0.08918112155019188
creeper,neg,animal,wn_hypernym,not_certain,0.08941301082418732
aardvark,neg,animal,wn_hypernym,not_certain,0.08944254426823627
cod,neg,animal,wn_hypernym,not_certain,0.08960331125356481
whippoorwill,neg,animal,wn_hypernym,not_certain,0.08964500183860673
blue,neg,animal,wn_hypernym,not_certain,0.0897815942752746
das,neg,animal,wn_hypernym,not_certain,0.08982771528792535
chub,neg,animal,wn_hypernym,not_certain,0.09009682249517313
mare,neg,animal,wn_hypernym,not_certain,0.09010835147403586
honeybee,neg,animal,wn_hypernym,not_certain,0.09011600566933053
ling,neg,animal,wn_hypernym,not_certain,0.09018708574718128
scaup,neg,animal,wn_hypernym,not_certain,0.09030237355202986
greylag,neg,animal,wn_hypernym,not_certain,0.09033124993951308
purebred,neg,animal,wn_hypernym,not_certain,0.09061588672892829
bobtail,neg,animal,wn_hypernym,not_certain,0.09067233325495623
praya,neg,animal,wn_hypernym,not_certain,0.09073398071454991
toucan,neg,animal,wn_hypernym,not_certain,0.09080500112505414
bantam,neg,animal,wn_hypernym,not_certain,0.0909136793750923
redfish,neg,animal,wn_hypernym,not_certain,0.09091586980109245
