concept,label,categories_str,sources_str,certainty,cosine_centroid
mullet,neg,food,wn_hypernym,not_certain,0.1812115007805673
ravioli,neg,food,wn_hypernym,not_certain,0.18145843213210877
salt,neg,food,wn_hypernym,not_certain,0.18152448318638037
victual,neg,food,wn_hypernym,not_certain,0.18160980437412702
tahini,neg,food,wn_hypernym,not_certain,0.18200037837320146
spud,neg,food,wn_hypernym,not_certain,0.1820260130229562
grist,neg,food,wn_hypernym,not_certain,0.1820778248261637
marjoram,neg,food,wn_hypernym,not_certain,0.18221887514011792
claret,neg,food,wn_hypernym,not_certain,0.18229592946195536
albacore,neg,food,wn_hypernym,not_certain,0.1824843746309677
baguette,neg,food,wn_hypernym,not_certain,0.1826455224088002
roll,neg,food,wn_hypernym,not_certain,0.1828622806526996
pottage,neg,food,wn_hypernym,not_certain,0.1829543832005667
salmagundi,neg,food,wn_hypernym,not_certain,0.18316446071966935
loblolly,neg,food,wn_hypernym,not_certain,0.18343852589897913
pea,neg,food,wn_hypernym,not_certain,0.1835908652427618
scratch,neg,food,wn_hypernym,not_certain,0.18379503157383326
formula,neg,food,wn_hypernym,not_certain,0.1839723983607567
porkchop,neg,food,wn_hypernym,not_certain,0.18422293612494517
lacing,neg,food,wn_hypernym,not_certain,0.18439456853837355
gem,neg,food,wn_hypernym,not_certain,0.1844527436483189
mimosa,neg,food,wn_hypernym,not_certain,0.1846784262956228
coquille,neg,food,wn_hypernym,not_certain,0.18479414368551797
persimmon,neg,food,wn_hypernym,not_certain,0.18492865987030524
cookout,neg,food,wn_hypernym,not_certain,0.18493873931224492
stover,neg,food,wn_hypernym,not_certain,0.18505128551039415
fare,neg,food,wn_hypernym,not_certain,0.18532744789800493
partridge,neg,food,wn_hypernym,not_certain,0.18594544513835687
marinara,neg,food,wn_hypernym,not_certain,0.1860491440472216
aspic,neg,food,wn_hypernym,not_certain,0.18617299746612911
flatfish,neg,food,wn_hypernym,not_certain,0.1862338142888167
whelk,neg,food,wn_hypernym,not_certain,0.18635821469564792
blancmange,neg,food,wn_hypernym,not_certain,0.18644140357713723
greens,neg,food,wn_hypernym,not_certain,0.18665080750625185
grinder,neg,food,wn_hypernym,not_certain,0.18702169803813423
grub,neg,food,wn_hypernym,not_certain,0.18716899295872208
bun,neg,food,wn_hypernym,not_certain,0.1871777577888935
rump,neg,food,wn_hypernym,not_certain,0.18733022297314159
poi,neg,food,wn_hypernym,not_certain,0.18764479295020028
coral,neg,food,wn_hypernym,not_certain,0.18769651229137674
bourbon,neg,food,wn_hypernym,not_certain,0.18777424405204654
casserole,neg,food,wn_hypernym,not_certain,0.18782012592472283
carp,neg,food,wn_hypernym,not_certain,0.18786523459261956
lovage,neg,food,wn_hypernym,not_certain,0.1879738641925402
chutney,neg,food,wn_hypernym,not_certain,0.1881381730772766
aneurin,neg,food,wn_hypernym,not_certain,0.18815884491226495
sandwich,neg,food,wn_hypernym,not_certain,0.18833701083448273
lollipop,neg,food,wn_hypernym,not_certain,0.18837332525753311
banger,neg,food,wn_hypernym,not_certain,0.18878933412106141
mace,neg,food,wn_hypernym,not_certain,0.18884834457279237
savory,neg,food,wn_hypernym,not_certain,0.18905081153934114
perch,neg,food,wn_hypernym,not_certain,0.18905261085238972
pop,neg,food,wn_hypernym,not_certain,0.18924896070158614
lolly,neg,food,wn_hypernym,not_certain,0.18926663798254192
salsa,neg,food,wn_hypernym,not_certain,0.18930939310947878
meatball,neg,food,wn_hypernym,not_certain,0.18935444085321398
coriander,neg,food,wn_hypernym,not_certain,0.18936431397511747
inositol,neg,food,wn_hypernym,not_certain,0.1893849875017704
flapjack,neg,food,wn_hypernym,not_certain,0.189571425533159
gnocchi,neg,food,wn_hypernym,not_certain,0.18973022965991865
tripe,neg,food,wn_hypernym,not_certain,0.18979281174306337
limpet,neg,food,wn_hypernym,not_certain,0.18985086044337865
highball,neg,food,wn_hypernym,not_certain,0.18988943345165774
scouse,neg,food,wn_hypernym,not_certain,0.19009452092621126
doughnut,neg,food,wn_hypernym,not_certain,0.1901082097973126
scallion,neg,food,wn_hypernym,not_certain,0.19047895447109817
kasha,neg,food,wn_hypernym,not_certain,0.1905423352543348
pavlova,neg,food,wn_hypernym,not_certain,0.19062383195854998
criollo,neg,food,wn_hypernym,not_certain,0.19079975181098605
kiwi,neg,food,wn_hypernym,not_certain,0.19084249865256553
pulse,neg,food,wn_hypernym,not_certain,0.19090519695866187
sassafras,neg,food,wn_hypernym,not_certain,0.19095674602343488
oleo,neg,food,wn_hypernym,not_certain,0.19100567013001526
hay,neg,food,wn_hypernym,not_certain,0.19116158644704456
sprout,neg,food,wn_hypernym,not_certain,0.191267082123062
tempura,neg,food,wn_hypernym,not_certain,0.1915385827123449
shortbread,neg,food,wn_hypernym,not_certain,0.191621020385184
saddle,neg,food,wn_hypernym,not_certain,0.1916287527869072
addition,pos,kill,manual_seed_data,not_certain,0.19180458631632558
julep,neg,food,wn_hypernym,not_certain,0.19195354640262693
green,neg,food,wn_hypernym,not_certain,0.1921681304258711
teriyaki,neg,food,wn_hypernym,not_certain,0.19230910255816644
liquorice,neg,food,wn_hypernym,not_certain,0.19279064398539805
stuffing,neg,food,wn_hypernym,not_certain,0.19303607443468188
zombi,neg,food,wn_hypernym,not_certain,0.1936600669638257
bitter,neg,food,wn_hypernym,not_certain,0.19378759112816274
rack,neg,food,wn_hypernym,not_certain,0.19383638641576087
chop,neg,food,wn_hypernym,not_certain,0.19387549873222978
paprika,neg,food,wn_hypernym,not_certain,0.19401840766444398
haddock,neg,food,wn_hypernym,not_certain,0.19425165885477091
cockle,neg,food,wn_hypernym,not_certain,0.19426812719804196
bilberry,neg,food,wn_hypernym,not_certain,0.19456420003611552
peppercorn,neg,food,wn_hypernym,not_certain,0.194575437002195
tapioca,neg,food,wn_hypernym,not_certain,0.19487179452229214
whitefish,neg,food,wn_hypernym,not_certain,0.19487486072839177
mince,neg,food,wn_hypernym,not_certain,0.1949154927553469
broccoli,neg,food,wn_hypernym,not_certain,0.19499107014184783
gumbo,neg,food,wn_hypernym,not_certain,0.19501489199801475
confection,neg,food,wn_hypernym,not_certain,0.19504644258656348
savoury,neg,food,wn_hypernym,not_certain,0.195075118162562
pimento,neg,food,wn_hypernym,not_certain,0.1951040153001412
dove,neg,food,wn_hypernym,not_certain,0.19517407591847244
veg,neg,food,wn_hypernym,not_certain,0.19521485134243086
scone,neg,food,wn_hypernym,not_certain,0.1952634982842668
marshmallow,neg,food,wn_hypernym,not_certain,0.19546355586447187
parsnip,neg,food,wn_hypernym,not_certain,0.1958351652136375
marmalade,neg,food,wn_hypernym,not_certain,0.19588644831043484
wafer,neg,food,wn_hypernym,not_certain,0.19616422523227584
sherry,neg,food,wn_hypernym,not_certain,0.19653148223026332
herb,neg,food,wn_hypernym,not_certain,0.19657679595924313
biscuit,neg,food,wn_hypernym,not_certain,0.19667423015675226
pilchard,neg,food,wn_hypernym,not_certain,0.19669216572581677
feed,neg,food,wn_hypernym,not_certain,0.19711938497255413
appetizer,neg,food,wn_hypernym,not_certain,0.19730869585740954
mixer,neg,food,wn_hypernym,not_certain,0.19737991550815007
lambchop,neg,food,wn_hypernym,not_certain,0.19747517003747322
quahog,neg,food,wn_hypernym,not_certain,0.19754748957761156
hero,neg,food,wn_hypernym,not_certain,0.19758336855804765
sunfish,neg,food,wn_hypernym,not_certain,0.19828130156327403
neck,neg,food,wn_hypernym,not_certain,0.1984363898787482
spaghetti,neg,food,wn_hypernym,not_certain,0.19856083456562182
rib,neg,food,wn_hypernym,not_certain,0.19857045447540667
fritter,neg,food,wn_hypernym,not_certain,0.19869301680805376
mole,neg,food,wn_hypernym,not_certain,0.1989134587120471
muffin,neg,food,wn_hypernym,not_certain,0.19905899702582155
banquet,neg,food,wn_hypernym,not_certain,0.19912734991877867
sambuca,neg,food,wn_hypernym,not_certain,0.19934376336209012
oregano,neg,food,wn_hypernym,not_certain,0.19937559935925098
dumplings,neg,food,wn_hypernym,not_certain,0.19939048783729765
mango,neg,food,wn_hypernym,not_certain,0.19952114295418896
onion,neg,food,wn_hypernym,not_certain,0.1995819903548072
punch,neg,food,wn_hypernym,not_certain,0.1997469774785088
pinole,neg,food,wn_hypernym,not_certain,0.19980218808496222
sundae,neg,food,wn_hypernym,not_certain,0.19987622110861286
licorice,neg,food,wn_hypernym,not_certain,0.1999692503510681
tortilla,neg,food,wn_hypernym,not_certain,0.2003248208542565
periwinkle,neg,food,wn_hypernym,not_certain,0.20036878933214
burger,neg,food,wn_hypernym,not_certain,0.20041218951167983
flounder,neg,food,wn_hypernym,not_certain,0.20057756830326598
