"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"envelopes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3331587668	
"deductions"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3332408782	
"datasets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3332617703	
"sums"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3333093443	
"inflation"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3333358665	
"buyer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3334233966	
"rupee"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3335892687	
"subdirectories"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3336550814	
"annuities"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3337070178	
"rates"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3344715136	
"receivables"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3345952272	
"rupees"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3347400623	
"consignee"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3349418394	
"repayments"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3351443167	
"transactions"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3356278024	
"merchandise"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3357438276	
"food"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3357484003	
"profitable"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3359246156	
"burden"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3365533766	
"results"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.3370740889	
"garnishment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3372485754	
"royalties"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3373432415	
"valuables"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.337676062	
"leases"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3378953201	
"checksums"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3379919413	
"taxation"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3379983478	
"payout"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3380068756	
"fines"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3382693273	
"information"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3386512781	
"additionality"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3388604105	
"voucher"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3389101097	
"irs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3396713294	
"demurrage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3397629211	
"rubbish"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3399265441	
"drachmae"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3401164976	
"dollar"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3405154949	
"ctdna"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3414780525	
"benefit"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3417926793	
"rebates"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.342172102	
"bags"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3424018196	
"borrower"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3428446749	
"ebay"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3430658748	
"abcp"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3433790247	
"monetary"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.343432257	
"waste"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3436563875	
"pesos"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3438964803	
"discount"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3440017324	
"grantors"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3440754798	
"paying"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3441100271	
"excludable"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3441784593	
"annuity"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3444678972	
"coupon"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3446447776	
"incentives"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3453921622	
"benefits"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3457927162	
"wage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3459453019	
"liabilities"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3463641683	
"shillings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3465104671	
"pennies"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3467390432	
"prices"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3468235613	
"fincen"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3472390322	
"financial"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3478920927	
"receipt"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.34791245	
"pension"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3485969249	
"recyclables"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3486172416	
"incentive"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3486560341	
"peonage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3487301048	
"assets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3492712058	
"belongings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3496899767	
"invoice"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3502042026	
"surpluses"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3506689496	
"documents"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3511737231	
"subsidy"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3513394742	
"fortune"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.3515834883	
"repay"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3517332168	
"rateable"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3523711805	
"gifts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3524215037	
"dividend"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3533862429	
"coupons"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3534253671	
"valuation"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3555574834	
"amount"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3559138724	
"refunds"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3566475082	
"cardholder"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3566863494	
"amortization"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3569098792	
"purchases"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3581471755	
"ondigital"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3582123466	
"garbage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3584065812	
"savings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3585557221	
"commodities"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3585710987	
"mortgage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3586784334	
"overpayment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3587785449	
"amounts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3588561279	
"banknotes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3588685932	
"farebox"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3601421307	
"prepay"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3609803984	
"repayment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3609927372	
"monies"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3611635722	
"transaction"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3614054681	
"deductibles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3618635429	
"overdrafts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3627570856	
"expenditures"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3632579891	
"mortgages"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3640861851	
"property"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3658642222	
"wages"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3663968653	
"rental"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3665329058	
"billions"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3668013747	
"creditors"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3672242689	
"pay"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3675202084	
"funds"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3675501947	
"seigniorage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3675530535	
"goods"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3675867073	
"expenditure"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3676164171	
"cheques"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3692396594	
"payers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3705589723	
"mintages"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3705964886	
"invoices"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3721854697	
"subsidies"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.372575988	
"tokens"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3734098578	
"stones"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.3743082481	
"taxpayer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3765492948	
"valuations"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3771869753	
"loans"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3778051572	
"vouchers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3794883003	
"costs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3815446868	
"currency"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3837269643	
"coins"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3850932702	
"expenses"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3863736318	
"assignats"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3873162635	
"prepayment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3882725069	
"wealth"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3885662237	
"borrowers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3910498325	
"earnings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3929057585	
"surcharges"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3944169982	
"evidence"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.3957171463	
"items"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3971921857	
"fees"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3981071373	
"income"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3981775078	
"cash"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3990057621	
"taxable"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4030751273	
"premiums"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4033572796	
"stamp"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4041023725	
"receipts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4047352592	
"taxpayers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4052893674	
"parcels"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4079860183	
"dollars"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4083311276	
"value"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4084149434	
"postage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4105150275	
"taxes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4172632421	
"tax"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4226666525	
"revenues"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4232003398	
"payment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4236109209	
"incomes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4254212332	
"trash"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.4277032238	
"rents"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4335979855	
"data"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.4338403109	
"payments"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4358759377	
"revenue"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4368228274	
"parcel"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.4381984153	
"debts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4458376559	
"profits"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4520056638	
"stamps"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.4520082574	
"money"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4712735762	
"rent"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.4730999546	
"debt"	"pos"	"collect"	"manual_seed_data"	"not_certain"	0.4786488282	
