concept,label,categories_str,sources_str,certainty
passerine,pos,bird,wn_hypernym,not_certain
piciform_bird,pos,bird,wn_hypernym,not_certain
protoavis,pos,bird,wn_hypernym,not_certain
ratite,pos,bird,wn_hypernym,not_certain
ratite_bird,pos,bird,wn_hypernym,not_certain
flightless_bird,pos,bird,wn_hypernym,not_certain
Sinornis,pos,bird,wn_hypernym,not_certain
trogon,pos,bird,wn_hypernym,not_certain
twitterer,pos,bird,wn_hypernym,not_certain
swift,pos,bird,wn_hypernym,not_certain
tree_swift,pos,bird,wn_hypernym,not_certain
crested_swift,pos,bird,wn_hypernym,not_certain
water_hen,pos,bird,wn_hypernym,not_certain
swamphen,pos,bird,wn_hypernym,not_certain
gallinule,pos,bird,wn_hypernym,not_certain
marsh_hen,pos,bird,wn_hypernym,not_certain
seabird,pos,bird,wn_hypernym,not_certain
seafowl,pos,bird,wn_hypernym,not_certain
sea_bird,pos,bird,wn_hypernym,not_certain
wading_bird,pos,bird,wn_hypernym,not_certain
wader,pos,bird,wn_hypernym,not_certain
waterfowl,pos,bird,wn_hypernym,not_certain
water_bird,pos,bird,wn_hypernym,not_certain
waterbird,pos,bird,wn_hypernym,not_certain
order_Accipitriformes,pos,bird,wn_hypernym,not_certain
Accipitriformes,pos,bird,wn_hypernym,not_certain
bird_of_Jove,pos,bird,wn_hypernym,not_certain
bird_of_night,pos,bird,wn_hypernym,not_certain
bird_of_Minerva,pos,bird,wn_hypernym,not_certain
hooter,pos,bird,wn_hypernym,not_certain
secretary_bird,pos,bird,wn_hypernym,not_certain
Sagittarius_serpentarius,pos,bird,wn_hypernym,not_certain
vulture,pos,bird,wn_hypernym,not_certain
frogmouth,pos,bird,wn_hypernym,not_certain
nightjar,pos,bird,wn_hypernym,not_certain
caprimulgid,pos,bird,wn_hypernym,not_certain
goatsucker,pos,bird,wn_hypernym,not_certain
guacharo,pos,bird,wn_hypernym,not_certain
Steatornis_caripensis,pos,bird,wn_hypernym,not_certain
oilbird,pos,bird,wn_hypernym,not_certain
gamecock,pos,bird,wn_hypernym,not_certain
fighting_cock,pos,bird,wn_hypernym,not_certain
bee_eater,pos,bird,wn_hypernym,not_certain
hoopoe,pos,bird,wn_hypernym,not_certain
hoopoo,pos,bird,wn_hypernym,not_certain
hornbill,pos,bird,wn_hypernym,not_certain
momot,pos,bird,wn_hypernym,not_certain
motmot,pos,bird,wn_hypernym,not_certain
roller,pos,bird,wn_hypernym,not_certain
tody,pos,bird,wn_hypernym,not_certain
wood_hoopoe,pos,bird,wn_hypernym,not_certain
cuckoo,pos,bird,wn_hypernym,not_certain
turaco,pos,bird,wn_hypernym,not_certain
touraco,pos,bird,wn_hypernym,not_certain
turakoo,pos,bird,wn_hypernym,not_certain
turacou,pos,bird,wn_hypernym,not_certain
chachalaca,pos,bird,wn_hypernym,not_certain
columbiform_bird,pos,bird,wn_hypernym,not_certain
curassow,pos,bird,wn_hypernym,not_certain
fowl,pos,bird,wn_hypernym,not_certain
domestic_fowl,pos,bird,wn_hypernym,not_certain
poultry,pos,bird,wn_hypernym,not_certain
game_bird,pos,bird,wn_hypernym,not_certain
guan,pos,bird,wn_hypernym,not_certain
stinkbird,pos,bird,wn_hypernym,not_certain
hoatzin,pos,bird,wn_hypernym,not_certain
hoactzin,pos,bird,wn_hypernym,not_certain
Opisthocomus_hoazin,pos,bird,wn_hypernym,not_certain
gallina,pos,bird,wn_hypernym,not_certain
jungle_fowl,pos,bird,wn_hypernym,not_certain
scrub_fowl,pos,bird,wn_hypernym,not_certain
mound_builder,pos,bird,wn_hypernym,not_certain
megapode,pos,bird,wn_hypernym,not_certain
mound_bird,pos,bird,wn_hypernym,not_certain
mound-bird,pos,bird,wn_hypernym,not_certain
ocellated_turkey,pos,bird,wn_hypernym,not_certain
Agriocharis_ocellata,pos,bird,wn_hypernym,not_certain
night_raven,pos,bird,wn_hypernym,not_certain
Psittacus_erithacus,pos,bird,wn_hypernym,not_certain
African_grey,pos,bird,wn_hypernym,not_certain
African_gray,pos,bird,wn_hypernym,not_certain
amazon,pos,bird,wn_hypernym,not_certain
cockatiel,pos,bird,wn_hypernym,not_certain
cockateel,pos,bird,wn_hypernym,not_certain
Nymphicus_hollandicus,pos,bird,wn_hypernym,not_certain
cockatoo_parrot,pos,bird,wn_hypernym,not_certain
cockatoo,pos,bird,wn_hypernym,not_certain
kea,pos,bird,wn_hypernym,not_certain
Nestor_notabilis,pos,bird,wn_hypernym,not_certain
lory,pos,bird,wn_hypernym,not_certain
lovebird,pos,bird,wn_hypernym,not_certain
macaw,pos,bird,wn_hypernym,not_certain
paroquet,pos,bird,wn_hypernym,not_certain
parrakeet,pos,bird,wn_hypernym,not_certain
parroquet,pos,bird,wn_hypernym,not_certain
paraquet,pos,bird,wn_hypernym,not_certain
parroket,pos,bird,wn_hypernym,not_certain
poll,pos,bird,wn_hypernym,not_certain
poll_parrot,pos,bird,wn_hypernym,not_certain
popinjay,pos,bird,wn_hypernym,not_certain
broadbill,pos,bird,wn_hypernym,not_certain
lyrebird,pos,bird,wn_hypernym,not_certain
oscine_bird,pos,bird,wn_hypernym,not_certain
oscine,pos,bird,wn_hypernym,not_certain
scrub_bird,pos,bird,wn_hypernym,not_certain
scrubbird,pos,bird,wn_hypernym,not_certain
scrub-bird,pos,bird,wn_hypernym,not_certain
true_sparrow,pos,bird,wn_hypernym,not_certain
tyrannid,pos,bird,wn_hypernym,not_certain
jenny_wren,pos,bird,wn_hypernym,not_certain
barbet,pos,bird,wn_hypernym,not_certain
honey_guide,pos,bird,wn_hypernym,not_certain
jacamar,pos,bird,wn_hypernym,not_certain
puffbird,pos,bird,wn_hypernym,not_certain
toucan,pos,bird,wn_hypernym,not_certain
pecker,pos,bird,wn_hypernym,not_certain
peckerwood,pos,bird,wn_hypernym,not_certain
cassowary,pos,bird,wn_hypernym,not_certain
elephant_bird,pos,bird,wn_hypernym,not_certain
aepyornis,pos,bird,wn_hypernym,not_certain
emu,pos,bird,wn_hypernym,not_certain
Emu_novaehollandiae,pos,bird,wn_hypernym,not_certain
Dromaius_novaehollandiae,pos,bird,wn_hypernym,not_certain
apteryx,pos,bird,wn_hypernym,not_certain
kiwi,pos,bird,wn_hypernym,not_certain
moa,pos,bird,wn_hypernym,not_certain
Struthio_camelus,pos,bird,wn_hypernym,not_certain
ostrich,pos,bird bird,wn_hypernym manually_included,certain
Pterocnemia_pennata,pos,bird,wn_hypernym,not_certain
nandu,pos,bird,wn_hypernym,not_certain
rhea,pos,bird,wn_hypernym,not_certain
Rhea_americana,pos,bird,wn_hypernym,not_certain
quetzal,pos,bird,wn_hypernym,not_certain
quetzal_bird,pos,bird,wn_hypernym,not_certain
Archilochus_colubris,pos,bird,wn_hypernym,not_certain
thornbill,pos,bird,wn_hypernym,not_certain
chimney_swallow,pos,bird,wn_hypernym,not_certain
chimney_swift,pos,bird,wn_hypernym,not_certain
Chateura_pelagica,pos,bird,wn_hypernym,not_certain
European_swift,pos,bird,wn_hypernym,not_certain
Apus_apus,pos,bird,wn_hypernym,not_certain
swiftlet,pos,bird,wn_hypernym,not_certain
Collocalia_inexpectata,pos,bird,wn_hypernym,not_certain
Florida_gallinule,pos,bird,wn_hypernym,not_certain
Gallinula_chloropus_cachinnans,pos,bird,wn_hypernym,not_certain
Gallinula_chloropus,pos,bird,wn_hypernym,not_certain
moorhen,pos,bird,wn_hypernym,not_certain
purple_gallinule,pos,bird,wn_hypernym,not_certain
auk,pos,bird,wn_hypernym,not_certain
coastal_diving_bird,pos,bird,wn_hypernym,not_certain
gaviiform_seabird,pos,bird,wn_hypernym,not_certain
oceanic_bird,pos,bird,wn_hypernym,not_certain
pelagic_bird,pos,bird,wn_hypernym,not_certain
pelecaniform_seabird,pos,bird,wn_hypernym,not_certain
podicipitiform_seabird,pos,bird,wn_hypernym,not_certain
puffin,pos,bird,wn_hypernym,not_certain
sphenisciform_seabird,pos,bird,wn_hypernym,not_certain
Cygnus_atratus,pos,bird,wn_hypernym,not_certain
black_swan,pos,bird,wn_hypernym,not_certain
cob,pos,mammal bird,wn_hypernym,not_certain
coscoroba,pos,bird,wn_hypernym,not_certain
cygnet,pos,bird,wn_hypernym,not_certain
mute_swan,pos,bird,wn_hypernym,not_certain
Cygnus_olor,pos,bird,wn_hypernym,not_certain
pen,pos,bird,wn_hypernym,not_certain
trumpeter,pos,bird,wn_hypernym,not_certain
Cygnus_buccinator,pos,bird,wn_hypernym,not_certain
trumpeter_swan,pos,bird,wn_hypernym,not_certain
tundra_swan,pos,bird,wn_hypernym,not_certain
Cygnus_columbianus,pos,bird,wn_hypernym,not_certain
whooper_swan,pos,bird,wn_hypernym,not_certain
Cygnus_cygnus,pos,bird,wn_hypernym,not_certain
whooper,pos,bird,wn_hypernym,not_certain
bustard,pos,bird,wn_hypernym,not_certain
hemipode,pos,bird,wn_hypernym,not_certain
button-quail,pos,bird,wn_hypernym,not_certain
bustard_quail,pos,bird,wn_hypernym,not_certain
button_quail,pos,bird,wn_hypernym,not_certain
chunga,pos,bird,wn_hypernym,not_certain
seriema,pos,bird,wn_hypernym,not_certain
Chunga_burmeisteri,pos,bird,wn_hypernym,not_certain
courlan,pos,bird,wn_hypernym,not_certain
Aramus_guarauna,pos,bird,wn_hypernym,not_certain
crane,pos,bird bird,wn_hypernym manually_included,certain
Cariama_cristata,pos,bird,wn_hypernym,not_certain
crested_cariama,pos,bird,wn_hypernym,not_certain
ibis,pos,bird,wn_hypernym,not_certain
limpkin,pos,bird,wn_hypernym,not_certain
Aramus_pictus,pos,bird,wn_hypernym,not_certain
ortygan,pos,bird,wn_hypernym,not_certain
plain_wanderer,pos,bird,wn_hypernym,not_certain
Pedionomus_torquatus,pos,bird,wn_hypernym,not_certain
rail,pos,bird,wn_hypernym,not_certain
shoebird,pos,bird,wn_hypernym,not_certain
shoebill,pos,bird,wn_hypernym,not_certain
Balaeniceps_rex,pos,bird,wn_hypernym,not_certain
shorebird,pos,bird,wn_hypernym,not_certain
limicoline_bird,pos,bird,wn_hypernym,not_certain
shore_bird,pos,bird,wn_hypernym,not_certain
spoonbill,pos,bird,wn_hypernym,not_certain
stork,pos,bird,wn_hypernym,not_certain
anseriform_bird,pos,bird,wn_hypernym,not_certain
screamer,pos,bird,wn_hypernym,not_certain
American_eagle,pos,bird,wn_hypernym,not_certain
Haliaeetus_leucocephalus,pos,bird,wn_hypernym,not_certain
bald_eagle,pos,bird,wn_hypernym,not_certain
eaglet,pos,bird,wn_hypernym,not_certain
golden_eagle,pos,bird,wn_hypernym,not_certain
Aquila_chrysaetos,pos,bird,wn_hypernym,not_certain
harpy_eagle,pos,bird,wn_hypernym,not_certain
harpy,pos,mammal bird,wn_hypernym,not_certain
Harpia_harpyja,pos,bird,wn_hypernym,not_certain
sea_eagle,pos,bird,wn_hypernym,not_certain
tawny_eagle,pos,bird,wn_hypernym,not_certain
Aquila_rapax,pos,bird,wn_hypernym,not_certain
buteonine,pos,bird,wn_hypernym,not_certain
Buteo_buteo,pos,bird,wn_hypernym,not_certain
hen_hawk,pos,bird,wn_hypernym,not_certain
chicken_hawk,pos,bird,wn_hypernym,not_certain
blue_darter,pos,bird,wn_hypernym,not_certain
Accipiter_cooperii,pos,bird,wn_hypernym,not_certain
Cooper's_hawk,pos,bird,wn_hypernym,not_certain
eyas,pos,bird,wn_hypernym,not_certain
Accipiter_gentilis,pos,bird,wn_hypernym,not_certain
goshawk,pos,bird,wn_hypernym,not_certain
harrier,pos,mammal bird,wn_hypernym,not_certain
harrier_eagle,pos,bird,wn_hypernym,not_certain
short-toed_eagle,pos,bird,wn_hypernym,not_certain
Pernis_apivorus,pos,bird,wn_hypernym,not_certain
honey_buzzard,pos,bird,wn_hypernym,not_certain
osprey,pos,bird,wn_hypernym,not_certain
fish_eagle,pos,bird,wn_hypernym,not_certain
fish_hawk,pos,bird,wn_hypernym,not_certain
Pandion_haliaetus,pos,bird,wn_hypernym,not_certain
Buteo_lineatus,pos,bird,wn_hypernym,not_certain
red-shouldered_hawk,pos,bird,wn_hypernym,not_certain
red-tailed_hawk,pos,bird,wn_hypernym,not_certain
Buteo_jamaicensis,pos,bird,wn_hypernym,not_certain
redtail,pos,bird,wn_hypernym,not_certain
rough-legged_hawk,pos,bird,wn_hypernym,not_certain
roughleg,pos,bird,wn_hypernym,not_certain
Buteo_lagopus,pos,bird,wn_hypernym,not_certain
Accipiter_nisus,pos,bird,wn_hypernym,not_certain
sparrow_hawk,pos,bird,wn_hypernym,not_certain
tiercel,pos,bird,wn_hypernym,not_certain
tercelet,pos,bird,wn_hypernym,not_certain
tercel,pos,bird,wn_hypernym,not_certain
Tyto_alba,pos,bird,wn_hypernym,not_certain
barn_owl,pos,bird,wn_hypernym,not_certain
barred_owl,pos,bird,wn_hypernym,not_certain
Strix_varia,pos,bird,wn_hypernym,not_certain
great_grey_owl,pos,bird,wn_hypernym,not_certain
great_gray_owl,pos,bird,wn_hypernym,not_certain
Strix_nebulosa,pos,bird,wn_hypernym,not_certain
Surnia_ulula,pos,bird,wn_hypernym,not_certain
hawk_owl,pos,bird,wn_hypernym,not_certain
hoot_owl,pos,bird,wn_hypernym,not_certain
horned_owl,pos,bird,wn_hypernym,not_certain
laughing_jackass,pos,bird,wn_hypernym,not_certain
laughing_owl,pos,bird,wn_hypernym,not_certain
Sceloglaux_albifacies,pos,bird,wn_hypernym,not_certain
little_owl,pos,bird,wn_hypernym,not_certain
Athene_noctua,pos,bird,wn_hypernym,not_certain
long-eared_owl,pos,bird,wn_hypernym,not_certain
Asio_otus,pos,bird,wn_hypernym,not_certain
owlet,pos,bird,wn_hypernym,not_certain
scops_owl,pos,bird,wn_hypernym,not_certain
screech_owl,pos,bird,wn_hypernym,not_certain
Otus_asio,pos,bird,wn_hypernym,not_certain
Strix_occidentalis,pos,bird,wn_hypernym,not_certain
spotted_owl,pos,bird,wn_hypernym,not_certain
Strix_aluco,pos,bird,wn_hypernym,not_certain
tawny_owl,pos,bird,wn_hypernym,not_certain
Aegypiidae,pos,bird,wn_hypernym,not_certain
family_Aegypiidae,pos,bird,wn_hypernym,not_certain
cathartid,pos,bird,wn_hypernym,not_certain
New_World_vulture,pos,bird,wn_hypernym,not_certain
Old_World_vulture,pos,bird,wn_hypernym,not_certain
chuck-will's-widow,pos,bird,wn_hypernym,not_certain
Caprimulgus_carolinensis,pos,bird,wn_hypernym,not_certain
European_goatsucker,pos,bird,wn_hypernym,not_certain
European_nightjar,pos,bird,wn_hypernym,not_certain
Caprimulgus_europaeus,pos,bird,wn_hypernym,not_certain
nighthawk,pos,bird,wn_hypernym,not_certain
bullbat,pos,bird,wn_hypernym,not_certain
mosquito_hawk,pos,bird,wn_hypernym,not_certain
poorwill,pos,bird,wn_hypernym,not_certain
Phalaenoptilus_nuttallii,pos,bird,wn_hypernym,not_certain
whippoorwill,pos,bird,wn_hypernym,not_certain
Caprimulgus_vociferus,pos,bird,wn_hypernym,not_certain
Euopean_hoopoe,pos,bird,wn_hypernym,not_certain
Upupa_epops,pos,bird,wn_hypernym,not_certain
Ceryle_alcyon,pos,bird,wn_hypernym,not_certain
belted_kingfisher,pos,bird,wn_hypernym,not_certain
Alcedo_atthis,pos,bird,wn_hypernym,not_certain
Eurasian_kingfisher,pos,bird,wn_hypernym,not_certain
kookaburra,pos,bird,wn_hypernym,not_certain
Dacelo_gigas,pos,bird,wn_hypernym,not_certain
European_roller,pos,bird,wn_hypernym,not_certain
Coracias_garrulus,pos,bird,wn_hypernym,not_certain
ground_roller,pos,bird,wn_hypernym,not_certain
ani,pos,bird,wn_hypernym,not_certain
black-billed_cuckoo,pos,bird,wn_hypernym,not_certain
Coccyzus_erythropthalmus,pos,bird,wn_hypernym,not_certain
coucal,pos,bird,wn_hypernym,not_certain
European_cuckoo,pos,bird,wn_hypernym,not_certain
Cuculus_canorus,pos,bird,wn_hypernym,not_certain
roadrunner,pos,bird,wn_hypernym,not_certain
chaparral_cock,pos,bird,wn_hypernym,not_certain
Geococcyx_californianus,pos,bird,wn_hypernym,not_certain
Ortilis_vetula_macalli,pos,bird,wn_hypernym,not_certain
Texas_chachalaca,pos,bird,wn_hypernym,not_certain
dodo,pos,bird,wn_hypernym,not_certain
Raphus_cucullatus,pos,bird,wn_hypernym,not_certain
sandgrouse,pos,bird,wn_hypernym,not_certain
sand_grouse,pos,bird,wn_hypernym,not_certain
solitaire,pos,bird,wn_hypernym,not_certain
Pezophaps_solitaria,pos,bird,wn_hypernym,not_certain
bantam,pos,bird,wn_hypernym,not_certain
Gallus_gallus,pos,bird,wn_hypernym,not_certain
chicken,pos,bird,wn_hypernym,not_certain
cochin,pos,bird,wn_hypernym,not_certain
cochin_china,pos,bird,wn_hypernym,not_certain
Cornish,pos,bird,wn_hypernym,not_certain
Cornish_fowl,pos,bird,wn_hypernym,not_certain
Dorking,pos,bird,wn_hypernym,not_certain
game_fowl,pos,bird,wn_hypernym,not_certain
guinea,pos,bird,wn_hypernym,not_certain
guinea_fowl,pos,bird,wn_hypernym,not_certain
Numida_meleagris,pos,bird,wn_hypernym,not_certain
Plymouth_Rock,pos,bird,wn_hypernym,not_certain
Rock_Cornish,pos,bird,wn_hypernym,not_certain
turkey,pos,bird,wn_hypernym,not_certain
Meleagris_gallopavo,pos,bird,wn_hypernym,not_certain
grouse,pos,bird,wn_hypernym,not_certain
phasianid,pos,bird,wn_hypernym,not_certain
tinamou,pos,bird,wn_hypernym,not_certain
piping_guan,pos,bird,wn_hypernym,not_certain
jungle_cock,pos,bird,wn_hypernym,not_certain
jungle_hen,pos,bird,wn_hypernym,not_certain
red_jungle_fowl,pos,bird,wn_hypernym,not_certain
Alectura_lathami,pos,bird,wn_hypernym,not_certain
brush_turkey,pos,bird,wn_hypernym,not_certain
Macrocephalon_maleo,pos,bird,wn_hypernym,not_certain
maleo,pos,bird,wn_hypernym,not_certain
Leipoa_ocellata,pos,bird,wn_hypernym,not_certain
leipoa,pos,bird,wn_hypernym,not_certain
lowan,pos,bird,wn_hypernym,not_certain
mallee_fowl,pos,bird,wn_hypernym,not_certain
pink_cockatoo,pos,bird,wn_hypernym,not_certain
Kakatoe_leadbeateri,pos,bird,wn_hypernym,not_certain
sulphur-crested_cockatoo,pos,bird,wn_hypernym,not_certain
Cacatua_galerita,pos,bird,wn_hypernym,not_certain
Kakatoe_galerita,pos,bird,wn_hypernym,not_certain
lorikeet,pos,bird,wn_hypernym,not_certain
Melopsittacus_undulatus,pos,bird,wn_hypernym,not_certain
shell_parakeet,pos,bird,wn_hypernym,not_certain
budgerygah,pos,bird,wn_hypernym,not_certain
budgerigar,pos,bird,wn_hypernym,not_certain
grass_parakeet,pos,bird,wn_hypernym,not_certain
budgereegah,pos,bird,wn_hypernym,not_certain
Conuropsis_carolinensis,pos,bird,wn_hypernym,not_certain
Carolina_parakeet,pos,bird,wn_hypernym,not_certain
Psittacula_krameri,pos,bird,wn_hypernym,not_certain
ring-necked_parakeet,pos,bird,wn_hypernym,not_certain
accentor,pos,bird,wn_hypernym,not_certain
Australian_magpie,pos,bird,wn_hypernym,not_certain
cackler,pos,bird,wn_hypernym,not_certain
babbler,pos,bird,wn_hypernym,not_certain
bird_of_paradise,pos,bird,wn_hypernym,not_certain
blue_mockingbird,pos,bird,wn_hypernym,not_certain
Melanotis_caerulescens,pos,bird,wn_hypernym,not_certain
catbird,pos,bird,wn_hypernym,not_certain
bowerbird,pos,bird,wn_hypernym,not_certain
grey_catbird,pos,bird,wn_hypernym,not_certain
gray_catbird,pos,bird,wn_hypernym,not_certain
Dumetella_carolinensis,pos,bird,wn_hypernym,not_certain
corvine_bird,pos,bird,wn_hypernym,not_certain
tree_creeper,pos,bird,wn_hypernym,not_certain
creeper,pos,bird,wn_hypernym,not_certain
bluebird,pos,bird,wn_hypernym,not_certain
fairy_bluebird,pos,bird,wn_hypernym,not_certain
finch,pos,bird,wn_hypernym,not_certain
honeysucker,pos,bird,wn_hypernym,not_certain
honey_eater,pos,bird,wn_hypernym,not_certain
honeycreeper,pos,bird,wn_hypernym,not_certain
lark,pos,bird,wn_hypernym,not_certain
Mimus_polyglotktos,pos,bird,wn_hypernym,not_certain
mocker,pos,bird,wn_hypernym,not_certain
mockingbird,pos,bird,wn_hypernym,not_certain
oriole,pos,bird,wn_hypernym,not_certain
New_World_oriole,pos,bird,wn_hypernym,not_certain
American_oriole,pos,bird,wn_hypernym,not_certain
New_Zealand_wren,pos,bird,wn_hypernym,not_certain
nutcracker,pos,bird,wn_hypernym,not_certain
nuthatch,pos,bird,wn_hypernym,not_certain
Old_World_flycatcher,pos,bird,wn_hypernym,not_certain
flycatcher,pos,bird,wn_hypernym,not_certain
true_flycatcher,pos,bird,wn_hypernym,not_certain
Old_World_oriole,pos,bird,wn_hypernym,not_certain
titlark,pos,bird,wn_hypernym,not_certain
pipit,pos,bird,wn_hypernym,not_certain
shrike,pos,bird,wn_hypernym,not_certain
songbird,pos,bird,wn_hypernym,not_certain
songster,pos,bird,wn_hypernym,not_certain
swallow,pos,bird,wn_hypernym,not_certain
tanager,pos,bird,wn_hypernym,not_certain
mocking_thrush,pos,bird,wn_hypernym,not_certain
thrasher,pos,fish bird,wn_hypernym,not_certain
thrush,pos,bird,wn_hypernym,not_certain
titmouse,pos,bird,wn_hypernym,not_certain
tit,pos,bird,wn_hypernym,not_certain
vireo,pos,bird,wn_hypernym,not_certain
wagtail,pos,bird,wn_hypernym,not_certain
warbler,pos,bird,wn_hypernym,not_certain
water_ouzel,pos,bird,wn_hypernym,not_certain
dipper,pos,bird,wn_hypernym,not_certain
waxwing,pos,bird,wn_hypernym,not_certain
weaverbird,pos,bird,wn_hypernym,not_certain
weaver_finch,pos,bird,wn_hypernym,not_certain
weaver,pos,bird,wn_hypernym,not_certain
wood_swallow,pos,bird,wn_hypernym,not_certain
swallow_shrike,pos,bird,wn_hypernym,not_certain
English_sparrow,pos,bird,wn_hypernym,not_certain
house_sparrow,pos,bird,wn_hypernym,not_certain
Passer_domesticus,pos,bird,wn_hypernym,not_certain
tree_sparrow,pos,bird,wn_hypernym,not_certain
Passer_montanus,pos,bird,wn_hypernym,not_certain
antbird,pos,bird,wn_hypernym,not_certain
ant_bird,pos,bird,wn_hypernym,not_certain
manakin,pos,bird,wn_hypernym,not_certain
tyrant_flycatcher,pos,bird,wn_hypernym,not_certain
tyrant_bird,pos,bird,wn_hypernym,not_certain
New_World_flycatcher,pos,bird,wn_hypernym,not_certain
ovenbird,pos,bird,wn_hypernym,not_certain
pitta,pos,bird,wn_hypernym,not_certain
woodhewer,pos,bird,wn_hypernym,not_certain
woodcreeper,pos,bird,wn_hypernym,not_certain
wood-creeper,pos,bird,wn_hypernym,not_certain
cactus_wren,pos,bird,wn_hypernym,not_certain
Thryothorus_ludovicianus,pos,bird,wn_hypernym,not_certain
Carolina_wren,pos,bird,wn_hypernym,not_certain
house_wren,pos,bird,wn_hypernym,not_certain
Troglodytes_aedon,pos,bird,wn_hypernym,not_certain
marsh_wren,pos,bird,wn_hypernym,not_certain
Salpinctes_obsoletus,pos,bird,wn_hypernym,not_certain
rock_wren,pos,bird,wn_hypernym,not_certain
Troglodytes_troglodytes,pos,bird,wn_hypernym,not_certain
