concept,label,categories_str,sources_str,certainty
Pollachius_pollachius,pos,fish,wn_hypernym,not_certain
pollock,pos,fish,wn_hypernym,not_certain
pollack,pos,fish,wn_hypernym,not_certain
Gadus_merlangus,pos,fish,wn_hypernym,not_certain
whiting,pos,fish,wn_hypernym,not_certain
Merlangus_merlangus,pos,fish,wn_hypernym,not_certain
Trachipterus_arcticus,pos,fish,wn_hypernym,not_certain
dealfish,pos,fish,wn_hypernym,not_certain
char,pos,fish,wn_hypernym,not_certain
charr,pos,fish,wn_hypernym,not_certain
caplin,pos,fish,wn_hypernym,not_certain
capelin,pos,fish,wn_hypernym,not_certain
capelan,pos,fish,wn_hypernym,not_certain
rainbow_smelt,pos,fish,wn_hypernym,not_certain
Osmerus_mordax,pos,fish,wn_hypernym,not_certain
European_smelt,pos,fish,wn_hypernym,not_certain
Osmerus_eperlanus,pos,fish,wn_hypernym,not_certain
sparling,pos,fish,wn_hypernym,not_certain
ladyfish,pos,fish,wn_hypernym,not_certain
Elops_saurus,pos,fish,wn_hypernym,not_certain
tenpounder,pos,fish,wn_hypernym,not_certain
Sphyraena_barracuda,pos,fish,wn_hypernym,not_certain
great_barracuda,pos,fish,wn_hypernym,not_certain
Zeus_faber,pos,fish,wn_hypernym,not_certain
John_Dory,pos,fish,wn_hypernym,not_certain
holibut,pos,fish,wn_hypernym,not_certain
halibut,pos,fish,wn_hypernym,not_certain
lefteyed_flounder,pos,fish,wn_hypernym,not_certain
lefteye_flounder,pos,fish,wn_hypernym,not_certain
righteye_flounder,pos,fish,wn_hypernym,not_certain
righteyed_flounder,pos,fish,wn_hypernym,not_certain
tongue-fish,pos,fish,wn_hypernym,not_certain
tonguefish,pos,fish,wn_hypernym,not_certain
archerfish,pos,fish,wn_hypernym,not_certain
Toxotes_jaculatrix,pos,fish,wn_hypernym,not_certain
bass,pos,fish fish,wn_hypernym manually_included,certain
bigeye,pos,fish,wn_hypernym,not_certain
tilefish,pos,fish,wn_hypernym,not_certain
blanquillo,pos,fish,wn_hypernym,not_certain
blennioid,pos,fish,wn_hypernym,not_certain
blennioid_fish,pos,fish,wn_hypernym,not_certain
Pomatomus_saltatrix,pos,fish,wn_hypernym,not_certain
bluefish,pos,fish,wn_hypernym,not_certain
brotula,pos,fish,wn_hypernym,not_certain
stromateid_fish,pos,fish,wn_hypernym,not_certain
butterfish,pos,fish,wn_hypernym,not_certain
stromateid,pos,fish,wn_hypernym,not_certain
butterfly_fish,pos,fish,wn_hypernym,not_certain
carangid,pos,fish,wn_hypernym,not_certain
carangid_fish,pos,fish,wn_hypernym,not_certain
cardinalfish,pos,fish,wn_hypernym,not_certain
Priacanthus_arenatus,pos,fish,wn_hypernym,not_certain
catalufa,pos,fish,wn_hypernym,not_certain
cichlid_fish,pos,fish,wn_hypernym,not_certain
cichlid,pos,fish,wn_hypernym,not_certain
clingfish,pos,fish,wn_hypernym,not_certain
sergeant_fish,pos,fish,wn_hypernym,not_certain
cobia,pos,fish,wn_hypernym,not_certain
Rachycentron_canadum,pos,fish,wn_hypernym,not_certain
cusk-eel,pos,fish,wn_hypernym,not_certain
hairtail,pos,fish,wn_hypernym,not_certain
frost_fish,pos,fish,wn_hypernym,not_certain
cutlassfish,pos,fish,wn_hypernym,not_certain
demoiselle,pos,fish,wn_hypernym,not_certain
damselfish,pos,fish,wn_hypernym,not_certain
dolphinfish,pos,fish,wn_hypernym,not_certain
mahimahi,pos,fish,wn_hypernym,not_certain
flathead,pos,fish,wn_hypernym,not_certain
gempylid,pos,fish,wn_hypernym,not_certain
goby,pos,fish,wn_hypernym,not_certain
gudgeon,pos,fish,wn_hypernym,not_certain
grunt,pos,fish,wn_hypernym,not_certain
jawfish,pos,fish,wn_hypernym,not_certain
mojarra,pos,fish,wn_hypernym,not_certain
gray_mullet,pos,fish,wn_hypernym,not_certain
grey_mullet,pos,fish,wn_hypernym,not_certain
polly_fish,pos,fish,wn_hypernym,not_certain
parrotfish,pos,fish,wn_hypernym,not_certain
pollyfish,pos,fish,wn_hypernym,not_certain
pearlfish,pos,fish,wn_hypernym,not_certain
