concept,label,categories_str,sources_str,certainty
blade,pos,weapon tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
leopardess,pos,is_dangerous,cslb_crowd_pos,certain
tranquiliser_gun,pos,is_dangerous,cslb_crowd_pos,certain
steak_knife,pos,tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
gorillas,pos,is_dangerous,cslb_crowd_pos,certain
oxycodone,pos,is_dangerous,cslb_crowd_pos,certain
serval_cat,pos,is_dangerous,cslb_crowd_pos,certain
handgun,pos,weapon is_dangerous,cslb_crowd_pos wn_hypernym,certain
methodone,pos,is_dangerous,cslb_crowd_pos,certain
pellet_gun,pos,is_dangerous,cslb_crowd_pos,certain
rhinocerous,pos,is_dangerous,cslb_crowd_pos,certain
hepatitis_C,pos,is_dangerous,cslb_crowd_pos,certain
pickaxe,pos,tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
switchblade_knife,pos,tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
pickax,pos,tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
gunshot_wound,pos,is_dangerous,cslb_crowd_pos,certain
dextroamphetamine,pos,is_dangerous,cslb_crowd_pos,certain
katana_sword,pos,is_dangerous,cslb_crowd_pos,certain
glass_shard,pos,is_dangerous,cslb_crowd_pos,certain
razor_blade,pos,is_dangerous,cslb_crowd_pos,certain
tegu,pos,is_dangerous,cslb_crowd_pos,certain
knife_blade,pos,tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
machette,pos,is_dangerous,cslb_crowd_pos,certain
dinosaur,pos,is_dangerous,cslb_crowd_pos,certain
grizzly_bear,pos,is_dangerous,cslb_crowd_pos,certain
snow_leopard,pos,is_dangerous,cslb_crowd_pos,certain
methamphetimine,pos,is_dangerous,cslb_crowd_pos,certain
leopard,pos,is_dangerous,cslb_crowd_pos,certain
caliber_revolver,pos,is_dangerous,cslb_crowd_pos,certain
silverback,pos,is_dangerous,cslb_crowd_pos,certain
poison_dart,pos,is_dangerous,cslb_crowd_pos,certain
cheetah,pos,is_dangerous,cslb_crowd_pos,certain
komodo_dragon,pos,is_dangerous,cslb_crowd_pos,certain
crystal_methamphetamine,pos,is_dangerous,cslb_crowd_pos,certain
hangun,pos,is_dangerous,cslb_crowd_pos,certain
cocaine,pos,is_dangerous,cslb_crowd_pos,certain
liger,pos,is_dangerous,cslb_crowd_pos,certain
tyrannosaurus,pos,is_dangerous,cslb_crowd_pos,certain
panna_tiger,pos,is_dangerous,cslb_crowd_pos,certain
crossbow_bolt,pos,is_dangerous,cslb_crowd_pos,certain
kukri,pos,is_dangerous,cslb_crowd_pos,certain
grabbed_butcher_knife,pos,is_dangerous,cslb_crowd_pos,certain
assault_rifle,pos,weapon is_dangerous,cslb_crowd_pos wn_hypernym,certain
pellet_rifle,pos,is_dangerous,cslb_crowd_pos,certain
knifes,pos,is_dangerous,cslb_crowd_pos,certain
hyena,pos,is_dangerous,cslb_crowd_pos,certain
poacher,pos,is_dangerous,cslb_crowd_pos,certain
crack_cocaine,pos,is_dangerous,cslb_crowd_pos,certain
double_bladed_knife,pos,is_dangerous,cslb_crowd_pos,certain
heroin,pos,is_dangerous,cslb_crowd_pos,certain
glock_pistol,pos,is_dangerous,cslb_crowd_pos,certain
viper,pos,is_dangerous,cslb_crowd_pos,certain
narcotic,pos,is_dangerous,cslb_crowd_pos,certain
sumatran_tiger,pos,is_dangerous,cslb_crowd_pos,certain
caliber_rifle,pos,is_dangerous,cslb_crowd_pos,certain
switchblade,pos,tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
kitchen_knives,pos,is_dangerous,cslb_crowd_pos,certain
automatic_pistol,pos,weapon is_dangerous,cslb_crowd_pos wn_hypernym,certain
weapon,pos,weapon is_dangerous,cslb_crowd_pos wn_hypernym,certain
stabbing,pos,is_dangerous,cslb_crowd_pos,certain
methamphetamines,pos,is_dangerous,cslb_crowd_pos,certain
python,pos,is_dangerous,cslb_crowd_pos,certain
firearm,pos,weapon is_dangerous,cslb_crowd_pos wn_hypernym,certain
caliber_handgun,pos,is_dangerous,cslb_crowd_pos,certain
crystal_meth,pos,is_dangerous,cslb_crowd_pos,certain
caliber_semiautomatic_handgun,pos,is_dangerous,cslb_crowd_pos,certain
bloodstained_knife,pos,is_dangerous,cslb_crowd_pos,certain
axes,pos,is_dangerous,cslb_crowd_pos,certain
bladed_instrument,pos,is_dangerous,cslb_crowd_pos,certain
methamphetamine,pos,is_dangerous,cslb_crowd_pos,certain
stabbed,pos,is_dangerous,cslb_crowd_pos,certain
king_cobra,pos,is_dangerous,cslb_crowd_pos,certain
fentanyl_laced,pos,is_dangerous,cslb_crowd_pos,certain
jaguar,pos,is_dangerous,cslb_crowd_pos,certain
serrated_knife,pos,is_dangerous,cslb_crowd_pos,certain
lions,pos,is_dangerous,cslb_crowd_pos,certain
snake,pos,is_dangerous,cslb_crowd_pos,certain
oxycotin,pos,is_dangerous,cslb_crowd_pos,certain
elephant,pos,is_dangerous,cslb_crowd_pos,certain
tapir,pos,is_dangerous,cslb_crowd_pos,certain
allergy,pos,is_dangerous,cslb_crowd_pos,certain
steroid,pos,is_dangerous,cslb_crowd_pos,certain
paring_knives,pos,is_dangerous,cslb_crowd_pos,certain
razor_knife,pos,is_dangerous,cslb_crowd_pos,certain
amphetamine,pos,is_dangerous,cslb_crowd_pos,certain
opiod,pos,is_dangerous,cslb_crowd_pos,certain
meth,pos,is_dangerous,cslb_crowd_pos,certain
scythe,pos,tool is_dangerous,cslb_crowd_pos cslb wn_hypernym,certain
catapult,pos,is_dangerous,cslb_crowd_pos,certain
scalpel,pos,tool is_dangerous,cslb_crowd_pos wn_hypernym,certain
rattlesnake,pos,is_dangerous,cslb_crowd_pos cslb,certain
bomb,pos,is_dangerous,cslb_crowd_pos cslb,certain
serrated_bread,neg,is_dangerous,cslb_crowd_neg,certain
imitation_handgun,neg,is_dangerous,cslb_crowd_neg,certain
pruning_sheer,neg,is_dangerous,cslb_crowd_neg,certain
weed_wacker,neg,is_dangerous,cslb_crowd_neg,certain
spade,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
vegetable_peeler,neg,is_dangerous,cslb_crowd_neg,certain
pachyderm,neg,is_dangerous,cslb_crowd_neg,certain
reserve,neg,is_dangerous,cslb_crowd_neg,certain
broom,neg,is_dangerous,cslb_crowd_neg,certain
glove,neg,is_dangerous,cslb_crowd_neg,certain
tiger_skin,neg,is_dangerous,cslb_crowd_neg,certain
hod,neg,is_dangerous,cslb_crowd_neg,certain
pail,neg,is_dangerous,cslb_crowd_neg,certain
toothbrush,neg,is_dangerous,cslb_crowd_neg,certain
bucket,neg,is_dangerous,cslb_crowd_neg,certain
rabbit,neg,is_dangerous,cslb_crowd_neg,certain
shop_vac,neg,is_dangerous,cslb_crowd_neg,certain
mop_broom,neg,is_dangerous,cslb_crowd_neg,certain
knife_sharpener,neg,is_dangerous,cslb_crowd_neg,certain
otter,neg,is_dangerous,cslb_crowd_neg,certain
mulcher,neg,is_dangerous,cslb_crowd_neg,certain
addax,neg,is_dangerous,cslb_crowd_neg,certain
kebab_skewer,neg,is_dangerous,cslb_crowd_neg,certain
shovel,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
kitchen_knife,neg,is_dangerous,cslb_crowd_neg,certain
langur,neg,is_dangerous,cslb_crowd_neg,certain
giraffe,neg,is_dangerous,cslb_crowd_neg,certain
lemur,neg,is_dangerous,cslb_crowd_neg,certain
zebra,neg,is_dangerous,cslb_crowd_neg,certain
lechwe,neg,is_dangerous,cslb_crowd_neg,certain
antelope,neg,is_dangerous,cslb_crowd_neg,certain
pangolin,neg,is_dangerous,cslb_crowd_neg,certain
wooden_mallet,neg,is_dangerous,cslb_crowd_neg,certain
chinkaras,neg,is_dangerous,cslb_crowd_neg,certain
sheathed_knife,neg,is_dangerous,cslb_crowd_neg,certain
river_otter,neg,is_dangerous,cslb_crowd_neg,certain
rake,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
windshield_scraper,neg,is_dangerous,cslb_crowd_neg,certain
toad,neg,is_dangerous,cslb_crowd_neg,certain
colobus,neg,is_dangerous,cslb_crowd_neg,certain
chinkara,neg,is_dangerous,cslb_crowd_neg,certain
cavy,neg,is_dangerous,cslb_crowd_neg,certain
wheelbarrow,neg,is_dangerous,cslb_crowd_neg,certain
goat,neg,is_dangerous,cslb_crowd_neg,certain
spider_monkey,neg,is_dangerous,cslb_crowd_neg,certain
porcupine,neg,is_dangerous,cslb_crowd_neg,certain
imitation_pistol,neg,is_dangerous,cslb_crowd_neg,certain
screwdriver,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
backhoe,neg,is_dangerous,cslb_crowd_neg,certain
blender,neg,is_dangerous,cslb cslb_crowd_neg,certain
turtle,neg,is_dangerous,cslb_crowd_neg,certain
payloader,neg,is_dangerous,cslb_crowd_neg,certain
mandrill,neg,is_dangerous,cslb_crowd_neg,certain
snow_plow,neg,is_dangerous,cslb_crowd_neg,certain
hoe,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
coati,neg,is_dangerous,cslb_crowd_neg,certain
camel,neg,is_dangerous,cslb_crowd_neg,certain
baboon,neg,is_dangerous,cslb_crowd_neg,certain
claw_hammer,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
frontloader,neg,is_dangerous,cslb_crowd_neg,certain
peeler,neg,is_dangerous,cslb_crowd_neg,certain
snow_shovel,neg,is_dangerous,cslb_crowd_neg,certain
monkey,neg,is_dangerous,cslb_crowd_neg,certain
garden_hoe,neg,is_dangerous,cslb_crowd_neg,certain
wovel,neg,is_dangerous,cslb_crowd_neg,certain
airsoft_pistol,neg,is_dangerous,cslb_crowd_neg,certain
guenon,neg,is_dangerous,cslb_crowd_neg,certain
dromedary,neg,is_dangerous,cslb_crowd_neg,certain
trowel,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
coatimundi,neg,is_dangerous,cslb_crowd_neg,certain
billiard_cue,neg,is_dangerous,cslb_crowd_neg,certain
hornbill,neg,is_dangerous,cslb_crowd_neg,certain
housecat,neg,is_dangerous,cslb_crowd_neg,certain
mop,neg,is_dangerous,cslb_crowd_neg,certain
gazelle,neg,is_dangerous,cslb_crowd_neg,certain
zookeeper,neg,is_dangerous,cslb_crowd_neg,certain
snowbrush,neg,is_dangerous,cslb_crowd_neg,certain
tortoise,neg,is_dangerous,cslb_crowd_neg,certain
accolate,neg,is_dangerous,cslb_crowd_neg,certain
slow_loris,neg,is_dangerous,cslb_crowd_neg,certain
lug_wrench,neg,tool is_dangerous,cslb_crowd_neg wn_hypernym,certain
spadeful,neg,is_dangerous,cslb_crowd_neg,certain
wheel_barrow,neg,is_dangerous,cslb_crowd_neg,certain
soup,neg,is_dangerous,cslb_crowd_neg,certain
alligator,pos,is_dangerous,cslb,not_certain
arrow,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
axe,pos,tool is_dangerous,cslb wn_hypernym,not_certain
bayonet,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
bee,pos,is_dangerous,cslb,not_certain
bow_(weapon),pos,is_dangerous,cslb,not_certain
bullet,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
cannon,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
catapault,pos,is_dangerous,cslb,not_certain
chainsaw,pos,tool is_dangerous,cslb wn_hypernym,not_certain
club,pos,is_dangerous,cslb,not_certain
crocodile,pos,is_dangerous,cslb,not_certain
crossbow,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
crowbar,pos,is_dangerous,cslb,not_certain
dagger,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
grenade,pos,is_dangerous,cslb,not_certain
gun,pos,criminal weapon is_dangerous criminal weapon is_dangerous criminal weapon is_dangerous criminal weapon is_dangerous,cslb wn_hypernym manually_included manually_included,certain
harpoon,pos,is_dangerous,cslb,not_certain
hatchet,pos,weapon tool is_dangerous,cslb wn_hypernym,not_certain
hippo,pos,is_dangerous,cslb,not_certain
hornet,pos,is_dangerous,cslb,not_certain
ibuprofen,pos,medication is_dangerous,cslb wn_hypernym,not_certain
jellyfish,pos,is_dangerous,cslb,not_certain
knife,pos,weapon tool is_dangerous weapon tool is_dangerous weapon tool is_dangerous weapon tool is_dangerous,cslb wn_hypernym manually_included manually_included,certain
ladder,pos,is_dangerous,cslb,not_certain
lion,pos,is_dangerous,cslb,not_certain
machete,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
mosquito,pos,is_dangerous,cslb,not_certain
motorcycle,pos,is_dangerous,cslb,not_certain
panther,pos,is_dangerous,cslb,not_certain
penknife,pos,tool is_dangerous,cslb wn_hypernym,not_certain
pistol,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
poison,pos,poison is_dangerous,cslb wn_hypernym,not_certain
razor,pos,tool is_dangerous,cslb wn_hypernym,not_certain
revolver,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
rhino,pos,is_dangerous,cslb,not_certain
rifle,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
rollerskate,pos,is_dangerous,cslb,not_certain
saw,pos,tool is_dangerous,cslb wn_hypernym,not_certain
scissors,pos,tool is_dangerous,cslb wn_hypernym,not_certain
scorpion,pos,is_dangerous,cslb,not_certain
shark,pos,is_dangerous,cslb,not_certain
shotgun,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
skateboard,pos,is_dangerous,cslb,not_certain
spear,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
sword,pos,weapon is_dangerous,cslb wn_hypernym,not_certain
tank,pos,is_dangerous,cslb,not_certain
tiger,pos,is_dangerous is_dangerous is_dangerous is_dangerous,cslb manually_included manually_included,certain
valium,pos,is_dangerous,cslb,not_certain
wolf,pos,is_dangerous,cslb,not_certain
arm,pos,weapon,wn_hypernym,not_certain
weapon_system,pos,weapon,wn_hypernym,not_certain
bow,pos,weapon,wn_hypernym,not_certain
bow_and_arrow,pos,weapon,wn_hypernym,not_certain
knuckles,pos,weapon,wn_hypernym,not_certain
knucks,pos,weapon,wn_hypernym,not_certain
brass_knucks,pos,weapon,wn_hypernym,not_certain
brass_knuckles,pos,weapon,wn_hypernym,not_certain
knuckle_duster,pos,weapon,wn_hypernym,not_certain
fire_ship,pos,weapon,wn_hypernym,not_certain
flamethrower,pos,weapon,wn_hypernym,not_certain
Greek_fire,pos,weapon,wn_hypernym,not_certain
light_arm,pos,weapon,wn_hypernym,not_certain
missile,pos,weapon,wn_hypernym,not_certain
pike,pos,weapon,wn_hypernym,not_certain
projectile,pos,weapon,wn_hypernym,not_certain
slasher,pos,weapon,wn_hypernym,not_certain
sling,pos,weapon,wn_hypernym,not_certain
shaft,pos,weapon,wn_hypernym,not_certain
lance,pos,weapon tool,wn_hypernym,not_certain
stun_baton,pos,weapon,wn_hypernym,not_certain
stun_gun,pos,weapon,wn_hypernym,not_certain
steel,pos,weapon,wn_hypernym,not_certain
brand,pos,weapon,wn_hypernym,not_certain
tomahawk,pos,weapon,wn_hypernym,not_certain
WMD,pos,weapon,wn_hypernym,not_certain
W.M.D.,pos,weapon,wn_hypernym,not_certain
weapon_of_mass_destruction,pos,weapon,wn_hypernym,not_certain
Cupid's_bow,pos,weapon,wn_hypernym,not_certain
handbow,pos,weapon,wn_hypernym,not_certain
longbow,pos,weapon,wn_hypernym,not_certain
airgun,pos,weapon,wn_hypernym,not_certain
air_gun,pos,weapon,wn_hypernym,not_certain
air_rifle,pos,weapon,wn_hypernym,not_certain
flack,pos,weapon,wn_hypernym,not_certain
antiaircraft_gun,pos,weapon,wn_hypernym,not_certain
ack-ack_gun,pos,weapon,wn_hypernym,not_certain
ack-ack,pos,weapon,wn_hypernym,not_certain
antiaircraft,pos,weapon,wn_hypernym,not_certain
pom-pom,pos,weapon,wn_hypernym,not_certain
flak,pos,weapon,wn_hypernym,not_certain
breechloader,pos,weapon,wn_hypernym,not_certain
piece,pos,weapon,wn_hypernym,not_certain
small-arm,pos,weapon,wn_hypernym,not_certain
gas_gun,pos,weapon,wn_hypernym,not_certain
minute_gun,pos,weapon,wn_hypernym,not_certain
Quaker_gun,pos,weapon,wn_hypernym,not_certain
set_gun,pos,weapon,wn_hypernym,not_certain
spring_gun,pos,weapon,wn_hypernym,not_certain
whaling_gun,pos,weapon,wn_hypernym,not_certain
sticker,pos,weapon,wn_hypernym,not_certain
khukuri,pos,weapon,wn_hypernym,not_certain
panga,pos,weapon,wn_hypernym,not_certain
matchet,pos,weapon,wn_hypernym,not_certain
shiv,pos,weapon,wn_hypernym,not_certain
trench_knife,pos,weapon,wn_hypernym,not_certain
yataghan,pos,weapon,wn_hypernym,not_certain
air-to-air_missile,pos,weapon,wn_hypernym,not_certain
air-to-surface_missile,pos,weapon,wn_hypernym,not_certain
air-to-ground_missile,pos,weapon,wn_hypernym,not_certain
ballistic_missile,pos,weapon,wn_hypernym,not_certain
guided_missile,pos,weapon,wn_hypernym,not_certain
heat-seeking_missile,pos,weapon,wn_hypernym,not_certain
sidewinder,pos,weapon,wn_hypernym,not_certain
halberd,pos,weapon,wn_hypernym,not_certain
partisan,pos,weapon,wn_hypernym,not_certain
partizan,pos,weapon,wn_hypernym,not_certain
vouge,pos,weapon,wn_hypernym,not_certain
throwing_stick,pos,weapon,wn_hypernym,not_certain
boomerang,pos,weapon,wn_hypernym,not_certain
throw_stick,pos,weapon,wn_hypernym,not_certain
slug,pos,weapon,wn_hypernym,not_certain
cannon_ball,pos,weapon,wn_hypernym,not_certain
round_shot,pos,weapon,wn_hypernym,not_certain
cannonball,pos,weapon,wn_hypernym,not_certain
dart,pos,weapon,wn_hypernym,not_certain
seeker,pos,weapon,wn_hypernym,not_certain
shot,pos,weapon,wn_hypernym,not_certain
pellet,pos,weapon,wn_hypernym,not_certain
spitball,pos,weapon,wn_hypernym,not_certain
assegai,pos,weapon,wn_hypernym,not_certain
assagai,pos,weapon,wn_hypernym,not_certain
javelin,pos,weapon,wn_hypernym,not_certain
trident,pos,weapon,wn_hypernym,not_certain
backsword,pos,weapon,wn_hypernym,not_certain
broadsword,pos,weapon,wn_hypernym,not_certain
sabre,pos,weapon,wn_hypernym,not_certain
saber,pos,weapon,wn_hypernym,not_certain
cavalry_sword,pos,weapon,wn_hypernym,not_certain
cutlas,pos,weapon,wn_hypernym,not_certain
falchion,pos,weapon,wn_hypernym,not_certain
fencing_sword,pos,weapon,wn_hypernym,not_certain
tuck,pos,weapon,wn_hypernym,not_certain
rapier,pos,weapon,wn_hypernym,not_certain
bioweapon,pos,weapon,wn_hypernym,not_certain
biological_weapon,pos,weapon,wn_hypernym,not_certain
bioarm,pos,weapon,wn_hypernym,not_certain
chemical_weapon,pos,weapon,wn_hypernym,not_certain
high_explosive,pos,weapon,wn_hypernym,not_certain
atomic_weapon,pos,weapon,wn_hypernym,not_certain
nuclear_weapon,pos,weapon,wn_hypernym,not_certain
BB_gun,pos,weapon,wn_hypernym,not_certain
paintball_gun,pos,weapon,wn_hypernym,not_certain
Bofors_gun,pos,weapon,wn_hypernym,not_certain
self-loader,pos,weapon,wn_hypernym,not_certain
autoloader,pos,weapon,wn_hypernym,not_certain
muzzle_loader,pos,weapon,wn_hypernym,not_certain
shooting_iron,pos,weapon,wn_hypernym,not_certain
side_arm,pos,weapon,wn_hypernym,not_certain
repeating_firearm,pos,weapon,wn_hypernym,not_certain
repeater,pos,weapon criminal,wn_hypernym,not_certain
riot_gun,pos,weapon,wn_hypernym,not_certain
scattergun,pos,weapon,wn_hypernym,not_certain
smoothbore,pos,weapon,wn_hypernym,not_certain
twenty-two,pos,weapon,wn_hypernym,not_certain
.22,pos,weapon,wn_hypernym,not_certain
dirk,pos,weapon,wn_hypernym,not_certain
kirpan,pos,weapon,wn_hypernym,not_certain
creese,pos,weapon,wn_hypernym,not_certain
crease,pos,weapon,wn_hypernym,not_certain
kris,pos,weapon,wn_hypernym,not_certain
bodkin,pos,weapon tool,wn_hypernym,not_certain
poniard,pos,weapon,wn_hypernym,not_certain
stiletto,pos,weapon,wn_hypernym,not_certain
intercontinental_ballistic_missile,pos,weapon,wn_hypernym,not_certain
ICBM,pos,weapon,wn_hypernym,not_certain
ABM,pos,weapon,wn_hypernym,not_certain
antiballistic_missile,pos,weapon,wn_hypernym,not_certain
buzz_bomb,pos,weapon,wn_hypernym,not_certain
flying_bomb,pos,weapon,wn_hypernym,not_certain
doodlebug,pos,weapon,wn_hypernym,not_certain
robot_bomb,pos,weapon,wn_hypernym,not_certain
V-1,pos,weapon,wn_hypernym,not_certain
Exocet,pos,weapon,wn_hypernym,not_certain
space_probe,pos,weapon,wn_hypernym,not_certain
surface-to-air_missile,pos,weapon,wn_hypernym,not_certain
SAM,pos,weapon,wn_hypernym,not_certain
brilliant_pebble,pos,weapon,wn_hypernym,not_certain
Stinger,pos,weapon,wn_hypernym,not_certain
broad_arrow,pos,weapon,wn_hypernym,not_certain
butt_shaft,pos,weapon,wn_hypernym,not_certain
quarrel,pos,weapon,wn_hypernym,not_certain
kiley,pos,weapon,wn_hypernym,not_certain
kylie,pos,weapon,wn_hypernym,not_certain
dumdum_bullet,pos,weapon,wn_hypernym,not_certain
dumdum,pos,weapon,wn_hypernym,not_certain
full_metal_jacket,pos,weapon,wn_hypernym,not_certain
rifle_ball,pos,weapon,wn_hypernym,not_certain
rubber_bullet,pos,weapon,wn_hypernym,not_certain
banderilla,pos,weapon,wn_hypernym,not_certain
BB,pos,weapon,wn_hypernym,not_certain
BB_shot,pos,weapon,wn_hypernym,not_certain
duck_shot,pos,weapon,wn_hypernym,not_certain
bird_shot,pos,weapon,wn_hypernym,not_certain
buckshot,pos,weapon,wn_hypernym,not_certain
grapeshot,pos,weapon,wn_hypernym,not_certain
grape,pos,weapon,wn_hypernym,not_certain
musket_ball,pos,weapon,wn_hypernym,not_certain
ball,pos,weapon,wn_hypernym,not_certain
claymore,pos,weapon,wn_hypernym,not_certain
scimitar,pos,weapon,wn_hypernym,not_certain
epee,pos,weapon,wn_hypernym,not_certain
foil,pos,weapon,wn_hypernym,not_certain
aflatoxin,pos,weapon poison,wn_hypernym,not_certain
anthrax_bacillus,pos,weapon,wn_hypernym,not_certain
Bacillus_anthracis,pos,weapon,wn_hypernym,not_certain
botulismotoxin,pos,weapon poison,wn_hypernym,not_certain
botulin,pos,weapon poison,wn_hypernym,not_certain
botulinus_toxin,pos,weapon poison,wn_hypernym,not_certain
clostridium_perfringens,pos,weapon,wn_hypernym,not_certain
staphylococcal_enterotoxin_B,pos,weapon poison,wn_hypernym,not_certain
SEB,pos,weapon poison,wn_hypernym,not_certain
chemical_bomb,pos,weapon,wn_hypernym,not_certain
gas_bomb,pos,weapon,wn_hypernym,not_certain
pepper_spray,pos,weapon,wn_hypernym,not_certain
poison_gas,pos,weapon,wn_hypernym,not_certain
lachrymator,pos,weapon,wn_hypernym,not_certain
tear_gas,pos,weapon,wn_hypernym,not_certain
teargas,pos,weapon,wn_hypernym,not_certain
lacrimator,pos,weapon,wn_hypernym,not_certain
bursting_explosive,pos,weapon,wn_hypernym,not_certain
disrupting_explosive,pos,weapon,wn_hypernym,not_certain
fission_bomb,pos,weapon,wn_hypernym,not_certain
plutonium_bomb,pos,weapon,wn_hypernym,not_certain
atomic_bomb,pos,weapon,wn_hypernym,not_certain
atom_bomb,pos,weapon,wn_hypernym,not_certain
A-bomb,pos,weapon,wn_hypernym,not_certain
thermonuclear_bomb,pos,weapon,wn_hypernym,not_certain
hydrogen_bomb,pos,weapon,wn_hypernym,not_certain
H-bomb,pos,weapon,wn_hypernym,not_certain
fusion_bomb,pos,weapon,wn_hypernym,not_certain
megaton_bomb,pos,weapon,wn_hypernym,not_certain
automatic_weapon,pos,weapon,wn_hypernym,not_certain
automatic_firearm,pos,weapon,wn_hypernym,not_certain
automatic_gun,pos,weapon,wn_hypernym,not_certain
semiautomatic_firearm,pos,weapon,wn_hypernym,not_certain
hagbut,pos,weapon,wn_hypernym,not_certain
arquebus,pos,weapon,wn_hypernym,not_certain
harquebus,pos,weapon,wn_hypernym,not_certain
hackbut,pos,weapon,wn_hypernym,not_certain
firelock,pos,weapon,wn_hypernym,not_certain
flintlock,pos,weapon,wn_hypernym,not_certain
musket,pos,weapon,wn_hypernym,not_certain
automatic,pos,weapon,wn_hypernym,not_certain
forty-five,pos,weapon,wn_hypernym,not_certain
rod,pos,weapon,wn_hypernym,not_certain
gat,pos,weapon,wn_hypernym,not_certain
horse-pistol,pos,weapon,wn_hypernym,not_certain
horse_pistol,pos,weapon,wn_hypernym,not_certain
peacekeeper,pos,weapon,wn_hypernym,not_certain
six-shooter,pos,weapon,wn_hypernym,not_certain
six-gun,pos,weapon,wn_hypernym,not_certain
Saturday_night_special,pos,weapon,wn_hypernym,not_certain
semiautomatic,pos,weapon,wn_hypernym,not_certain
semiautomatic_pistol,pos,weapon,wn_hypernym,not_certain
Verey_pistol,pos,weapon,wn_hypernym,not_certain
Very_pistol,pos,weapon,wn_hypernym,not_certain
zip_gun,pos,weapon,wn_hypernym,not_certain
Mauser,pos,weapon,wn_hypernym,not_certain
carbine,pos,weapon,wn_hypernym,not_certain
Garand,pos,weapon,wn_hypernym,not_certain
