"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"rattle"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3346254131	
"arrow"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3347509905	
"cushion"	"neg"	"made_of_wood"	"cslb_crowd_neg"	"certain"	0.3367731274	
"louver"	"pos"	"wood"	"wn_parts"	"not_certain"	0.337159915	
"desk"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3374661209	
"hatchet"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3375375965	
"plough"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3376153156	
"cello"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3379804484	
"wand"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3381318745	
"rifle"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3429543836	
"sledge"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3430918479	
"bass"	"pos"	"pos"	"manually_included"	"certain"	0.343512953	
"cart"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.345130184	
"pine"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3456040973	
"bellows"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3461906355	
"saxophone"	"neg"	"neg"	"manually_included"	"certain"	0.3469842846	
"clarinet"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.347389337	
"machete"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3477082142	
"harpsichord"	"pos"	"made_of_wood"	"cslb_crowd_pos cslb"	"certain"	0.3482991366	
"harp"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3488466643	
"rake"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.349304232	
"lumber"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3511039836	
"whistle"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.35172676	
"ladder"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3523695346	
"gun"	"neg"	"made_of_wood"	"cslb_crowd_neg"	"certain"	0.3524542987	
"lintel"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3526155782	
"stool"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3540537957	
"skid"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3543011449	
"slat"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3545871685	
"kayak"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3554711642	
"bed"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3556930657	
"skateboard"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3558020954	
"corkscrew"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3558653364	
"strake"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3563004201	
"bayonet"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3583363616	
"kite"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3586831895	
"carriage"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3595382644	
"shotgun"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3611643322	
"violin"	"pos"	"made_of_wood made_of_wood"	"cslb manually_included"	"certain"	0.3619462425	
"button"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3655563239	
"crossbow"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3661563466	
"piano"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3664373685	
"raft"	"pos"	"made_of_wood"	"cslb_crowd_pos cslb"	"certain"	0.366715434	
"harpoon"	"pos"	"made_of_wood"	"cslb_crowd_pos cslb"	"certain"	0.3668749559	
"toothpick"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3682208709	
"tambourine"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3731153302	
"coffin"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3738623672	
"cantilever"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3746031356	
"canoe"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.37643328	
"window"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3768953337	
"brush"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3791203567	
"guitar"	"pos"	"made_of_wood made_of_wood"	"cslb manually_included"	"certain"	0.3794184582	
"ladle"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3795805218	
"spatula"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.381160507	
"lath"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3833536048	
"flute"	"pos"	"pos"	"manually_included"	"certain"	0.384440097	
"cupboard"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.384582616	
"broom"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3855861416	
"spade"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3871255178	
"accordion"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3895154511	
"baulk"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3897739261	
"plank"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3907104961	
"wheelbarrow"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.393159935	
"hook"	"pos"	"made_of_wood"	"cslb_crowd_pos"	"certain"	0.3935167137	
"drum"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3941227535	
"beam"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3944836258	
"bookcase"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3961597274	
"fence"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3975446951	
"keel"	"pos"	"wood"	"wn_parts"	"not_certain"	0.3983113976	
"banjo"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.398378772	
"pencil"	"pos"	"made_of_wood made_of_wood"	"cslb manually_included"	"certain"	0.3996564466	
"scythe"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.3996772588	
"comb"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4000548997	
"cymbal"	"neg"	"made_of_wood"	"cslb_crowd_neg"	"certain"	0.4019426921	
"spoon"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4019440668	
"spindle"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4023685683	
"trowel"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4030402212	
"chisel"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4036780538	
"seax"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.408900007	
"prostomium"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4089508909	
"detent"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4094609615	
"pedals"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4096565965	
"girders"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4100757786	
"overwing"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4100800965	
"planed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4105191793	
"chelipeds"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4107902794	
"washtub"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4109919874	
"slatted"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4110458457	
"outboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4114995704	
"rods"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4115680125	
"steerer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4117665361	
"sporran"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4124682196	
"windshield"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.412472669	
"plywood"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4125228086	
"curved"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4126112586	
"keratinous"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4129775437	
"fingerless"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4132171113	
"wheelsets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4133176	
"trusses"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4134562494	
"bamboo"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4134733871	
"aerator"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4136031794	
"planking"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4136884042	
"modillions"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4137106323	
"helically"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4139091335	
"limoniidae"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4140865454	
"sword"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4141374444	
"uropatagium"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4141925911	
"barge"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4142692329	
"turnbuckles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4143956647	
"quoined"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4145432252	
"grommets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4146257123	
"bipod"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4146994674	
"wires"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4147467608	
"pintle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4148196497	
"screw"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4149249688	
"powerslam"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4150584839	
"pins"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4154094848	
"handguard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4157273719	
"holster"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4160647773	
"doorknob"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4160699542	
"eyelet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4161493076	
"hammerbeam"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4161968213	
"buttstock"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4162819327	
"surfboard"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4166371364	
"kickstand"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4166868678	
"elevons"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4166987143	
"handrails"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4167344313	
"trestle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4167414491	
"nealcidion"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4167584663	
"knobbed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4170287526	
"forepaws"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4171775439	
"wood"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4174821755	
"tappets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4175685898	
"bows"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4176322681	
"tray"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4178644068	
"flatcars"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4183382739	
"transom"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4188396568	
"saws"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4188423757	
"rails"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4191887328	
"railings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4193355829	
"chimney"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4194077699	
"microtome"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4196491882	
"binnacle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4198475129	
"baluster"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4200856357	
"windshaft"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4203517097	
"airscrew"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4206168083	
"spear"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4218086675	
"wheels"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4218531598	
"lucarnes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4218998139	
"barrel"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4220104866	
"evergestis"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4220659303	
"tensioner"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4222259682	
"bucket"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4222959729	
"stovetop"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4223652786	
"armrests"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4228417808	
"boat"	"pos"	"made_of_wood made_of_wood"	"cslb manually_included"	"certain"	0.4229765862	
"bow"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4230336775	
"timber"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4232117984	
"floorboards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4234655042	
"trombidium"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4237231825	
"foreplane"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4238635571	
"purlins"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.423963151	
"sticks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4240145478	
"denticulated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.424172683	
"hindfeet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.424767461	
"dowel"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4253962697	
"bedstead"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4255147181	
"headstocks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4255430917	
"sponson"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4262897997	
"wheel"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4264139577	
"fuselage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4264972392	
"joist"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4265830866	
"pegs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4266474532	
"pulleys"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4266551675	
"outriggers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.428287572	
"ferrule"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4284998345	
"ropes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4291214754	
"lygropia"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4294544755	
"strap"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.429476071	
"plungers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4295407862	
"eyelets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4295650454	
"plunger"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4298610795	
"weatherboards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4299460573	
"crosshead"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.430517498	
"chocks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4307101277	
"pipe"	"pos"	"made_of_wood"	"cslb_crowd_pos"	"certain"	0.4311019929	
"pulley"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4312952308	
"girder"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4313103954	
"skis"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4313762317	
"ringpost"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.431540663	
"rudder"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4315438461	
"deck"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4315479438	
"axe"	"pos"	"made_of_wood"	"cslb"	"not_certain"	0.4316310516	
"workpiece"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4317207769	
"scabbards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4318589593	
"cleat"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4326957217	
"mainwheels"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.432983269	
"handrail"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4331891314	
"roof"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4339005956	
"oars"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4351933076	
"soffit"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4361951375	
"pilocrocis"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4362358902	
"shaft"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4362831448	
"planks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4367480966	
"spanwise"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4367504089	
"breechblock"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4370978948	
"dentillated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4373331078	
"corselet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4376341638	
"belaying"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4378164513	
"fastened"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4381047105	
"geotextile"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4386588119	
"jackshaft"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4388293603	
"bevelled"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4389001698	
"modillion"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4390951023	
"staysail"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4395903078	
"flaperons"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4397890837	
"beams"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4401084289	
"sisurcana"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4405071014	
"screws"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4406871507	
"trunnion"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4410179497	
"bargeboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4414420469	
"backrest"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4416427475	
"paddle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4418961564	
"stringcourse"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4421780325	
"jettied"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4431891656	
"noseband"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4432016694	
"fingerboard"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4436901247	
"handguards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4440206209	
"hardboard"	"pos"	"wood"	"wn_parts"	"not_certain"	0.4441622404	
