concept,label,categories_str,sources_str,certainty,cosine_centroid
dice,pos,made_of_wood,cslb,not_certain,0.29704869563268116
clock,pos,made_of_wood,cslb,not_certain,0.2973359594180508
dresser,pos,made_of_wood,cslb,not_certain,0.297403499510432
sycamore,pos,made_of_wood,cslb,not_certain,0.29771327013105203
birch,pos,made_of_wood,cslb,not_certain,0.2982827485545489
bagpipes,pos,made_of_wood,cslb,not_certain,0.2988766697146342
houseboat,pos,made_of_wood,cslb,not_certain,0.30378388677418533
yacht,pos,made_of_wood,cslb,not_certain,0.30705009406053474
shield,pos,made_of_wood,cslb,not_certain,0.3073387528786331
tongs,pos,made_of_wood,cslb,not_certain,0.3172777449086932
cannon,neg,made_of_wood,cslb_crowd_neg,certain,0.3181044255218411
spline,pos,wood,wn_parts,not_certain,0.3207414056873233
oak,pos,made_of_wood,cslb,not_certain,0.32095207862880903
hoe,pos,made_of_wood,cslb,not_certain,0.32115313383962013
trumpet,neg,made_of_wood made_of_wood,cslb_crowd_neg manually_included,certain,0.32201978596399716
willow,pos,made_of_wood,cslb,not_certain,0.32244848149079597
swing,pos,made_of_wood,cslb,not_certain,0.3226188189222421
ship,pos,made_of_wood,cslb,not_certain,0.32416122954034404
tugboat,pos,made_of_wood,cslb,not_certain,0.32479407417393025
boomerang,pos,made_of_wood,cslb,not_certain,0.32684094914395556
batten,pos,wood,wn_parts,not_certain,0.3274317792081706
bridge,pos,made_of_wood,cslb,not_certain,0.3283614342576513
peg,pos,made_of_wood,cslb,not_certain,0.33033313460897334
rafter,pos,wood,wn_parts,not_certain,0.33185471255386767
box,pos,made_of_wood,cslb,not_certain,0.3319722130699502
rattle,pos,made_of_wood,cslb,not_certain,0.33462541313826244
arrow,pos,made_of_wood,cslb,not_certain,0.3347509905007425
cushion,neg,made_of_wood,cslb_crowd_neg,certain,0.3367731273774695
louver,pos,wood,wn_parts,not_certain,0.33715991497249376
desk,pos,made_of_wood,cslb,not_certain,0.3374661208990588
hatchet,pos,made_of_wood,cslb,not_certain,0.33753759648751885
plough,pos,made_of_wood,cslb,not_certain,0.33761531564451264
cello,pos,made_of_wood,cslb,not_certain,0.33798044844283803
wand,pos,made_of_wood,cslb,not_certain,0.33813187446148407
rifle,pos,made_of_wood,cslb,not_certain,0.3429543835980856
sledge,pos,made_of_wood,cslb,not_certain,0.34309184787423946
bass,pos,pos,manually_included,certain,0.3435129529742489
cart,pos,made_of_wood,cslb,not_certain,0.3451301839735075
pine,pos,made_of_wood,cslb,not_certain,0.34560409726877495
bellows,pos,made_of_wood,cslb,not_certain,0.34619063552254953
saxophone,neg,neg,manually_included,certain,0.3469842846006246
clarinet,pos,made_of_wood,cslb,not_certain,0.34738933695854957
machete,pos,made_of_wood,cslb,not_certain,0.3477082142319248
harpsichord,pos,made_of_wood,cslb_crowd_pos cslb,certain,0.34829913662545603
harp,pos,made_of_wood,cslb,not_certain,0.34884666433496386
rake,pos,made_of_wood,cslb,not_certain,0.3493042320485331
lumber,pos,wood,wn_parts,not_certain,0.3511039835636298
whistle,pos,made_of_wood,cslb,not_certain,0.3517267599683339
ladder,pos,made_of_wood,cslb,not_certain,0.35236953455342296
gun,neg,made_of_wood,cslb_crowd_neg,certain,0.35245429872225614
lintel,pos,wood,wn_parts,not_certain,0.3526155781930687
stool,pos,made_of_wood,cslb,not_certain,0.35405379565515877
skid,pos,wood,wn_parts,not_certain,0.3543011448927464
slat,pos,wood,wn_parts,not_certain,0.3545871685156996
kayak,pos,made_of_wood,cslb,not_certain,0.35547116421337743
bed,pos,made_of_wood,cslb,not_certain,0.35569306571389553
skateboard,pos,made_of_wood,cslb,not_certain,0.35580209535053686
corkscrew,pos,made_of_wood,cslb,not_certain,0.35586533644076596
strake,pos,wood,wn_parts,not_certain,0.35630042011046203
bayonet,pos,made_of_wood,cslb,not_certain,0.35833636160275967
kite,pos,made_of_wood,cslb,not_certain,0.3586831895162816
carriage,pos,made_of_wood,cslb,not_certain,0.35953826438825015
shotgun,pos,made_of_wood,cslb,not_certain,0.3611643321787704
violin,pos,made_of_wood made_of_wood,cslb manually_included,certain,0.36194624250837915
button,pos,made_of_wood,cslb,not_certain,0.3655563239357809
crossbow,pos,made_of_wood,cslb,not_certain,0.3661563466215105
piano,pos,made_of_wood,cslb,not_certain,0.36643736849477737
raft,pos,made_of_wood,cslb_crowd_pos cslb,certain,0.3667154339959197
harpoon,pos,made_of_wood,cslb_crowd_pos cslb,certain,0.36687495587588537
toothpick,pos,wood,wn_parts,not_certain,0.3682208709207625
tambourine,pos,made_of_wood,cslb,not_certain,0.3731153302330489
coffin,pos,made_of_wood,cslb,not_certain,0.3738623672009647
cantilever,pos,wood,wn_parts,not_certain,0.37460313560488784
canoe,pos,made_of_wood,cslb,not_certain,0.37643327996438536
window,pos,made_of_wood,cslb,not_certain,0.3768953337250818
brush,pos,made_of_wood,cslb,not_certain,0.37912035674865135
guitar,pos,made_of_wood made_of_wood,cslb manually_included,certain,0.37941845817585756
ladle,pos,made_of_wood,cslb,not_certain,0.37958052179137103
spatula,pos,made_of_wood,cslb,not_certain,0.3811605070104535
lath,pos,wood,wn_parts,not_certain,0.3833536048315352
flute,pos,pos,manually_included,certain,0.3844400970363582
cupboard,pos,made_of_wood,cslb,not_certain,0.38458261602904453
broom,pos,made_of_wood,cslb,not_certain,0.3855861416159307
spade,pos,made_of_wood,cslb,not_certain,0.38712551775550363
accordion,pos,made_of_wood,cslb,not_certain,0.3895154510569849
baulk,pos,wood,wn_parts,not_certain,0.38977392611823825
plank,pos,wood,wn_parts,not_certain,0.3907104961254832
wheelbarrow,pos,made_of_wood,cslb,not_certain,0.3931599350238321
hook,pos,made_of_wood,cslb_crowd_pos,certain,0.3935167136972444
drum,pos,made_of_wood,cslb,not_certain,0.39412275349046066
beam,pos,wood,wn_parts,not_certain,0.3944836257777738
bookcase,pos,made_of_wood,cslb,not_certain,0.39615972737190547
fence,pos,made_of_wood,cslb,not_certain,0.3975446951382831
keel,pos,wood,wn_parts,not_certain,0.39831139761495254
banjo,pos,made_of_wood,cslb,not_certain,0.3983787720031627
pencil,pos,made_of_wood made_of_wood,cslb manually_included,certain,0.3996564465962565
scythe,pos,made_of_wood,cslb,not_certain,0.39967725884679717
comb,pos,made_of_wood,cslb,not_certain,0.4000548997433724
cymbal,neg,made_of_wood,cslb_crowd_neg,certain,0.40194269212516376
spoon,pos,made_of_wood,cslb,not_certain,0.40194406683535555
spindle,pos,wood,wn_parts,not_certain,0.40236856831924667
trowel,pos,made_of_wood,cslb,not_certain,0.4030402212290549
chisel,pos,made_of_wood,cslb,not_certain,0.40367805380170296
seax,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4089000070436122
prostomium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40895089092910336
detent,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40946096152021305
pedals,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4096565964564811
girders,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.410075778560184
overwing,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41008009653089045
planed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41051917931839793
chelipeds,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41079027942075574
washtub,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41099198737282416
slatted,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41104584571090697
outboard,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4114995703914768
rods,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41156801249162883
steerer,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4117665360835906
sporran,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4124682195844349
windshield,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41247266899340806
plywood,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4125228086097211
curved,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41261125858893144
keratinous,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4129775437363428
fingerless,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41321711131910144
wheelsets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41331759999087897
trusses,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41345624940999326
bamboo,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41347338712242543
aerator,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4136031793782329
planking,pos,wood,wn_parts,not_certain,0.4136884042148322
modillions,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4137106322901497
helically,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4139091334598334
limoniidae,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41408654543090684
sword,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41413744441156
uropatagium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41419259108918594
barge,pos,made_of_wood,cslb,not_certain,0.41426923289361006
turnbuckles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4143956646756696
quoined,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4145432251700119
grommets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41462571233002254
bipod,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4146994673891591
wires,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41474676075765016
pintle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4148196497397305
screw,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41492496876934604
powerslam,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4150584839107112
pins,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41540948482592477
handguard,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41572737191913645
holster,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41606477725661906
doorknob,pos,made_of_wood,cslb,not_certain,0.4160699541570357
eyelet,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.416149307564765
hammerbeam,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4161968212881784
buttstock,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4162819327110518
surfboard,pos,made_of_wood,cslb,not_certain,0.41663713638672606
kickstand,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41668686780350217
elevons,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4166987143283235
handrails,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4167344313263488
trestle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4167414490979464
nealcidion,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4167584663084334
knobbed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41702875262364536
forepaws,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4171775438596437
wood,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4174821755467122
tappets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41756858975696315
bows,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41763226812259235
tray,pos,made_of_wood,cslb,not_certain,0.41786440680635967
flatcars,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41833827391920986
transom,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41883965683287216
saws,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4188423757265257
rails,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4191887328424943
railings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41933558290269485
chimney,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41940776990501244
microtome,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41964918818528274
binnacle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4198475128800717
baluster,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4200856356571102
windshaft,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4203517097205795
airscrew,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4206168082905499
spear,pos,made_of_wood,cslb,not_certain,0.4218086675435576
wheels,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4218531597578636
lucarnes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42189981394750203
barrel,pos,made_of_wood,cslb,not_certain,0.4220104866151046
evergestis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42206593028555495
tensioner,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4222259682267442
bucket,pos,made_of_wood,cslb,not_certain,0.42229597287832404
stovetop,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4223652785512223
armrests,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42284178076472656
boat,pos,made_of_wood made_of_wood,cslb manually_included,certain,0.4229765862136944
bow,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42303367753843096
timber,pos,wood,wn_parts,not_certain,0.4232117984241531
floorboards,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4234655041969656
trombidium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42372318248435553
foreplane,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4238635571397819
purlins,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4239631509591544
sticks,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.424014547793062
denticulated,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.424172682978714
hindfeet,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42476746101094404
dowel,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4253962696741674
bedstead,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42551471810038954
headstocks,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42554309170269855
sponson,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42628979971989434
wheel,pos,made_of_wood,cslb,not_certain,0.4264139577045162
fuselage,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42649723921950333
joist,pos,wood,wn_parts,not_certain,0.42658308657379435
pegs,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42664745319369746
pulleys,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4266551675188319
outriggers,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.428287572014185
ferrule,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42849983447956613
ropes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42912147543919343
lygropia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4294544755084274
strap,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.42947607100408136
plungers,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4295407861887749
eyelets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4295650454198619
plunger,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4298610794960904
weatherboards,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4299460572877194
crosshead,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4305174979937799
chocks,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4307101277322173
pipe,pos,made_of_wood,cslb_crowd_pos,certain,0.4311019928851583
pulley,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4312952307589414
girder,pos,wood,wn_parts,not_certain,0.43131039536490423
skis,pos,made_of_wood,cslb,not_certain,0.43137623174788714
ringpost,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4315406629702581
rudder,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4315438460820532
deck,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43154794376629524
axe,pos,made_of_wood,cslb,not_certain,0.43163105159281273
workpiece,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43172077694919847
scabbards,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43185895934705587
cleat,pos,wood,wn_parts,not_certain,0.4326957217150722
mainwheels,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4329832690052416
handrail,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4331891314399618
roof,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43390059559461047
oars,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43519330758853175
soffit,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4361951375399661
pilocrocis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4362358902095551
shaft,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43628314483552355
planks,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4367480965987496
spanwise,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43675040889193906
breechblock,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43709789476034305
dentillated,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.437333107777379
corselet,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4376341637840678
belaying,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4378164513129479
fastened,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4381047105472765
geotextile,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4386588119303994
jackshaft,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43882936028590863
bevelled,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43890016977232604
modillion,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43909510226876053
staysail,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43959030784408815
flaperons,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.43978908372959585
beams,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44010842894116264
sisurcana,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4405071013940768
screws,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44068715069013953
trunnion,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44101794972223807
bargeboard,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44144204694297456
backrest,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4416427474774508
paddle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44189615643233215
stringcourse,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.442178032457079
jettied,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44318916564463795
noseband,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44320166941874695
fingerboard,pos,wood,wn_parts,not_certain,0.4436901247423102
handguards,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4440206209184566
hardboard,pos,wood,wn_parts,not_certain,0.44416224035013546
reefing,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44418767199568987
carabiner,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.444478793425394
spatted,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4444818752572701
centreboard,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4445212174564073
paddles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44487356241286263
hammer,pos,made_of_wood,cslb,not_certain,0.44523185041495905
fireplace,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44676811119327287
longerons,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4471411928510958
fipple,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4483285068480801
chainring,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44852288073032015
swaging,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.448990491350061
shingling,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44961372953706313
clapboards,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4496880323409852
shovel,pos,made_of_wood,cslb,not_certain,0.4497838698559006
headstock,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4509655132183005
kingpost,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4515202376776866
blade,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4517070459968599
straps,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4517595218129552
joists,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.452853675495249
footrest,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.453438676166077
centerboard,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45405370750441304
soundbox,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45530612606141524
modillioned,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4575996844017669
mortise,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45987842092463094
mandrel,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.46006176807215776
drawstring,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.46123721390187183
sheave,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.46279672003953276
crossbeam,pos,wood,wn_parts,not_certain,0.46344512178067293
dentilled,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.46365699873375643
stick,pos,made_of_wood,cslb,not_certain,0.4652177331725773
tailboom,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.46602628630314613
calcaneum,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4660615309979746
gunwales,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4673031519068917
knurled,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4703420662734974
knife,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.470680801929126
footrests,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4711622537423302
dowels,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47205711427343744
falsework,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4732303789557043
chamfer,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47434149239064927
blepharomastix,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47512783894910315
forend,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4766881222414616
weatherboarding,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47712825484519317
gunwale,pos,wood,wn_parts,not_certain,0.48604002109496286
trunnions,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4862379449200653
wallower,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5019790023223152
foregrip,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5161594385541424
wooden,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.518447629938487
rope,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5220424478061971
chamferboards,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5324292818437154
