concept,label,categories_str,sources_str,certainty,cosine_centroid
griddle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4493648188924134
quesadillas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.44947212509156725
braising,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.45317668114254117
baking,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4572915911684031
smoke,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4581565437821316
coffee,pos,is_hot hot is_hot hot,cslb conceptnet manually_included,certain,0.4594852746712757
stoves,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.46331762392243914
fireplaces,pos,hot,conceptnet,not_certain,0.464498978635745
kettle,pos,is_hot,cslb,not_certain,0.46464674494594815
baked,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4677941528389492
cakes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.470629330396691
soup,pos,is_hot is_cold is_hot is_cold,cslb manually_included,certain,0.4776739538611308
toaster,pos,is_hot,cslb,not_certain,0.4787310225246284
cake,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4823635357992005
heating,pos,pos,manually_included,certain,0.48287682370248924
buttercream,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4896602207439012
cooked,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4926267861168756
kitchen,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4935283569287966
candle,pos,is_hot,cslb,not_certain,0.4957390895264153
flame,pos,hot,conceptnet,not_certain,0.496547184326971
fireplace,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4997700063284387
cooking,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.503695998226197
stovetop,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5618515638070336
stove,pos,is_hot hot,cslb conceptnet,not_certain,0.6109173816951857
oven,pos,is_hot,cslb,not_certain,0.6158355252871816
