"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"donned"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4334661379	
"cincture"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4335512431	
"pleated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4336282929	
"wigs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4341273239	
"necklace"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4343081655	
"epaulets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4347012712	
"feathers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4350445576	
"bodysuit"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4351361593	
"galoshes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4354005785	
"flannel"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4360362634	
"kameez"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4362065315	
"bandanas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4364680409	
"bodices"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.436827041	
"booties"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4368327046	
"pinstriped"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4370711576	
"footwear"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4371303352	
"cloaks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4373788373	
"dyed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4374678201	
"cheesecloth"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4375809725	
"mask"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.43807605	
"satin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4385329548	
"outerwear"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4388577009	
"mortarboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4393352346	
"pajamas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4393982425	
"deerskin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4394941861	
"collars"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4407794042	
"taffeta"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4415057862	
"hanbok"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4423263602	
"cupig"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4426387346	
"spandex"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4429554282	
"flannels"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4430309503	
"calfskin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4433435479	
"tracksuits"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4434838284	
"shoelaces"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4434990231	
"chiffon"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4437976419	
"bathrobe"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4438815722	
"leotard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.444149556	
"trenchcoat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.445012869	
"jumpsuit"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.445047713	
"kimonos"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4453212417	
"towels"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4465286745	
"miniskirt"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4466442625	
"lace"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4468093626	
"shoulders"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4474053606	
"donning"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4475817371	
"undergarment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4476935514	
"peplos"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4477582284	
"forelock"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4478971629	
"corset"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4492679308	
"hoodies"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4496617812	
"hairstyle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4497515188	
"keffiyeh"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4499949009	
"wetsuit"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4501190884	
"denim"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4507716858	
"garters"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4515434193	
"neckerchief"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.451915723	
"sheepskin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4521724802	
"sweatpants"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4523482706	
"turban"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4525284708	
"dupatta"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4525942674	
"coats"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4526011624	
"headgear"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4529321373	
"coveralls"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4531573206	
"frock"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4533745864	
"goggles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4540900481	
"outfits"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4541326286	
"salwar"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4553092091	
"parka"	"pos"	"is_warm"	"cslb"	"not_certain"	0.4560227171	
"suits"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4562862169	
"knitted"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4562915956	
"pantyhose"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4574087591	
"anklets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4575991581	
"wearer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4586928201	
"pyjamas"	"pos"	"is_warm"	"cslb"	"not_certain"	0.4592976602	
"blankets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4594911109	
"skirts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4599829649	
"breeches"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4604157433	
"overalls"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4607068854	
"cassock"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4608116141	
"kerchief"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4609161494	
"ponchos"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.461433114	
"draped"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4622583354	
"linen"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4634321902	
"hakama"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4635826805	
"vest"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4646583751	
"tunics"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4652503116	
"shalwar"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4664600118	
"earrings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4666406362	
"uniforms"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4672955413	
"sequined"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4676898934	
"turtleneck"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4681667768	
"headdress"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4686920746	
"greatcoat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4690528774	
"earmuffs"	"pos"	"is_warm"	"cslb"	"not_certain"	0.469264484	
"jeans"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4693870045	
"baggy"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4695069595	
"straps"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4705513558	
"nightgown"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4710136189	
"coat"	"pos"	"is_warm is_warm"	"cslb manually_included"	"certain"	0.471878734	
"cuffs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4730827134	
"hat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4731255306	
"loincloths"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4735996304	
"leotards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4741282015	
"pullover"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4743788086	
"sock"	"pos"	"is_warm"	"cslb"	"not_certain"	0.4747863677	
"sealskin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4751244809	
"towel"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4752035119	
"sewn"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4754931052	
"dressed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4756756	
"necktie"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4767947039	
"bodice"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.477483667	
"grosgrain"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4791949967	
"bag"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4794067068	
"waistband"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4802535397	
"handkerchief"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4803711744	
"necklines"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4804661931	
"neckline"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4815483161	
"cummerbund"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4838493612	
"jackets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4848710499	
"waist"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4852299582	
"undershirt"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4869813941	
"bags"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4872738036	
"costume"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4877111704	
"waistcoats"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.48780328	
"embroidered"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4879265297	
"robes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4885720412	
"tailcoat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.488638545	
"panties"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4896773571	
"kimono"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4898198412	
"surcoat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4918417106	
"lapels"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4933481132	
"blouses"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4944486164	
"starched"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4951533836	
"gowns"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4953542164	
"loincloth"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4953866308	
"unbuttoned"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.496944582	
"leather"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4976231186	
"knickers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.498088299	
"topcoat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4996704851	
"drawstring"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5014573881	
"scarves"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5032411522	
"sandals"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5057854919	
"sunglasses"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5063040777	
"sweaters"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5108705027	
"mittens"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5111829457	
"stockings"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5120086391	
"sporran"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5125952426	
"wig"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5157410419	
"sleeveless"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5158470468	
"hair"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5211424148	
"garment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5212289397	
"cloak"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5240227032	
"sleeved"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5259889569	
"attire"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5274152828	
"leggings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5292331359	
"undergarments"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5309282575	
"wears"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5320575099	
"tights"	"pos"	"is_warm"	"cslb"	"not_certain"	0.533177191	
"wear"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5332001169	
"fingerless"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5336608941	
"worn"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5382867237	
"hats"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5386584122	
"cloth"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5395478011	
"tunic"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5408822508	
"skirt"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5410778571	
"sleeves"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5431631069	
"wore"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5469775464	
"shawl"	"pos"	"is_warm"	"cslb"	"not_certain"	0.549215489	
"blouse"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5508650229	
"overcoat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5535075253	
"robe"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5542864416	
"shirts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5561714581	
"waistcoat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5570118045	
"slippers"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5585432827	
"gown"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5644388506	
"underwear"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.566857898	
"garments"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5806257746	
"boots"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5816530837	
"dresses"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5830301972	
"scarf"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5846516548	
"gloves"	"pos"	"is_warm"	"cslb"	"not_certain"	0.5916242866	
"socks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.5957703103	
"shirt"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6013663678	
"dress"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6028872574	
"clothing"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6042950925	
"shoes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6101789955	
"sweater"	"pos"	"is_warm"	"cslb"	"not_certain"	0.6112077492	
"wearing"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6182850053	
"pants"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6279453156	
"clothes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6350581291	
"trousers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.6448845353	
"jacket"	"pos"	"is_warm"	"cslb"	"not_certain"	0.6624697574	
