"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"door"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.336690525	
"gp2x"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3369677382	
"snack"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3370148492	
"armrest"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3377161084	
"sideboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3377441692	
"washrooms"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3380640924	
"tascam"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3383150915	
"book"	"pos"	"pos"	"manually_included"	"certain"	0.3383374182	
"keypads"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3384672031	
"xlib"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3386915813	
"mainframe"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3387861229	
"ipads"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.339270826	
"armrests"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3393680114	
"stairwells"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3400996011	
"fireplaces"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3402493309	
"128kb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3403510658	
"sharpeners"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3405782564	
"sparcstation"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3411090281	
"couches"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.341734025	
"archos"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3419320167	
"cantellated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3420825582	
"server"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3421733981	
"cards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3421912071	
"lavatories"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3424388571	
"victrola"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3429462987	
"parlors"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3429774344	
"cabinets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.343201223	
"doorbell"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.343256324	
"macpaint"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3433630483	
"photocopiers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3439150082	
"duoprism"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3440440759	
"basement"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3443757365	
"bitruncated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3444297199	
"rackmount"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3445018427	
"sunroom"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3447447173	
"dongles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3447982053	
"chamferboards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3455580355	
"macintosh"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3456056467	
"blackboards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.345610246	
"floor"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.346069101	
"apartment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3461325392	
"bookmarks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3461551602	
"rs232"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3461906026	
"refrigerator"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3465485464	
"omnitruncated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3466098321	
"bootable"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3467606379	
"cubes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3469569699	
"screen"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3473383332	
"windows"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3479945527	
"carrels"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3480263166	
"countertop"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3483204575	
"workspace"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3486029731	
"whiteboards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3487791646	
"locker"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3488517347	
"avod"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3489894422	
"ipod"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3493046828	
"panelled"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3497399627	
"balcony"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3499128834	
"hypercubes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3499571372	
"recliner"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3506506	
"baseboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3507921134	
"bookcases"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3509472666	
"64kb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3511178891	
"kitchens"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3512100538	
"playroom"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3512714042	
"folder"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3513797467	
"luggage"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3514362453	
"32gb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3518497052	
"onenote"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3519742821	
"parlor"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3526705935	
"restrooms"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3529814992	
"folders"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3530364577	
"esata"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3531735864	
80186	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3532286941	
"usb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3533922616	
"motherboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3535729931	
"pews"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3539824187	
"keychains"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3542634526	
"eeprom"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3544917337	
"pantry"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3550182258	
"portable"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3552970555	
"clipboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.355863227	
"presario"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3558822747	
"cupboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.355897675	
"applesoft"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3559346372	
"tapes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3561354492	
"foyer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.356342889	
"hardware"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3564318295	
"phones"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3564362578	
"armoire"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3564687007	
"1tb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3568298061	
"zx80"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3570004033	
"drawer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3570724899	
"fat16"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3575918184	
"floors"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3577808237	
"racks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3579329723	
"doorknobs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3580836619	
"prodos"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3585099361	
"2kb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3585164276	
"8kb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3585259512	
"touchscreen"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3587559599	
"wallpaper"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3591712576	
"workrooms"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3601843974	
"classrooms"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3608594307	
"keychain"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3610182168	
"files"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3616038308	
"lounge"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3616924208	
"lavatory"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.361705288	
"ensuite"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3620371026	
"console"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3636890306	
"runcinated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3646927594	
"roms"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3656842448	
"removable"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3658669013	
"demicube"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3658878366	
"exfat"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3661312412	
"smartwatches"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3661964603	
"lounges"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3662697404	
"laundry"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3664566941	
"keypad"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3665383703	
"workstation"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3675063455	
"trays"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3685560907	
"64mb"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3688519003	
"ipad"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3701217354	
"whiteboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3701974802	
"cafeteria"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3706571768	
"typewriter"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3711190966	
"phone"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3712056519	
"floppies"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.372128712	
"acronis"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3723144866	
"staffroom"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3729455031	
"closets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.37310123	
"tray"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3734784768	
"wgsns"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.374235163	
"gameboard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.374268718	
"downstairs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3744036521	
"photomask"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3744119222	
"laserjet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3744170779	
"countertops"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3744671705	
"notebooks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3745196331	
"bookshelves"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3757368868	
"pages"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.376288766	
"tape"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3767958249	
"footrests"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3792208022	
"powerbooks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3819274736	
"keypunch"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3841928022	
"shelves"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3843057186	
"servers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3854372813	
"toilet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3859925611	
"toilets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3860884757	
"desktops"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3865594413	
"diskless"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3883386911	
"fat12"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3886384344	
"imacs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3901866384	
"closet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3910585851	
"fireplace"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3922181345	
"computer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3927170983	
"workstations"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3928176779	
"skydrive"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3936505626	
"lockers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3967049472	
"hallway"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3981197839	
"subdirectories"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4004360966	
"diskette"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4010100367	
"floppy"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4019227986	
"bookcase"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4026286853	
"bathrooms"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4045405332	
"upstairs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4064122929	
"cubicles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4083219222	
"notebook"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4144287914	
"computers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4150201041	
"cubicle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4152995013	
"kitchenette"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4160092469	
"cupboards"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4187458281	
"desktop"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4196227931	
"laptops"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4200320784	
"boxes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4217447562	
"billiard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4267836086	
"desks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.428659075	
"drawers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4300047966	
"disk"	"neg"	"round"	"conceptnet"	"not_certain"	0.430745219	
"tables"	"neg"	"round square"	"conceptnet"	"not_certain"	0.4307878151	
"dining"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4357233083	
"table"	"pos"	"pos"	"manually_included"	"certain"	0.4387249172	
"kitchen"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.443162334	
"bedroom"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4438355095	
"cube"	"pos"	"square"	"conceptnet"	"not_certain"	0.4469343721	
"bathroom"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4570496505	
"room"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4740178964	
"disks"	"pos"	"square"	"conceptnet"	"not_certain"	0.4900928788	
"rooms"	"neg"	"round"	"conceptnet"	"not_certain"	0.4920831849	
"bedrooms"	"pos"	"square"	"conceptnet"	"not_certain"	0.5375679236	
"laptop"	"pos"	"pos"	"manually_included"	"certain"	0.5459874816	
"dressers"	"pos"	"square"	"conceptnet"	"not_certain"	0.5531433892	
"desk"	"pos"	"pos"	"manually_included"	"certain"	0.5741324699	
