concept,label,categories_str,sources_str,certainty,cosine_centroid
ham,pos/neg,is_food,cslb,not_certain,0.24454478513082814
goober,pos/neg,fruit,wn_hypernym,not_certain,0.24788624388229505
veg,pos/neg,vegetable,wn_hypernym,not_certain,0.25146659014332406
morello,pos/neg,fruit,wn_hypernym,not_certain,0.2521796645826771
sultana,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.2532115116836732
kale,pos/neg,vegetable,wn_hypernym,not_certain,0.2605406463946734
cayenne,pos/neg,vegetable,wn_hypernym,not_certain,0.26239067792278986
cob,pos/neg,fruit,wn_hypernym,not_certain,0.26333673525587703
chard,pos/neg,vegetable,wn_hypernym,not_certain,0.2647572150646895
baby,pos,pos_met,manually_included,certain,0.2649837122409498
conker,pos/neg,fruit,wn_hypernym,not_certain,0.2674834488481171
tabasco,pos/neg,vegetable,wn_hypernym,not_certain,0.26901017059871246
mussel,pos/neg,is_food,cslb,not_certain,0.28475427370156975
chinquapin,pos/neg,fruit,wn_hypernym,not_certain,0.2851965841919479
dewberry,pos/neg,fruit,wn_hypernym,not_certain,0.2853991350526779
citron,pos/neg,fruit,wn_hypernym,not_certain,0.28563338749258965
satsuma,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.28826070387298225
grain,pos/neg,fruit,wn_hypernym,not_certain,0.288314600923182
scallop,pos/neg,is_food,cslb,not_certain,0.2898748644933059
hackberry,pos/neg,fruit,wn_hypernym,not_certain,0.2903336602789427
pome,pos/neg,fruit,wn_hypernym,not_certain,0.2928562755945013
seed,pos/neg,fruit,wn_hypernym,not_certain,0.29338609689575096
cress,pos/neg,vegetable,wn_hypernym,not_certain,0.29699592045024165
huckleberry,pos/neg,fruit,wn_hypernym,not_certain,0.2995443812948018
cocoanut,pos/neg,fruit,wn_hypernym,not_certain,0.30421285717467234
sprout,pos/neg,vegetable,wn_hypernym,not_certain,0.3055557241490728
mandarin,pos/neg,fruit,wn_hypernym,not_certain,0.30588706970149593
parsnip,pos/neg,vegetable,wn_hypernym,not_certain,0.30708074934281726
wintergreen,pos/neg,fruit,wn_hypernym,not_certain,0.3092284649748565
chips,pos/neg,vegetable,wn_hypernym,not_certain,0.30966487498030015
sardine,pos/neg,is_food,cslb,not_certain,0.31003491349045365
ananas,pos/neg,fruit,wn_hypernym,not_certain,0.3132234717441898
acorn,pos/neg,fruit,wn_hypernym,not_certain,0.3133205571441586
pea,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.3160078511799501
sorrel,pos/neg,vegetable,wn_hypernym,not_certain,0.3167029169633298
nutlet,pos/neg,fruit,wn_hypernym,not_certain,0.3168991799230013
squash,pos/neg,vegetable,wn_hypernym,not_certain,0.3188689334046241
kiwi,pos/neg,fruit,wn_hypernym,not_certain,0.31962496176505917
oilseed,pos/neg,fruit,wn_hypernym,not_certain,0.320937135249976
amaranth,pos/neg,fruit,wn_hypernym,not_certain,0.32128405933847665
yam,pos/neg,vegetable,wn_hypernym,not_certain,0.3218677872144061
chipotle,pos/neg,vegetable,wn_hypernym,not_certain,0.32308238800008354
oyster,pos/neg,is_food,cslb,not_certain,0.32461712498075734
legume,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.3304406988315796
tamarindo,pos/neg,fruit,wn_hypernym,not_certain,0.3313123593185191
gherkin,pos/neg,vegetable is_food,cslb wn_hypernym,not_certain,0.33383792590509476
watercress,pos/neg,vegetable,wn_hypernym,not_certain,0.3349655440987104
calabash,pos/neg,fruit,wn_hypernym,not_certain,0.3386915543540365
crabapple,pos/neg,fruit,wn_hypernym,not_certain,0.33956503426450246
cottonseed,pos/neg,fruit,wn_hypernym,not_certain,0.340336998468834
granadilla,pos/neg,fruit,wn_hypernym,not_certain,0.3458863967825304
fig,pos/neg,fruit,wn_hypernym,not_certain,0.35419966693817373
sandwich,pos/neg,is_food,cslb,not_certain,0.35509502082111033
soya,pos/neg,vegetable,wn_hypernym,not_certain,0.35514451624182647
linseed,pos/neg,fruit,wn_hypernym,not_certain,0.3553121974191003
rapeseed,pos/neg,fruit,wn_hypernym,not_certain,0.3560850958112496
flaxseed,pos/neg,fruit,wn_hypernym,not_certain,0.356128382338116
taro,pos/neg,vegetable,wn_hypernym,not_certain,0.35879670679258446
gumbo,pos/neg,vegetable,wn_hypernym,not_certain,0.36008011211228574
bacon,pos/neg,is_food,cslb,not_certain,0.36204430634965706
achene,pos/neg,fruit,wn_hypernym,not_certain,0.3624961479093174
medlar,pos/neg,fruit,wn_hypernym,not_certain,0.36553366458496156
rye,pos/neg,fruit,wn_hypernym,not_certain,0.3657828462342275
groundnut,pos/neg,fruit,wn_hypernym,not_certain,0.3689101416938204
chestnut,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.3755470122561386
durian,pos/neg,fruit,wn_hypernym,not_certain,0.37575285386962903
lobster,pos/neg,is_food,cslb,not_certain,0.37781787718277304
honeydew,pos/neg,fruit,wn_hypernym,not_certain,0.3784848197246105
broccoli,pos/neg,vegetable,wn_hypernym,not_certain,0.3790659892651884
sloe,pos/neg,fruit,wn_hypernym,not_certain,0.37941738323306645
cumin,pos/neg,fruit,wn_hypernym,not_certain,0.3798785730274637
fries,pos/neg,vegetable,wn_hypernym,not_certain,0.3833434393606714
rutabaga,pos/neg,vegetable,wn_hypernym,not_certain,0.38374733300689756
bilberry,pos/neg,fruit,wn_hypernym,not_certain,0.3841795446670759
gourd,pos/neg,fruit,wn_hypernym,not_certain,0.38520499816220166
drupe,pos/neg,fruit,wn_hypernym,not_certain,0.3854410317133645
orange,pos,is_sweet sweet fruit,cslb wn_hypernym conceptnet,not_certain,0.3861599150781468
mulberry,pos/neg,fruit,wn_hypernym,not_certain,0.38619728714719437
cauliflower,pos/neg,vegetable,wn_hypernym,not_certain,0.3862346209640754
veggie,pos/neg,vegetable,wn_hypernym,not_certain,0.38692505404521604
butternut,pos/neg,fruit,wn_hypernym,not_certain,0.38726289823773913
damson,pos/neg,fruit,wn_hypernym,not_certain,0.38741799380500064
aubergine,pos/neg,vegetable,wn_hypernym,not_certain,0.38914931632767735
crab,pos/neg,is_food,cslb,not_certain,0.39065043930740506
gooseberry,pos/neg,fruit,wn_hypernym,not_certain,0.39112179488979815
berry,pos/neg,fruit,wn_hypernym,not_certain,0.39253861307761884
tater,pos/neg,vegetable,wn_hypernym,not_certain,0.3959333235253839
tangerine,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.3993125514475231
quince,pos/neg,fruit,wn_hypernym,not_certain,0.40063524430211556
shrimp,pos/neg,is_food,cslb,not_certain,0.4007292670097726
fennel,pos/neg,vegetable,wn_hypernym,not_certain,0.4040240376743152
turnip,pos/neg,vegetable,wn_hypernym,not_certain,0.40448841292996834
jam,pos,is_sweet,cslb,not_certain,0.4046538236927904
elderberry,pos/neg,fruit,wn_hypernym,not_certain,0.4062037103214155
walnut,pos/neg,fruit,wn_hypernym,not_certain,0.407250987158802
rambutan,pos/neg,fruit,wn_hypernym,not_certain,0.409204700742773
breadfruit,pos/neg,fruit,wn_hypernym,not_certain,0.4108944276394635
blackberry,pos/neg,fruit,wn_hypernym,not_certain,0.41156633700754885
cowpea,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.4117580319213608
lentil,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.41179246289977417
jujube,pos/neg,fruit,wn_hypernym,not_certain,0.4119269005996275
pomelo,pos/neg,fruit,wn_hypernym,not_certain,0.4125125870323442
beetroot,pos/neg,vegetable,wn_hypernym,not_certain,0.4146425160718813
olive,pos/neg,fruit is_food,cslb wn_hypernym,not_certain,0.41697959202693496
scallion,pos/neg,vegetable,wn_hypernym,not_certain,0.4189696706856731
plantain,pos/neg,vegetable,wn_hypernym,not_certain,0.41913448135272674
rice,pos/neg,is_food,cslb,not_certain,0.4191869087797183
mushroom,pos/neg,vegetable is_food,cslb wn_hypernym,not_certain,0.4193877990721704
wines,pos,sweet,conceptnet,not_certain,0.42013431447722
kumquat,pos/neg,fruit,wn_hypernym,not_certain,0.42038009188406805
zucchini,pos/neg,vegetable,wn_hypernym,not_certain,0.42583211941939497
serviceberry,pos/neg,fruit,wn_hypernym,not_certain,0.4266285621469846
doughnut,pos,is_sweet is_food,cslb,not_certain,0.42677665592133696
chicory,pos/neg,vegetable,wn_hypernym,not_certain,0.42928690588709334
tamarind,pos/neg,fruit,wn_hypernym,not_certain,0.4302622941959024
artichoke,pos/neg,vegetable is_food,cslb wn_hypernym,not_certain,0.4317586809501704
persimmon,pos/neg,fruit,wn_hypernym,not_certain,0.4322527623369786
pigweed,pos/neg,vegetable,wn_hypernym,not_certain,0.4332735980058303
shallot,pos/neg,vegetable,wn_hypernym,not_certain,0.43512461991643736
truffle,pos/neg,vegetable,wn_hypernym,not_certain,0.43594204096163236
cashew,pos/neg,fruit,wn_hypernym,not_certain,0.4368635962851579
soy,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.4377102828478872
prune,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.4385856438300663
beet,pos/neg,vegetable,wn_hypernym,not_certain,0.4400971095204687
donuts,pos,sweet,conceptnet,not_certain,0.4426449490105283
cantaloupe,pos/neg,fruit,wn_hypernym,not_certain,0.4433738942565249
soybean,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.4445330703885704
loquat,pos/neg,fruit,wn_hypernym,not_certain,0.4456593389184249
okra,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.44578483753622916
cranberry,pos/neg,fruit,wn_hypernym,not_certain,0.4474914211980022
chickpea,pos/neg,vegetable fruit,wn_hypernym,not_certain,0.4479025625151077
mangosteen,pos/neg,fruit,wn_hypernym,not_certain,0.44995266652735444
yoghurt,pos/neg,is_food,cslb,not_certain,0.45048955116394057
currant,pos,is_sweet fruit is_food,cslb wn_hypernym,not_certain,0.4520549188270082
litchi,pos/neg,fruit,wn_hypernym,not_certain,0.45220268289520393
nut,pos/neg,fruit is_food,cslb wn_hypernym,not_certain,0.45511037528310533
pimento,pos/neg,vegetable,wn_hypernym,not_certain,0.4556767305354481
radish,pos/neg,vegetable,wn_hypernym,not_certain,0.45694269092026735
lychee,pos/neg,fruit,wn_hypernym,not_certain,0.4587124181430349
spinach,pos/neg,vegetable is_food,cslb wn_hypernym,not_certain,0.4607707272990682
corn,pos/neg,fruit is_food,cslb wn_hypernym,not_certain,0.4611085897028321
jackfruit,pos/neg,fruit,wn_hypernym,not_certain,0.46120264244914516
chilli,pos/neg,vegetable,wn_hypernym,not_certain,0.46128752808137263
lime,pos/neg,fruit fruit,wn_hypernym manually_included,certain,0.4616336641131406
mustard,pos/neg,vegetable,wn_hypernym,not_certain,0.4616883121848703
pecan,pos/neg,fruit,wn_hypernym,not_certain,0.46382310981550645
papaya,pos/neg,fruit,wn_hypernym,not_certain,0.4650448706596071
pawpaw,pos/neg,fruit,wn_hypernym,not_certain,0.46611434260500983
peas,pos,is_sweet,cslb,not_certain,0.46648857742976596
nectarine,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.46910253852977396
hazelnut,pos/neg,fruit,wn_hypernym,not_certain,0.46961008711911273
pomegranate,pos/neg,fruit,wn_hypernym,not_certain,0.4703314528276532
carrot,pos/neg,vegetable,wn_hypernym,not_certain,0.47239243158402283
carob,pos/neg,fruit,wn_hypernym,not_certain,0.4725848507514746
flavorings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47319479263975206
sugared,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4732002498093527
pasta,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47326481992921865
sundaes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4732734690367098
payasam,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47328253640363493
spices,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47376921370342984
achiote,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.473816943605088
savoury,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.474068337991104
puddings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47424636061170405
raisin,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.47431337009208213
enchiladas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.474651252993722
tea,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47505625306773197
pepper,pos/neg,vegetable,wn_hypernym,not_certain,0.47513386155786375
cornmeal,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47518299076914305
cooked,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4752642222181803
scones,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4753021108062975
ginger,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.47610561992496436
biscuits,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4761455495537571
chili,pos/neg,vegetable,wn_hypernym,not_certain,0.4769027912094112
tasty,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4770575185121775
refried,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4770714455854669
eggplant,pos/neg,vegetable,wn_hypernym,not_certain,0.47775608520206353
chicken,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4779932574617976
pistachio,pos/neg,fruit,wn_hypernym,not_certain,0.47821529179540795
mesocarp,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4784173694990878
aperitif,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4785170270966491
wine,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.478573546365316
aniseed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.478750669586705
pistachios,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4790325953477856
yogurts,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4792229314842013
pastry,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4799111710598696
fenugreek,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4799971890191641
pastries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4806160648045473
seasonings,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48061695829601886
vinegar,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4806795313653777
currants,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48108873050765966
sauerkraut,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4811978549433459
noodles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48232247934117634
vegetable,pos/neg,vegetable,wn_hypernym,not_certain,0.4825561321749496
empanadas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48341281481787973
sativum,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4834602850862558
bean,pos/neg,vegetable fruit is_food,cslb wn_hypernym,not_certain,0.48355715831949797
spiciness,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4836629104574399
aligot,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48382357755276106
pecans,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48441815179186337
pepperoni,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48446037796735175
cereal,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48475860955734656
marinades,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48505556794101207
flavoring,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4851127806583624
mangoes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48515445035125526
asparagus,pos/neg,vegetable,wn_hypernym,not_certain,0.48526603574045435
bagoong,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4858921483494311
tofu,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4859441552257423
raspberries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4873947470061964
lettuce,pos/neg,vegetable,wn_hypernym,not_certain,0.4876617071697298
shiitake,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48834105317286275
shallots,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48846819953115844
atole,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4886383134626824
sour,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48872491908113525
vinaigrette,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4890244203302783
juices,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.48903614201248946
sauteed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49008269727915255
cilantro,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4902914620289806
flavouring,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4905034743445463
lemonade,pos,is_sweet,cslb,not_certain,0.49061312042294447
flavours,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49082033556852056
bulgur,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49112597738666863
biscuit,pos,is_sweet is_food,cslb,not_certain,0.49117207659984835
onion,pos/neg,vegetable,wn_hypernym,not_certain,0.4925021694963731
liqueur,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4926912105927162
baked,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4927516286398479
provolone,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4929426247783357
cider,pos,is_sweet,cslb,not_certain,0.49328276114786773
fritters,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49369767320662106
carrots,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4944957374065256
salads,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49672461133096246
fried,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49708339164960835
peaches,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49777339514077856
condiments,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49841305072843567
peanuts,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49896580515605915
balsamic,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49904490883209784
spicy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4998727700723118
cabbage,pos/neg,vegetable,wn_hypernym,not_certain,0.5000064539539841
edible,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5000235232090509
cherry,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.5003044222919572
avocado,pos/neg,fruit,wn_hypernym,not_certain,0.5003759762834626
paratha,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5008994015955299
sweets,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5009618397665485
hazelnuts,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5009862892756598
unsweetened,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5011464956140219
cookies,pos,sweet,conceptnet,not_certain,0.5012743648735241
soup,pos/neg,is_food,cslb,not_certain,0.5016371961690076
pie,pos,is_sweet is_food,cslb,not_certain,0.5017475432027907
bananas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5017567634013027
rhubarb,pos,vegetable is_sweet,cslb wn_hypernym,not_certain,0.5020287873790067
melons,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5021356312431628
coffee,pos/neg,fruit,wn_hypernym,not_certain,0.5023820574731284
delicious,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5026255783847234
apricots,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5030876365362227
candies,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5034713586183727
sorbet,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5038528874499438
onions,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5038769635998059
galangal,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5039796160371981
milk,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5040073004312008
flavor,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5046707778559326
sauces,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5060240771170936
almond,pos/neg,fruit,wn_hypernym,not_certain,0.5064469313490966
horchata,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5068717479713487
snack,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5078506473413505
cinnamon,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5081883922483323
cucumber,pos/neg,vegetable vegetable,wn_hypernym manually_included,certain,0.5082597989624256
flavoured,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5083443429409469
mayonnaise,pos/neg,is_food,cslb,not_certain,0.5084558925452852
sausage,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5089549553467685
allspice,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5093407764919982
bread,pos/neg,is_food,cslb,not_certain,0.5102759942877261
passionfruit,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.511568841063192
blueberry,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.5119957575863731
mamey,pos/neg,fruit,wn_hypernym,not_certain,0.5123864395376401
jalapeos,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5129309342139529
cherries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5136909143056793
chhena,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.513874136333091
jelly,pos,is_sweet is_food,cslb,not_certain,0.5139537622647145
oranges,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5144298886509575
quesadillas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5151798330750292
maraschino,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5171038189988489
pork,pos,sweet,conceptnet,not_certain,0.5174398063992308
caramel,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5181267522955908
peach,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.5184442970076606
pies,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5190192128863526
salad,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5201081749532528
apples,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5210598865585417
lingonberry,pos/neg,fruit,wn_hypernym,not_certain,0.5212490810679303
sapodilla,pos/neg,fruit,wn_hypernym,not_certain,0.5215069239955946
citrus,pos/neg,fruit,wn_hypernym,not_certain,0.5219893695665977
apple,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.5225873219034457
candy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5239076925683994
ketchup,pos,is_sweet,cslb,not_certain,0.5242516539703934
berries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5244359464244095
caramelized,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5249098720144351
plums,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5251357948127754
grapefruit,pos,is_sweet fruit,cslb wn_hypernym,not_certain,0.5252635979614685
