concept,label,categories_str,sources_str,certainty,cosine_centroid
bathtub,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3644446463776876
pomade,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3644529988468822
sniffles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.36457834787940346
kachemak,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.36478537979257464
fingers,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3648570177002158
snowpack,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.36491739359399944
snowfields,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.36507683483216136
atmosphere,pos,pos_met,manually_included,certain,0.36568634000353406
sled,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3659283596993367
cold,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3664992475376613
snowdrifts,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3671204358110574
slippin,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3671479418292912
smoke,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3671944231160823
basement,pos,is_cold,mcrae,not_certain,0.36719647982429227
lucarnes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3674122438386598
cool,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3689745300159257
exosphere,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3690940910717929
rain,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37081589355267786
icebergs,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3711031255647693
sunbathe,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37111018482277336
freezer,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37114796180021065
tuonela,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3712802260067921
popsicle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3713834861503241
juice,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37177695238758685
bbqs,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3720616916330506
sunburned,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3722055156121241
colder,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3722731995689943
sunlight,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.372453578884731
caked,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37283482773985405
slime,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3735907809741875
cirrocumulus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3736466619030654
stringcourse,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37381428959732754
geotextile,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3743457558257045
cryosphere,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37454625394413343
spiciness,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37476943467774365
sundaes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.37493130275533404
flowstone,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.375547418391284
glass,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3761773294755591
forefeet,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3778889250729263
trombidium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3781842951970209
drinks,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3794655514160392
mesosphere,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3801295950564543
quesadillas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.38021584215049437
snowfall,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3808486691831495
areolate,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3811980520738246
rocks,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.38165387802755246
boulders,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.38193946767554726
blepharomastix,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3823836170859344
sawdust,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.38240076986867155
permafrost,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3833389080686488
clouds,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3836608136281001
noses,pos,cold,conceptnet,not_certain,0.38406178203565955
drink,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3851513723912128
popsicles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3879774419811669
toes,pos,cold,conceptnet,not_certain,0.3882639592467221
folgefonna,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39035532169966336
foam,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3929712740512934
arctic,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3934978887852444
stovetop,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39387160759445405
winter,pos,cold,conceptnet,not_certain,0.3968178441443975
jostedalsbreen,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.39686985648513856
bottle,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.3984259496086019
fridge,pos,is_cold,cslb,not_certain,0.4032390945323701
vinyl,pos,cold,conceptnet,not_certain,0.403277156176184
hindfeet,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4042992323171851
buttercream,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.404902970831162
lips,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40657280221837294
cream,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40753312472789627
cans,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.40853048315459306
bottles,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.412711776147768
beer,pos,is_cold,cslb,not_certain,0.41375983351588674
icy,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41570176440928575
underfur,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.41658579336604273
melt,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4220119587159075
frozen,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4252239817413166
water,pos,cold cold,conceptnet manually_included,certain,0.4424993536979697
lemonade,pos,is_cold,cslb,not_certain,0.45180225747594394
snow,pos,pos,manually_included,certain,0.48567918041161806
ice,pos,cold,conceptnet,not_certain,0.4937975296747233
icicles,pos,cold,conceptnet,not_certain,0.5326570341625587
