"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"chile"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.1613685818	
"pyrene"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1696275308	
"cling"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1782736706	
"jack"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1860970513	
"hip"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1864338443	
"savoy"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.187465248	
"bosc"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1875333026	
"romaine"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.1880551929	
"spike"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1920594262	
"swede"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.1926010372	
"blackheart"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1928850961	
"anjou"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1938863759	
"dates"	"pos"	"is_sweet"	"cslb cslb_crowd_pos"	"certain"	0.194281696	
"freestone"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.1947970627	
"desert"	"pos"	"pos"	"manually_included"	"certain"	0.1992055253	
"pyxis"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2049241815	
"bacca"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2054538226	
"clementine"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2057671083	
"ear"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2058471415	
"flageolet"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2095809449	
"gift"	"pos"	"pos_met"	"manually_included"	"certain"	0.2101281284	
"greens"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2126930348	
"buckeye"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2141529814	
"snap"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2154176287	
"julienne"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2155136248	
"kernel"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2186197355	
"leek"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2209191657	
"barleycorn"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.222744372	
"marrow"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2247918419	
"peeler"	"neg"	"is_sweet"	"cslb_crowd_neg"	"certain"	0.2261503963	
"iceberg"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2279122299	
"spud"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2315440592	
"chilly"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2369879339	
"pod"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.237494691	
"filbert"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2391604059	
"muscat"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2428048693	
"green"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2435448794	
"ham"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.2445447851	
"goober"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2478862439	
"veg"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2514665901	
"morello"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2521796646	
"sultana"	"pos"	"is_sweet fruit"	"cslb wn_hypernym"	"not_certain"	0.2532115117	
"kale"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2605406464	
"cayenne"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2623906779	
"cob"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2633367353	
"chard"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2647572151	
"baby"	"pos"	"pos_met"	"manually_included"	"certain"	0.2649837122	
"conker"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2674834488	
"tabasco"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2690101706	
"mussel"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.2847542737	
"chinquapin"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2851965842	
"dewberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2853991351	
"citron"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2856333875	
"satsuma"	"pos"	"is_sweet fruit"	"cslb wn_hypernym"	"not_certain"	0.2882607039	
"grain"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2883146009	
"scallop"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.2898748645	
"hackberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2903336603	
"pome"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2928562756	
"seed"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2933860969	
"cress"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.2969959205	
"huckleberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.2995443813	
"cocoanut"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3042128572	
"sprout"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3055557241	
"mandarin"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3058870697	
"parsnip"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3070807493	
"wintergreen"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.309228465	
"chips"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.309664875	
"sardine"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.3100349135	
"ananas"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3132234717	
"acorn"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3133205571	
"pea"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.3160078512	
"sorrel"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.316702917	
"nutlet"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3168991799	
"squash"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3188689334	
"kiwi"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3196249618	
"oilseed"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3209371352	
"amaranth"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3212840593	
"yam"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3218677872	
"chipotle"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.323082388	
"oyster"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.324617125	
"legume"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.3304406988	
"tamarindo"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3313123593	
"gherkin"	"pos/neg"	"vegetable is_food"	"cslb wn_hypernym"	"not_certain"	0.3338379259	
"watercress"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3349655441	
"calabash"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3386915544	
"crabapple"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3395650343	
"cottonseed"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3403369985	
"granadilla"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3458863968	
"fig"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3541996669	
"sandwich"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.3550950208	
"soya"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3551445162	
"linseed"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3553121974	
"rapeseed"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3560850958	
"flaxseed"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3561283823	
"taro"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3587967068	
"gumbo"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3600801121	
"bacon"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.3620443063	
"achene"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3624961479	
"medlar"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3655336646	
"rye"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3657828462	
"groundnut"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3689101417	
"chestnut"	"pos"	"is_sweet fruit"	"cslb wn_hypernym"	"not_certain"	0.3755470123	
"durian"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3757528539	
"lobster"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.3778178772	
"honeydew"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3784848197	
"broccoli"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3790659893	
"sloe"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3794173832	
"cumin"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.379878573	
"fries"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3833434394	
"rutabaga"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.383747333	
"bilberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3841795447	
"gourd"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3852049982	
"drupe"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3854410317	
"orange"	"pos"	"is_sweet sweet fruit"	"cslb wn_hypernym conceptnet"	"not_certain"	0.3861599151	
"mulberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3861972871	
"cauliflower"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.386234621	
"veggie"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.386925054	
"butternut"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3872628982	
"damson"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3874179938	
"aubergine"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3891493163	
"crab"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.3906504393	
"gooseberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3911217949	
"berry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.3925386131	
"tater"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.3959333235	
"tangerine"	"pos"	"is_sweet fruit"	"cslb wn_hypernym"	"not_certain"	0.3993125514	
"quince"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4006352443	
"shrimp"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.400729267	
"fennel"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4040240377	
"turnip"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4044884129	
"jam"	"pos"	"is_sweet"	"cslb"	"not_certain"	0.4046538237	
"elderberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4062037103	
"walnut"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4072509872	
"rambutan"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4092047007	
"breadfruit"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4108944276	
"blackberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.411566337	
"cowpea"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.4117580319	
"lentil"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.4117924629	
"jujube"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4119269006	
"pomelo"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.412512587	
"beetroot"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4146425161	
"olive"	"pos/neg"	"fruit is_food"	"cslb wn_hypernym"	"not_certain"	0.416979592	
"scallion"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4189696707	
"plantain"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4191344814	
"rice"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.4191869088	
"mushroom"	"pos/neg"	"vegetable is_food"	"cslb wn_hypernym"	"not_certain"	0.4193877991	
"wines"	"pos"	"sweet"	"conceptnet"	"not_certain"	0.4201343145	
"kumquat"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4203800919	
"zucchini"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4258321194	
"serviceberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4266285621	
"doughnut"	"pos"	"is_sweet is_food"	"cslb"	"not_certain"	0.4267766559	
"chicory"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4292869059	
"tamarind"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4302622942	
"artichoke"	"pos/neg"	"vegetable is_food"	"cslb wn_hypernym"	"not_certain"	0.431758681	
"persimmon"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4322527623	
"pigweed"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.433273598	
"shallot"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4351246199	
"truffle"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.435942041	
"cashew"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4368635963	
"soy"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.4377102828	
"prune"	"pos"	"is_sweet fruit"	"cslb wn_hypernym"	"not_certain"	0.4385856438	
"beet"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4400971095	
"donuts"	"pos"	"sweet"	"conceptnet"	"not_certain"	0.442644949	
"cantaloupe"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4433738943	
"soybean"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.4445330704	
"loquat"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4456593389	
"okra"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.4457848375	
"cranberry"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4474914212	
"chickpea"	"pos/neg"	"vegetable fruit"	"wn_hypernym"	"not_certain"	0.4479025625	
"mangosteen"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4499526665	
"yoghurt"	"pos/neg"	"is_food"	"cslb"	"not_certain"	0.4504895512	
"currant"	"pos"	"is_sweet fruit is_food"	"cslb wn_hypernym"	"not_certain"	0.4520549188	
"litchi"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4522026829	
"nut"	"pos/neg"	"fruit is_food"	"cslb wn_hypernym"	"not_certain"	0.4551103753	
"pimento"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4556767305	
"radish"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4569426909	
"lychee"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4587124181	
"spinach"	"pos/neg"	"vegetable is_food"	"cslb wn_hypernym"	"not_certain"	0.4607707273	
"corn"	"pos/neg"	"fruit is_food"	"cslb wn_hypernym"	"not_certain"	0.4611085897	
"jackfruit"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4612026424	
"chilli"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4612875281	
"lime"	"pos/neg"	"fruit fruit"	"wn_hypernym manually_included"	"certain"	0.4616336641	
"mustard"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4616883122	
"pecan"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4638231098	
"papaya"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4650448707	
"pawpaw"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4661143426	
"peas"	"pos"	"is_sweet"	"cslb"	"not_certain"	0.4664885774	
"nectarine"	"pos"	"is_sweet fruit"	"cslb wn_hypernym"	"not_certain"	0.4691025385	
"hazelnut"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4696100871	
"pomegranate"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4703314528	
"carrot"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4723924316	
"carob"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4725848508	
"flavorings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4731947926	
"sugared"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4732002498	
"pasta"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4732648199	
"sundaes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.473273469	
"payasam"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4732825364	
"spices"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4737692137	
"achiote"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4738169436	
"savoury"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.474068338	
"puddings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4742463606	
"raisin"	"pos"	"is_sweet fruit"	"cslb wn_hypernym"	"not_certain"	0.4743133701	
"enchiladas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.474651253	
"tea"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4750562531	
"pepper"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4751338616	
"cornmeal"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4751829908	
"cooked"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4752642222	
"scones"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4753021108	
"ginger"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4761056199	
"biscuits"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4761455496	
"chili"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4769027912	
"tasty"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4770575185	
"refried"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4770714456	
"eggplant"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4777560852	
"chicken"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4779932575	
"pistachio"	"pos/neg"	"fruit"	"wn_hypernym"	"not_certain"	0.4782152918	
"mesocarp"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4784173695	
"aperitif"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4785170271	
"wine"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4785735464	
"aniseed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4787506696	
"pistachios"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4790325953	
"yogurts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4792229315	
"pastry"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4799111711	
"fenugreek"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.479997189	
"pastries"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4806160648	
"seasonings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4806169583	
"vinegar"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4806795314	
"currants"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4810887305	
"sauerkraut"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4811978549	
"noodles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4823224793	
"vegetable"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4825561322	
"empanadas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4834128148	
"sativum"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4834602851	
"bean"	"pos/neg"	"vegetable fruit is_food"	"cslb wn_hypernym"	"not_certain"	0.4835571583	
"spiciness"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4836629105	
"aligot"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4838235776	
"pecans"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4844181518	
"pepperoni"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.484460378	
"cereal"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4847586096	
"marinades"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4850555679	
"flavoring"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4851127807	
"mangoes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4851544504	
"asparagus"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4852660357	
"bagoong"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4858921483	
"tofu"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4859441552	
"raspberries"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.487394747	
"lettuce"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4876617072	
"shiitake"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4883410532	
"shallots"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4884681995	
"atole"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4886383135	
"sour"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4887249191	
"vinaigrette"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4890244203	
"juices"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.489036142	
"sauteed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4900826973	
"cilantro"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.490291462	
"flavouring"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4905034743	
"lemonade"	"pos"	"is_sweet"	"cslb"	"not_certain"	0.4906131204	
"flavours"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4908203356	
"bulgur"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4911259774	
"biscuit"	"pos"	"is_sweet is_food"	"cslb"	"not_certain"	0.4911720766	
"onion"	"pos/neg"	"vegetable"	"wn_hypernym"	"not_certain"	0.4925021695	
"liqueur"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4926912106	
"baked"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4927516286	
"provolone"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4929426248	
"cider"	"pos"	"is_sweet"	"cslb"	"not_certain"	0.4932827611	
"fritters"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4936976732	
"carrots"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4944957374	
"salads"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4967246113	
