"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"dentillated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3553347934	
"malty"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3554552798	
"skin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.355567343	
"pavement"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3555970363	
"bentwood"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3556444848	
"freezing"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3557654998	
"feet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3558963524	
"curds"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3559241154	
"mud"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3559283153	
"shelves"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3561631922	
"pink"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3563628851	
"sulfites"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3565309287	
"dolls"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3565534689	
"dust"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3566654394	
"molten"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3566818909	
130478	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3579826267	
"tholins"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3584766529	
"windblown"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3585037643	
"hair"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3586058768	
"mechana"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3586243391	
"subhumid"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3587702404	
"refried"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3596305506	
"cheesecloth"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3602712367	
"pilocrocis"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3602855897	
"melts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.360416319	
"glasses"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3605483293	
"fresheners"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3608192697	
"teliospores"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3609705937	
"dew"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3613033464	
"seabeds"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3614100877	
"extremophile"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3615800362	
"uppertail"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3617004014	
"spray"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3619145106	
"summertime"	"neg"	"hot"	"conceptnet"	"not_certain"	0.3619801007	
"salty"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3622715466	
"jrmungandr"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.362463474	
"growlers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3625738617	
"udders"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3628368122	
"slurpee"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3629341808	
"colluvium"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3629592197	
"tortillas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3630116492	
"nose"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3635307002	
"provolone"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3643984084	
"bathtub"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3644446464	
"pomade"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3644529988	
"sniffles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3645783479	
"kachemak"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3647853798	
"fingers"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3648570177	
"snowpack"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3649173936	
"snowfields"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3650768348	
"atmosphere"	"pos"	"pos_met"	"manually_included"	"certain"	0.36568634	
"sled"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3659283597	
"cold"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3664992475	
"snowdrifts"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3671204358	
"slippin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3671479418	
"smoke"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3671944231	
"basement"	"pos"	"is_cold"	"mcrae"	"not_certain"	0.3671964798	
"lucarnes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3674122438	
"cool"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.36897453	
"exosphere"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3690940911	
"rain"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3708158936	
"icebergs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3711031256	
"sunbathe"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3711101848	
"freezer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3711479618	
"tuonela"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.371280226	
"popsicle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3713834862	
"juice"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3717769524	
"bbqs"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3720616916	
"sunburned"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3722055156	
"colder"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3722731996	
"sunlight"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3724535789	
"caked"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3728348277	
"slime"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.373590781	
"cirrocumulus"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3736466619	
"stringcourse"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3738142896	
"geotextile"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3743457558	
"cryosphere"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3745462539	
"spiciness"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3747694347	
"sundaes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3749313028	
"flowstone"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3755474184	
"glass"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3761773295	
"forefeet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3778889251	
"trombidium"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3781842952	
"drinks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3794655514	
"mesosphere"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3801295951	
"quesadillas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3802158422	
"snowfall"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3808486692	
"areolate"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3811980521	
"rocks"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.381653878	
"boulders"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3819394677	
"blepharomastix"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3823836171	
"sawdust"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3824007699	
"permafrost"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3833389081	
"clouds"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3836608136	
"noses"	"pos"	"cold"	"conceptnet"	"not_certain"	0.384061782	
"drink"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3851513724	
"popsicles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.387977442	
"toes"	"pos"	"cold"	"conceptnet"	"not_certain"	0.3882639592	
"folgefonna"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3903553217	
"foam"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3929712741	
"arctic"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3934978888	
"stovetop"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3938716076	
"winter"	"pos"	"cold"	"conceptnet"	"not_certain"	0.3968178441	
"jostedalsbreen"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3968698565	
"bottle"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.3984259496	
"fridge"	"pos"	"is_cold"	"cslb"	"not_certain"	0.4032390945	
"vinyl"	"pos"	"cold"	"conceptnet"	"not_certain"	0.4032771562	
"hindfeet"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4042992323	
"buttercream"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4049029708	
"lips"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4065728022	
"cream"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4075331247	
"cans"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4085304832	
"bottles"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4127117761	
"beer"	"pos"	"is_cold"	"cslb"	"not_certain"	0.4137598335	
"icy"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4157017644	
"underfur"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4165857934	
"melt"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4220119587	
"frozen"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4252239817	
"water"	"pos"	"cold cold"	"conceptnet manually_included"	"certain"	0.4424993537	
"lemonade"	"pos"	"is_cold"	"cslb"	"not_certain"	0.4518022575	
"snow"	"pos"	"pos"	"manually_included"	"certain"	0.4856791804	
"ice"	"pos"	"cold"	"conceptnet"	"not_certain"	0.4937975297	
"icicles"	"pos"	"cold"	"conceptnet"	"not_certain"	0.5326570342	
