concept,label,categories_str,sources_str,certainty,cosine_centroid
dolphin,neg,is_blue,cslb veale_simile,not_certain,0.2686496996271104
tights,neg,is_black,cslb,not_certain,0.26865235245379043
budgie,pos,is_green is_yellow is_blue,cslb mcrae,not_certain,0.26943997280870696
kingfisher,pos,is_green is_blue,cslb veale_simile,not_certain,0.26945022196790885
blackbird,neg,is_black,mcrae,not_certain,0.2696124948261585
gorilla,neg,is_black,cslb,not_certain,0.2701847528944427
lips,neg,is_red,cslb,not_certain,0.2703111822674271
wasp,neg,is_yellow is_black,cslb,not_certain,0.27051787209652345
boots,neg,is_black,mcrae,not_certain,0.27103188180382065
balloons,neg,red,conceptnet,not_certain,0.2713166064898269
lagoon,neg,is_blue,veale_simile,not_certain,0.2716155166845715
lipstick,neg,is_red,cslb,not_certain,0.27180122336641066
buzzard,neg,is_black,mcrae,not_certain,0.2736177348679586
sandpaper,neg,is_yellow,cslb,not_certain,0.27534762552273967
water,neg,blue,conceptnet,not_certain,0.2762607109197659
moss,pos,is_green,cslb,not_certain,0.2764868152409094
daisy,neg,is_yellow is_yellow,cslb manually_included,certain,0.2765863914959127
canary,neg,is_yellow,cslb mcrae,not_certain,0.27722457782383336
rubies,neg,red,conceptnet,not_certain,0.27839167916575885
bat,neg,is_black,veale_simile,not_certain,0.2825832345210666
glass,pos,green,conceptnet,not_certain,0.28274559483182393
penguin,neg,is_black,cslb,not_certain,0.2855138228186766
scorpion,neg,is_black,cslb,not_certain,0.2857052932965542
giraffe,neg,is_yellow,cslb,not_certain,0.28679932827388005
pansy,neg,is_yellow,cslb,not_certain,0.28841427739980346
jam,neg,is_red,cslb,not_certain,0.2891039631639529
emerald,pos,green,conceptnet,not_certain,0.28912979629673213
pot,neg,is_black,veale_simile,not_certain,0.29049659014827095
hair,neg,is_black is_red,cslb,not_certain,0.29189942300274635
chameleons,neg,blue,conceptnet,not_certain,0.2931045653296338
whale,neg,is_blue,cslb,not_certain,0.29453460026684325
magpie,neg,is_black,cslb,not_certain,0.2990730439028445
lawn,pos,green,conceptnet,not_certain,0.30051050295735926
sand,neg,black,conceptnet,not_certain,0.3016235212979256
leopard,neg,is_yellow is_black,cslb,not_certain,0.30354312404240086
herring,neg,is_red,cslb veale_simile,not_certain,0.304025868372931
peacock,pos,is_green is_blue,cslb,not_certain,0.30414489194036975
carnation,neg,is_red,cslb,not_certain,0.3072436529825476
millipede,neg,is_black,cslb,not_certain,0.30733769251963333
oven,neg,is_black,veale_simile,not_certain,0.3083150298513191
rooster,neg,is_red,veale_simile,not_certain,0.3090450010324125
spider,neg,is_black,cslb,not_certain,0.3106990714913476
fir,pos,is_green,cslb,not_certain,0.3177726197145314
ant,neg,is_black is_red,cslb mcrae,not_certain,0.32186148019293914
zebra,neg,is_black,cslb,not_certain,0.3223755677532088
tarantula,neg,is_black,cslb,not_certain,0.32258797328291344
wines,neg,red,conceptnet,not_certain,0.3237806951110562
slug,neg,is_black,cslb,not_certain,0.32565695204052975
daisies,neg,yellow,conceptnet,not_certain,0.32679812565117283
dog,neg,black,conceptnet,not_certain,0.32719905368096114
ladybird,neg,is_black is_red,cslb,not_certain,0.32814617449168243
leek,pos,is_green,cslb,not_certain,0.32886609723579185
corncob,neg,yellow,conceptnet,not_certain,0.32888675976662196
beer,neg,is_yellow,cslb,not_certain,0.3307332971873222
berry,neg,is_red,veale_simile,not_certain,0.3333491876097433
flea,neg,is_black,cslb,not_certain,0.3334107542898465
bee,neg,is_yellow is_black,cslb,not_certain,0.33716855138894325
marigold,neg,is_yellow,cslb,not_certain,0.3386416608927293
housefly,neg,is_black,cslb,not_certain,0.34073595858917544
grasshopper,pos,is_green,cslb,not_certain,0.3420904136530468
peony,neg,is_red,veale_simile,not_certain,0.3423037510277885
green,neg,yellow,conceptnet,not_certain,0.3448373454096099
elm,pos,is_green,cslb,not_certain,0.34531946005065567
daffodil,neg,is_yellow,cslb veale_simile,not_certain,0.3454178995900907
violets,neg,blue,conceptnet,not_certain,0.34691283621041424
locust,neg,is_yellow,cslb,not_certain,0.34952801197535827
crocodile,pos,is_green,cslb,not_certain,0.35138574961991564
bottle,pos,is_green,mcrae,not_certain,0.3545534636940141
buttercup,neg,is_yellow,cslb veale_simile,not_certain,0.35638035038889676
raccoon,neg,is_black,cslb,not_certain,0.35743954998379274
prune,neg,is_black,cslb,not_certain,0.3577233565855547
cockroach,neg,is_black,cslb,not_certain,0.3622752794586908
yolk,neg,yellow,conceptnet,not_certain,0.36349118141840125
skunk,neg,is_black,cslb,not_certain,0.3650941820109573
willow,pos,is_green,cslb,not_certain,0.36532485115734026
gherkin,pos,is_green,cslb,not_certain,0.3663252832884777
raisin,neg,is_black,cslb,not_certain,0.36638753967539894
sheep,neg,is_black,cslb,not_certain,0.3674161844248235
iguana,pos,is_green,cslb,not_certain,0.3685672119011663
cow,neg,is_black,cslb,not_certain,0.3714163244405415
caterpillar,pos,is_green,cslb,not_certain,0.371998119218263
limes,pos,green,conceptnet,not_certain,0.372173437825106
pomegranates,neg,red,conceptnet,not_certain,0.3744190962862378
wine,neg,is_red,cslb,not_certain,0.3747252622263041
sloe,neg,is_black,veale_simile,not_certain,0.3757687165437786
squirrel,neg,is_red,cslb,not_certain,0.37587081053430166
sycamore,pos,is_green,cslb,not_certain,0.37666366824640096
cider,neg,is_yellow,cslb,not_certain,0.3869458171823429
alligator,pos,is_green,cslb mcrae,not_certain,0.3869920749700563
geranium,neg,is_red,cslb,not_certain,0.39153197014342345
saffron,neg,is_yellow,veale_simile,not_certain,0.39257957786520936
beetle,neg,is_black,cslb mcrae,not_certain,0.39260704103109284
parakeets,pos,green,conceptnet,not_certain,0.3942545343960282
mussel,neg,is_black,cslb,not_certain,0.39448610701057
goldfish,neg,is_yellow,cslb,not_certain,0.3956146470476387
tortoise,pos,is_green,cslb,not_certain,0.399260817675229
toad,pos,is_green,cslb,not_certain,0.3993184147492784
lizard,pos,is_green,cslb,not_certain,0.40003538953544576
cherry,neg,is_red,cslb veale_simile,not_certain,0.4043727566441094
dandelion,neg,is_yellow,cslb veale_simile,not_certain,0.41195398381890297
weeds,pos,green,conceptnet,not_certain,0.4143760302144639
poppy,neg,is_black is_red,cslb veale_simile,not_certain,0.41726953875554634
truffles,neg,black,conceptnet,not_certain,0.4182805411685881
frog,pos,is_green green,cslb conceptnet,not_certain,0.42453417679970884
frogs,pos,green,conceptnet,not_certain,0.42758476762309394
raspberry,neg,is_red,cslb veale_simile,not_certain,0.42819734635042656
turtle,pos,is_green,cslb,not_certain,0.42854992530913266
currant,neg,is_black is_red,cslb,not_certain,0.4288951775808383
orchids,neg,yellow,conceptnet,not_certain,0.4292291350277283
beets,neg,is_red,mcrae,not_certain,0.42945469956573823
rice,neg,black,conceptnet,not_certain,0.43000854107353
insects,pos,green,conceptnet,not_certain,0.4305455534095778
clover,pos,green,conceptnet,not_certain,0.43270795860792394
coffee,neg,is_black,cslb,not_certain,0.4336276343116453
ketchup,neg,is_red,cslb,not_certain,0.43388169209695676
nectarine,neg,is_yellow is_red,cslb,not_certain,0.4374269210619867
beetroot,neg,is_red,veale_simile,not_certain,0.44033954548052334
eggs,neg,blue,conceptnet,not_certain,0.44160095831848795
flower,neg,yellow,conceptnet,not_certain,0.44284681922388375
sunflowers,neg,yellow,conceptnet,not_certain,0.4441292648829513
beet,neg,is_red,veale_simile,not_certain,0.44474424242727845
grapefruit,neg,is_yellow is_red,cslb,not_certain,0.4456894882732385
grass,pos,pos,manually_included,certain,0.4457689337237143
pine,pos,is_green,cslb,not_certain,0.44589244147261686
apple,pos,red is_green is_yellow green is_red,cslb conceptnet mcrae veale_simile,not_certain,0.4465067227036251
broccoli,pos,is_green green is_green green,cslb conceptnet mcrae manually_included,certain,0.44779942994795635
blueberry,neg,blue is_blue,cslb conceptnet mcrae veale_simile,not_certain,0.4485429353171815
apricot,neg,is_yellow,cslb,not_certain,0.4496356542355536
pomegranate,neg,is_red,veale_simile,not_certain,0.45052739722204704
peach,neg,is_yellow,cslb,not_certain,0.45126390753419016
lobster,neg,is_red,cslb veale_simile,not_certain,0.45238443022860075
tomatoes,neg,red,conceptnet,not_certain,0.4526883800613678
plum,neg,is_yellow,cslb,not_certain,0.4532413687975889
aubergine,pos,is_green,cslb,not_certain,0.4538526933873812
sunflower,neg,is_yellow,cslb veale_simile,not_certain,0.45497875335326277
fern,pos,is_green,cslb,not_certain,0.45675701162087784
olive,pos,is_green is_black,cslb,not_certain,0.45730771217784916
cheese,neg,is_yellow,cslb,not_certain,0.4638923692550404
lime,pos,is_green,cslb,not_certain,0.465881676012233
pears,pos,green,conceptnet,not_certain,0.46797899650873337
butter,neg,is_yellow yellow,cslb conceptnet,not_certain,0.46943770988585676
seaweed,pos,is_green,cslb,not_certain,0.47119159248901715
rhubarb,pos,is_green is_red,cslb,not_certain,0.4727957916739658
apples,pos,red green yellow,conceptnet,not_certain,0.4734870046144385
jelly,pos,is_green is_red,cslb,not_certain,0.4752859438571636
crab,neg,is_red,cslb,not_certain,0.47650274690863226
flowers,pos,red green blue yellow,conceptnet,not_certain,0.4822708504924808
peas,pos,is_green green,cslb conceptnet,not_certain,0.48254164866499305
artichoke,pos,is_green,cslb,not_certain,0.48284396177793326
radish,neg,is_red,cslb veale_simile,not_certain,0.4852581616243097
eucalyptus,pos,is_green,cslb,not_certain,0.48704268992107924
artichokes,pos,green,conceptnet,not_certain,0.4891969410737087
mustard,neg,yellow,conceptnet,not_certain,0.4899404119924519
trifoliata,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49198819255014337
citrus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4920514759421789
macaranga,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49213419187031526
schefflera,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49217100128435287
sisurcana,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4922412482895364
sterculia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4926615536135132
oblongifolia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49268997622935184
plumeria,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4927605937947216
acupalpus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4931982364553096
phostria,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4932182096304353
serrulata,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.493269975815833
asclepias,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4933847889982651
achiote,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49361165535375845
helenium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4937241873399907
hibbertia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4937520554861991
hyllisia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49375467550311364
melon,pos,is_green is_yellow,cslb,not_certain,0.4937926394144614
mango,pos,is_green is_yellow,cslb,not_certain,0.49384282933835993
sauted,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49406325138101675
blueberries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49408352577232806
thunbergii,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4944866410145826
pentandra,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4945682974912926
sauce,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4947103276799945
pilocrocis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49476885545956995
miniata,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49481497268810315
omiodes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49487004651298944
antennaria,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49488001819376976
elaeocarpus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49506646082339834
shrimp,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49508553125958055
toadflax,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4950943310093917
blackberries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49512695713003646
plantains,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49521516148814193
peppers,pos,red green,conceptnet,not_certain,0.4955341055320683
phaseolus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4955707587650363
eaten,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49568685499122994
grape,pos,is_green green is_red,cslb conceptnet,not_certain,0.4958399582589001
melons,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4964170598276044
angophora,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49653697718997514
ascochyta,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49667624730273946
mamey,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4969279736651941
plantain,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49707038558707917
salicina,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4970995214077814
chutneys,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4971694942005433
chorizanthe,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4971970260983324
corn,neg,is_yellow,cslb,not_certain,0.49795700252631175
triodia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49805697467433696
teucrium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4985654610407372
myrtillus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49856817283707644
ceroplesis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49859454768115535
sanguisorba,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4988091878044586
diplacus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.4990121904285897
shallot,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49927273338022643
graveolens,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.49981929890452803
suaveolens,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5000909100235187
platanthera,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5001738068312672
fenugreek,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5001847218496697
vinaigrette,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.500303477948295
ruellia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.500382688619261
salad,pos,green,conceptnet,not_certain,0.5007055642047286
batatas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5007562761971813
tanacetum,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5009895647053728
mannii,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5012831546283163
shrubs,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5015621525710808
huckleberries,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5016766654490715
mushrooms,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5017123873109015
parryi,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5023718564540391
balsamifera,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5023990196374621
myriophyllum,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5025131686408756
edule,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5025815760264419
suaeda,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5029981256837688
gaultheria,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5031785549614252
parsley,pos,is_green,cslb,not_certain,0.5033360836236568
pycnarmon,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5033367152482577
phomopsis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5034634658271357
herbs,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5035370605150894
maize,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5036608040700377
pepper,neg,is_red black,conceptnet veale_simile,not_certain,0.5038756948240202
lindmania,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5039906313226079
homoeosoma,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5044420858334546
peanut,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.504456629358632
cassava,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5046489367472924
lewisia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5046555484992891
manilkara,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5048200874454947
ebenaceae,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.504847341959932
oregano,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5056871487478891
serviceberry,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5059201328298353
littoraria,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5061934637871102
paratha,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5067017167829947
fremontii,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.506710155938735
laurifolia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5067194632288907
lolium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5069873698877754
shallots,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5074682685723408
umbellifers,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5078631589642464
peperomia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5081175492671884
lomatium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5082294109350544
orthotylus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5090380823246471
madhuca,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5090690747941341
sauteed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5092490608680182
mangifera,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5095272434786968
pignut,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5098788240479857
palaquium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.510143954743652
quesadillas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.510213136161438
strawberry,neg,is_red,cslb veale_simile,not_certain,0.5105055056623747
peucedanum,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5108788125278152
bean,pos,is_green,cslb,not_certain,0.5108996653758128
pear,pos,is_green,cslb,not_certain,0.5112287047007144
puree,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5112755035212493
calathea,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5114377990840416
eggplant,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5116070109710438
carrot,neg,neg,manually_included,certain,0.5120306154582664
rhagoletis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5122647587880136
bulgur,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5123950596107854
cucumbers,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5124761116187779
stanhopea,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.512682665572498
aristida,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5131305169244038
dogbane,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5131341311053114
actinidia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5135262750136194
pecans,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5143760800729356
lavandula,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5148671629478876
bananas,neg,yellow,conceptnet,not_certain,0.514988726435468
abutilon,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5161451125478766
guava,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5166352942162733
milkwort,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5170883446524748
jalapeos,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5171726867487833
drummondii,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5174053846738806
pumpkin,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5175012294422581
dogwoods,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5179397358330711
scoparium,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5179910345173729
watermelon,pos,is_green is_red,cslb,not_certain,0.5180056825655924
soapberry,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5188117746651314
chicken,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5190694208569657
grapes,pos,red green,conceptnet,not_certain,0.5197376991091213
tagetes,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5199641979168433
crassifolia,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5209550140459928
melilotus,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5211198746280536
eleocharis,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.521156009384472
lemon,neg,is_yellow,cslb veale_simile,not_certain,0.5213977875037994
combretum,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.522215953096937
pigweed,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5223098157468509
avocado,pos,is_green,cslb mcrae,not_certain,0.523158539055688
cilantro,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.524380356116114
blepharomastix,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5254480957941599
cowpeas,neg/pos,neighbors-200,wikipedia_sgns_model,not_certain,0.5254738084348247
