"concept"	"label"	"categories_str"	"sources_str"	"certainty"	"cosine_centroid"	"selection"
"crank"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.2916515295	
"knickers"	"neg"	"is_used_in_cooking"	"cslb_crowd_neg"	"certain"	0.2919275882	
"spud"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.2919462196	
"cutter"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.2946171947	
"apron"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.2986030071	
"gimlet"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.298692308	
"edger"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.2994921511	
"straightedge"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3006707095	
"polisher"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3007932105	
"auger"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.301394505	
"leek"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3018036093	
"plough"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3026802225	
"blender"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3035508205	
"microwave"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3046960514	
"ham"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3051138356	
"bolo"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3073131236	
"beetle"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3079378013	
"sledgehammer"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3102537728	
"plunger"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3120273064	
"penknife"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3158215604	
"parer"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3169338278	
"reamer"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3173852331	
"crampon"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3183913836	
"punch"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3207861725	
"hoe"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3213622522	
"mower"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3215104362	
"jackknife"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3255035543	
"spreader"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3258398204	
"chopper"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3268469111	
"corkscrew"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3292388874	
"tongs"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3293124769	
"scoop"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3350536088	
"switchblade"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3359908141	
"barong"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3363941952	
"spade"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3376235693	
"cleaver"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3380242009	
"scalpel"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3386058426	
"wrench"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3393741859	
"fork"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3398089664	
"fava"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos"	"certain"	0.3401002782	
"pickaxe"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3413703659	
"sickle"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3446827859	
"hammer"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3532514832	
"scraper"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3539357186	
"mattock"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3543612749	
"whisk"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3603151011	
"plow"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3612441976	
"pliers"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3637210131	
"chainsaw"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3639540613	
"hatchet"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3646756388	
"trowel"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.372331825	
"toaster"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3727037429	
"shears"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3737047418	
"taco"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos"	"certain"	0.3746198553	
"snips"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.376558159	
"bacon"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3772555288	
"comb"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3783090172	
"mussel"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3825621136	
"cutlery"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3839453592	
"shovel"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3841718164	
"scallop"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3857691223	
"scythe"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3861506583	
"screwdriver"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3873290506	
"teaspoon"	"pos"	"cutlery"	"wn_hypernym"	"not_certain"	0.3877758313	
"stove"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3888356417	
"slicer"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3904847154	
"rhubarb"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.391587773	
"chisel"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3934391515	
"lime"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.3964015278	
"razor"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.3973309201	
"pestle"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.3973815691	
"burrito"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos"	"certain"	0.3995623347	
"strainer"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4007471798	
"axe"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.4050012666	
"broccoli"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4058441443	
"rice"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4084620388	
"slice"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.409425753	
"adze"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.4106027164	
"prawn"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4109991446	
"blade"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.4166191817	
"mushroom"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4171955972	
"pie"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4186431831	
"toothpick"	"neg"	"tool"	"wn_hypernym"	"not_certain"	0.4187145148	
"artichoke"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4275151773	
"peas"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos"	"certain"	0.431439454	
"cauliflower"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4354714956	
"aubergine"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4379585384	
"spatula"	"pos"	"tool is_used_in_cooking"	"cslb wn_hypernym"	"not_certain"	0.4397725489	
"scissors"	"pos"	"tool cutlery"	"wn_hypernym"	"not_certain"	0.4423436832	
"pimento"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos"	"certain"	0.4431339737	
"asparagus"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos"	"certain"	0.4439660603	
"parsley"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4447245631	
"coconut"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4514567798	
"savoury"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4527264116	
"slaw"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4528363964	
"homoeosoma"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4530964653	
"hexachaeta"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4533010201	
"stew"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4534164557	
"buttered"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4536115744	
"cream"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4538748515	
"pigweed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4543321817	
"pepperoni"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4544835019	
"almonds"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4547808899	
"pandemis"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4548834496	
"barbecued"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4549808978	
"snack"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4550973548	
"kebab"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4552901023	
"atole"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4554299734	
"dessert"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.455750724	
"orthaga"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4558081478	
"condiment"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4558370348	
"spiciness"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4561106061	
"browned"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4565059508	
"slices"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4565146931	
"mustard"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4565255957	
"cucurbits"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4565402452	
"radish"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4570041078	
"spoon"	"pos"	"cutlery"	"wn_hypernym"	"not_certain"	0.457045485	
"soups"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4580422506	
"shrimp"	"pos"	"pos"	"manually_included"	"certain"	0.4580987416	
"vermicelli"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4583418193	
"pineapple"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4585373727	
"mashed"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4586214485	
"omiodes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4586385316	
"condiments"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4587060117	
"tablespoon"	"pos"	"cutlery"	"wn_hypernym"	"not_certain"	0.4587960814	
"hypotia"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4588903842	
"pies"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4589958345	
"mooncakes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4596913866	
"gravy"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4597141528	
"pastry"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4602706604	
"parboiled"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4602906499	
"toppings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4605985684	
"jalapeos"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4607645415	
"lygropia"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4611626036	
"pycnarmon"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4615674362	
"cakes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4616514218	
"acaridae"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4617352422	
"crpes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4620611935	
"shallots"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4622996848	
"moong"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4628339739	
"oven"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4636210559	
"sundaes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.463623384	
"corn"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4637848882	
"marinara"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4638225799	
"phostria"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4640638838	
"transtillaspis"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.464299595	
"sapodilla"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4644579755	
"pancakes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.464888525	
"casserole"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4649008326	
"paneer"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4651171496	
"tofu"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4654886355	
"leucaena"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4656853472	
"seasonings"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4667300918	
"dried"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4668140694	
"lentils"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4673845162	
"refried"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4675989923	
"lobster"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4679005674	
"calathus"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4679379403	
"carrots"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4682594618	
"euzophera"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4686608711	
"bean"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4687415746	
"dishes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4687827234	
"enchiladas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4698358765	
"chopped"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4698554096	
"pudding"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4700208779	
"fritters"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4701183911	
"oregano"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4701534831	
"vinegar"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4707904601	
"candied"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4713746671	
"turnip"	"pos"	"is_used_in_cooking"	"cslb"	"not_certain"	0.4714189241	
"sativum"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4715205364	
"spathulate"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4717147677	
"beef"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4717351759	
"croquettes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4718849252	
"macchiato"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4719888187	
"meats"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4722578718	
"empanadas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4727900944	
"tteok"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4729801803	
"payasam"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4730248503	
"cilantro"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4732763258	
"baguettes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4733502253	
"risotto"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4735056729	
"grater"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos"	"certain"	0.4735139044	
"achiote"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4736835235	
"omelettes"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4740337102	
"pumpkin"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4744813603	
"doenjang"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4745655414	
"sausages"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4750952782	
"soursop"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4752436635	
"sauces"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4757545337	
"marinades"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4762328935	
"steak"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4766916188	
"brioche"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4776990416	
"tortillas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4780187788	
"peanut"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4783345066	
"dish"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4786552131	
"eggplant"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4786937448	
"trichilia"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4788117499	
"lefse"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4789855486	
"cornmeal"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4790026568	
"cutlets"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.47922909	
"caramelized"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4797638687	
"acrolepiidae"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4798582493	
"evergestis"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4799800774	
"lemongrass"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4807605152	
"chickpeas"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4809504263	
"braised"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4814929532	
"dough"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4815019452	
"marinated"	"neg/pos"	"neighbors-200"	"wikipedia_sgns_model"	"not_certain"	0.4815490836	
"spinach"	"pos"	"is_used_in_cooking"	"cslb_crowd_pos cslb"	"certain"	0.4821740086	
