concept,label,categories_str,sources_str,certainty
dibber,neg,tool,wn_hypernym,not_certain
file,neg,tool,wn_hypernym,not_certain
float,neg,relation tool,wn_hypernym,not_certain
plasterer's_float,neg,tool,wn_hypernym,not_certain
graver,neg,tool,wn_hypernym,not_certain
pointel,neg,tool,wn_hypernym,not_certain
graving_tool,neg,tool,wn_hypernym,not_certain
pointrel,neg,tool,wn_hypernym,not_certain
gutter,neg,tool,wn_hypernym,not_certain
hammer,neg,tool,wn_hypernym,not_certain
hand_shovel,neg,tool,wn_hypernym,not_certain
marlinespike,neg,tool,wn_hypernym,not_certain
marlinspike,neg,tool,wn_hypernym,not_certain
marlingspike,neg,tool,wn_hypernym,not_certain
mitre_box,neg,tool,wn_hypernym,not_certain
miter_box,neg,tool,wn_hypernym,not_certain
opener,neg,tool,wn_hypernym,not_certain
pallet,neg,tool,wn_hypernym,not_certain
pick,neg,tool,wn_hypernym,not_certain
pair_of_pincers,neg,tool,wn_hypernym,not_certain
pincer,neg,tool,wn_hypernym,not_certain
pair_of_tweezers,neg,tool,wn_hypernym,not_certain
tweezer,neg,tool,wn_hypernym,not_certain
pipe_cutter,neg,tool,wn_hypernym,not_certain
pitchfork,neg,tool,wn_hypernym,not_certain
carpenter's_plane,neg,tool,wn_hypernym,not_certain
plane,neg,vehicle tool,wn_hypernym,not_certain
woodworking_plane,neg,tool,wn_hypernym,not_certain
plyers,neg,tool,wn_hypernym,not_certain
pair_of_pliers,neg,tool,wn_hypernym,not_certain
pliers,neg,tool,wn_hypernym,not_certain
plumber's_snake,neg,tool,wn_hypernym,not_certain
plumber's_helper,neg,tool,wn_hypernym,not_certain
plunger,neg,tool,wn_hypernym,not_certain
ravehook,neg,tool,wn_hypernym,not_certain
sandblaster,neg,tool,wn_hypernym,not_certain
saw,neg,tool,wn_hypernym,not_certain
scraper,neg,tool,wn_hypernym,not_certain
screwdriver,neg,relation tool,wn_hypernym,not_certain
shovel,neg,tool,wn_hypernym,not_certain
soldering_iron,neg,tool,wn_hypernym,not_certain
spatula,neg,tool,wn_hypernym,not_certain
spreader,neg,tool,wn_hypernym,not_certain
square,neg,tool,wn_hypernym,not_certain
straightedge,neg,tool,wn_hypernym,not_certain
tire_iron,neg,tool,wn_hypernym,not_certain
tire_tool,neg,tool,wn_hypernym,not_certain
trowel,neg,tool,wn_hypernym,not_certain
weed-whacker,neg,tool,wn_hypernym,not_certain
weeder,neg,tool,wn_hypernym,not_certain
wire_stripper,neg,tool,wn_hypernym,not_certain
wrench,neg,tool,wn_hypernym,not_certain
spanner,neg,tool,wn_hypernym,not_certain
Dutch_hoe,neg,tool,wn_hypernym,not_certain
scuffle,neg,tool,wn_hypernym,not_certain
scuffle_hoe,neg,tool,wn_hypernym,not_certain
bumper_jack,neg,tool,wn_hypernym,not_certain
screw_jack,neg,tool,wn_hypernym,not_certain
jackscrew,neg,tool,wn_hypernym,not_certain
bull_tongue,neg,tool,wn_hypernym,not_certain
moldboard_plow,neg,tool,wn_hypernym,not_certain
mouldboard_plough,neg,tool,wn_hypernym,not_certain
buffer,neg,relation tool,wn_hypernym,not_certain
polisher,neg,tool,wn_hypernym,not_certain
burr,neg,tool,wn_hypernym,not_certain
electric_sander,neg,tool,wn_hypernym,not_certain
smoother,neg,tool,wn_hypernym,not_certain
drum_sander,neg,tool,wn_hypernym,not_certain
sander,neg,tool,wn_hypernym,not_certain
power_hammer,neg,tool,wn_hypernym,not_certain
planing_machine,neg,tool,wn_hypernym,not_certain
planer,neg,tool,wn_hypernym,not_certain
power_saw,neg,tool,wn_hypernym,not_certain
sawing_machine,neg,tool,wn_hypernym,not_certain
router,neg,tool,wn_hypernym,not_certain
stamping_machine,neg,tool,wn_hypernym,not_certain
stamper,neg,tool,wn_hypernym,not_certain
center_punch,neg,tool,wn_hypernym,not_certain
punch_pliers,neg,tool,wn_hypernym,not_certain
croupier's_rake,neg,tool,wn_hypernym,not_certain
garden_rake,neg,tool,wn_hypernym,not_certain
battering_ram,neg,tool,wn_hypernym,not_certain
rammer,neg,tool,wn_hypernym,not_certain
die,neg,tool,wn_hypernym,not_certain
stemmer,neg,tool,wn_hypernym,not_certain
bur,neg,tool,wn_hypernym,not_certain
centre_bit,neg,tool,wn_hypernym,not_certain
center_bit,neg,tool,wn_hypernym,not_certain
chamfer_bit,neg,tool,wn_hypernym,not_certain
countersink,neg,tool,wn_hypernym,not_certain
countersink_bit,neg,tool,wn_hypernym,not_certain
counterbore,neg,tool,wn_hypernym,not_certain
drilling_bit,neg,tool,wn_hypernym,not_certain
drill_bit,neg,tool,wn_hypernym,not_certain
expansive_bit,neg,tool,wn_hypernym,not_certain
expansion_bit,neg,tool,wn_hypernym,not_certain
pilot_bit,neg,tool,wn_hypernym,not_certain
spade_bit,neg,tool,wn_hypernym,not_certain
twist_drill,neg,tool,wn_hypernym,not_certain
twist_bit,neg,tool,wn_hypernym,not_certain
knife_blade,neg,tool,wn_hypernym,not_certain
razorblade,neg,tool,wn_hypernym,not_certain
bolt_cutter,neg,tool,wn_hypernym,not_certain
cigar_cutter,neg,tool,wn_hypernym,not_certain
edge_tool,neg,tool,wn_hypernym,not_certain
glass_cutter,neg,tool,wn_hypernym,not_certain
tile_cutter,neg,tool,wn_hypernym,not_certain
cross_bit,neg,tool,wn_hypernym,not_certain
star_drill,neg,tool,wn_hypernym,not_certain
straight_flute,neg,tool,wn_hypernym,not_certain
straight-fluted_drill,neg,tool,wn_hypernym,not_certain
electric_drill,neg,tool,wn_hypernym,not_certain
pneumatic_drill,neg,tool,wn_hypernym,not_certain
hand_mower,neg,tool,wn_hypernym,not_certain
power_mower,neg,tool,wn_hypernym,not_certain
motor_mower,neg,tool,wn_hypernym,not_certain
bradawl,neg,tool,wn_hypernym,not_certain
pricker,neg,tool,wn_hypernym,not_certain
scratch_awl,neg,tool,wn_hypernym,not_certain
scribe,neg,tool,wn_hypernym,not_certain
scriber,neg,tool,wn_hypernym,not_certain
starting_handle,neg,tool,wn_hypernym,not_certain
crank_handle,neg,tool,wn_hypernym,not_certain
blunt_file,neg,tool,wn_hypernym,not_certain
flat_file,neg,tool,wn_hypernym,not_certain
nailfile,neg,tool,wn_hypernym,not_certain
wood_file,neg,tool,wn_hypernym,not_certain
rasp,neg,tool,wn_hypernym,not_certain
rat-tail_file,neg,tool,wn_hypernym,not_certain
round_file,neg,tool,wn_hypernym,not_certain
taper_file,neg,tool,wn_hypernym,not_certain
scauper,neg,tool,wn_hypernym,not_certain
scorper,neg,tool,wn_hypernym,not_certain
ball-peen_hammer,neg,tool,wn_hypernym,not_certain
bricklayer's_hammer,neg,tool,wn_hypernym,not_certain
carpenter's_hammer,neg,tool,wn_hypernym,not_certain
claw_hammer,neg,tool,wn_hypernym,not_certain
clawhammer,neg,tool,wn_hypernym,not_certain
mallet,neg,tool,wn_hypernym,not_certain
beetle,neg,tool,wn_hypernym,not_certain
sledge,neg,vehicle tool,wn_hypernym,not_certain
sledgehammer,neg,tool,wn_hypernym,not_certain
maul,neg,tool,wn_hypernym,not_certain
plexor,neg,tool,wn_hypernym,not_certain
plessor,neg,tool,wn_hypernym,not_certain
percussor,neg,tool,wn_hypernym,not_certain
tack_hammer,neg,tool,wn_hypernym,not_certain
coal_shovel,neg,tool,wn_hypernym,not_certain
entrenching_tool,neg,tool,wn_hypernym,not_certain
trenching_spade,neg,tool,wn_hypernym,not_certain
spade,neg,relation tool,wn_hypernym,not_certain
spud,neg,tool,wn_hypernym,not_certain
stump_spud,neg,tool,wn_hypernym,not_certain
bottle_opener,neg,tool,wn_hypernym,not_certain
can_opener,neg,tool,wn_hypernym,not_certain
tin_opener,neg,tool,wn_hypernym,not_certain
latchstring,neg,tool,wn_hypernym,not_certain
ice_pick,neg,tool,wn_hypernym,not_certain
icepick,neg,tool,wn_hypernym,not_certain
toothpick,neg,tool,wn_hypernym,not_certain
roach_clip,neg,tool,wn_hypernym,not_certain
roach_holder,neg,tool,wn_hypernym,not_certain
beading_plane,neg,tool,wn_hypernym,not_certain
block_plane,neg,tool,wn_hypernym,not_certain
bullnose,neg,tool,wn_hypernym,not_certain
bullnosed_plane,neg,tool,wn_hypernym,not_certain
chamfer_plane,neg,tool,wn_hypernym,not_certain
compass_plane,neg,tool,wn_hypernym,not_certain
circular_plane,neg,tool,wn_hypernym,not_certain
combination_plane,neg,tool,wn_hypernym,not_certain
dovetail_plane,neg,tool,wn_hypernym,not_certain
fore_plane,neg,tool,wn_hypernym,not_certain
jack_plane,neg,tool,wn_hypernym,not_certain
long_plane,neg,tool,wn_hypernym,not_certain
jointing_plane,neg,tool,wn_hypernym,not_certain
jointer,neg,tool,wn_hypernym,not_certain
jointer_plane,neg,tool,wn_hypernym,not_certain
tonguing_and_grooving_plane,neg,tool,wn_hypernym,not_certain
match_plane,neg,tool,wn_hypernym,not_certain
openside_plane,neg,tool,wn_hypernym,not_certain
rabbet_plane,neg,tool,wn_hypernym,not_certain
router_plane,neg,tool,wn_hypernym,not_certain
scrub_plane,neg,tool,wn_hypernym,not_certain
smooth_plane,neg,tool,wn_hypernym,not_certain
smoothing_plane,neg,tool,wn_hypernym,not_certain
spokeshave,neg,tool,wn_hypernym,not_certain
locking_pliers,neg,tool,wn_hypernym,not_certain
needlenose_pliers,neg,tool,wn_hypernym,not_certain
pump-type_pliers,neg,tool,wn_hypernym,not_certain
rib_joint_pliers,neg,tool,wn_hypernym,not_certain
slip-joint_pliers,neg,tool,wn_hypernym,not_certain
bill,neg,tool,wn_hypernym,not_certain
billhook,neg,tool,wn_hypernym,not_certain
bucksaw,neg,tool,wn_hypernym,not_certain
crown_saw,neg,tool,wn_hypernym,not_certain
folding_saw,neg,tool,wn_hypernym,not_certain
metal_saw,neg,tool,wn_hypernym,not_certain
hacksaw,neg,tool,wn_hypernym,not_certain
hack_saw,neg,tool,wn_hypernym,not_certain
handsaw,neg,tool,wn_hypernym,not_certain
carpenter's_saw,neg,tool,wn_hypernym,not_certain
hand_saw,neg,tool,wn_hypernym,not_certain
whipsaw,neg,tool,wn_hypernym,not_certain
two-man_saw,neg,tool,wn_hypernym,not_certain
two-handed_saw,neg,tool,wn_hypernym,not_certain
lumberman's_saw,neg,tool,wn_hypernym,not_certain
flat_tip_screwdriver,neg,tool,wn_hypernym,not_certain
Phillips_screwdriver,neg,tool,wn_hypernym,not_certain
spiral_ratchet_screwdriver,neg,tool,wn_hypernym,not_certain
ratchet_screwdriver,neg,tool,wn_hypernym,not_certain
post-hole_digger,neg,tool,wn_hypernym,not_certain
posthole_digger,neg,tool,wn_hypernym,not_certain
scoop,neg,tool,wn_hypernym,not_certain
scoop_shovel,neg,tool,wn_hypernym,not_certain
palette_knife,neg,tool,wn_hypernym,not_certain
putty_knife,neg,tool,wn_hypernym,not_certain
slice,neg,relation tool,wn_hypernym,not_certain
carpenter's_square,neg,tool,wn_hypernym,not_certain
T-square,neg,tool,wn_hypernym,not_certain
try_square,neg,tool,wn_hypernym,not_certain
mason's_trowel,neg,tool,wn_hypernym,not_certain
brick_trowel,neg,tool,wn_hypernym,not_certain
garden_trowel,neg,tool,wn_hypernym,not_certain
plastering_trowel,neg,tool,wn_hypernym,not_certain
pointing_trowel,neg,tool,wn_hypernym,not_certain
slick,neg,tool,wn_hypernym,not_certain
adjustable_spanner,neg,tool,wn_hypernym,not_certain
adjustable_wrench,neg,tool,wn_hypernym,not_certain
Allen_wrench,neg,tool,wn_hypernym,not_certain
alligator_wrench,neg,tool,wn_hypernym,not_certain
box_wrench,neg,tool,wn_hypernym,not_certain
box_end_wrench,neg,tool,wn_hypernym,not_certain
brace_wrench,neg,tool,wn_hypernym,not_certain
bulldog_wrench,neg,tool,wn_hypernym,not_certain
carriage_wrench,neg,tool,wn_hypernym,not_certain
dog_wrench,neg,tool,wn_hypernym,not_certain
hook_spanner,neg,tool,wn_hypernym,not_certain
hook_wrench,neg,tool,wn_hypernym,not_certain
lug_wrench,neg,tool,wn_hypernym,not_certain
open-end_wrench,neg,tool,wn_hypernym,not_certain
tappet_wrench,neg,tool,wn_hypernym,not_certain
pin_wrench,neg,tool,wn_hypernym,not_certain
screw_key,neg,tool,wn_hypernym,not_certain
socket_wrench,neg,tool,wn_hypernym,not_certain
sparkplug_wrench,neg,tool,wn_hypernym,not_certain
tap_wrench,neg,tool,wn_hypernym,not_certain
torque_wrench,neg,tool,wn_hypernym,not_certain
middlebreaker,neg,tool,wn_hypernym,not_certain
lister,neg,tool,wn_hypernym,not_certain
middle_buster,neg,tool,wn_hypernym,not_certain
lister_plough,neg,tool,wn_hypernym,not_certain
lister_plow,neg,tool,wn_hypernym,not_certain
jackhammer,neg,tool,wn_hypernym,not_certain
pneumatic_hammer,neg,tool,wn_hypernym,not_certain
air_hammer,neg,tool,wn_hypernym,not_certain
electric_hammer,neg,tool,wn_hypernym,not_certain
triphammer,neg,tool,wn_hypernym,not_certain
bandsaw,neg,tool,wn_hypernym,not_certain
band_saw,neg,tool,wn_hypernym,not_certain
chain_saw,neg,tool,wn_hypernym,not_certain
chainsaw,neg,tool,wn_hypernym,not_certain
buzz_saw,neg,tool,wn_hypernym,not_certain
circular_saw,neg,tool,wn_hypernym,not_certain
gangsaw,neg,tool,wn_hypernym,not_certain
fretsaw,neg,tool,wn_hypernym,not_certain
scroll_saw,neg,tool,wn_hypernym,not_certain
jigsaw,neg,tool,wn_hypernym,not_certain
reciprocating_saw,neg,tool,wn_hypernym,not_certain
saber_saw,neg,tool,wn_hypernym,not_certain
sawmill,neg,tool,wn_hypernym,not_certain
stamp,neg,relation tool,wn_hypernym,not_certain
core_bit,neg,tool,wn_hypernym,not_certain
fishtail_bit,neg,tool,wn_hypernym,not_certain
blade_bit,neg,tool,wn_hypernym,not_certain
rock_bit,neg,tool,wn_hypernym,not_certain
roller_bit,neg,tool,wn_hypernym,not_certain
adz,neg,tool,wn_hypernym,not_certain
adze,neg,tool,wn_hypernym,not_certain
axe,neg,tool,wn_hypernym,not_certain
ax,neg,tool,wn_hypernym,not_certain
chisel,neg,tool,wn_hypernym,not_certain
gouge,neg,tool,wn_hypernym,not_certain
hand_axe,neg,tool,wn_hypernym,not_certain
hand_ax,neg,tool,wn_hypernym,not_certain
hob,neg,tool,wn_hypernym,not_certain
knife,neg,tool,wn_hypernym,not_certain
pickaxe,neg,tool,wn_hypernym,not_certain
pickax,neg,tool,wn_hypernym,not_certain
razor,neg,tool,wn_hypernym,not_certain
pair_of_scissors,neg,tool,wn_hypernym,not_certain
scissors,neg,tool,wn_hypernym,not_certain
scythe,neg,tool,wn_hypernym,not_certain
shear,neg,tool,wn_hypernym,not_certain
sickle,neg,tool,wn_hypernym,not_certain
reaping_hook,neg,tool,wn_hypernym,not_certain
reap_hook,neg,tool,wn_hypernym,not_certain
wire_cutter,neg,tool,wn_hypernym,not_certain
riding_mower,neg,tool,wn_hypernym,not_certain
carpenter's_mallet,neg,tool,wn_hypernym,not_certain
gavel,neg,tool,wn_hypernym,not_certain
ditch_spade,neg,tool,wn_hypernym,not_certain
long-handled_spade,neg,tool,wn_hypernym,not_certain
garden_spade,neg,tool,wn_hypernym,not_certain
cap_opener,neg,tool,wn_hypernym,not_certain
corkscrew,neg,tool,wn_hypernym,not_certain
bottle_screw,neg,tool,wn_hypernym,not_certain
church_key,neg,tool,wn_hypernym,not_certain
dado_plane,neg,tool,wn_hypernym,not_certain
back_saw,neg,tool,wn_hypernym,not_certain
backsaw,neg,tool,wn_hypernym,not_certain
compass_saw,neg,tool,wn_hypernym,not_certain
coping_saw,neg,tool,wn_hypernym,not_certain
crosscut_saw,neg,tool,wn_hypernym,not_certain
cutoff_saw,neg,tool,wn_hypernym,not_certain
crosscut_handsaw,neg,tool,wn_hypernym,not_certain
keyhole_saw,neg,tool,wn_hypernym,not_certain
pruning_saw,neg,tool,wn_hypernym,not_certain
splitsaw,neg,tool,wn_hypernym,not_certain
ripsaw,neg,tool,wn_hypernym,not_certain
pitsaw,neg,tool,wn_hypernym,not_certain
set_square,neg,tool,wn_hypernym,not_certain
crescent_wrench,neg,tool,wn_hypernym,not_certain
monkey_wrench,neg,tool,wn_hypernym,not_certain
monkey-wrench,neg,tool,wn_hypernym,not_certain
pipe_wrench,neg,tool,wn_hypernym,not_certain
tube_wrench,neg,tool,wn_hypernym,not_certain
screw_wrench,neg,tool,wn_hypernym,not_certain
S_wrench,neg,tool,wn_hypernym,not_certain
portable_saw,neg,tool,wn_hypernym,not_certain
portable_circular_saw,neg,tool,wn_hypernym,not_certain
table_saw,neg,tool,wn_hypernym,not_certain
broadax,neg,tool,wn_hypernym,not_certain
broadaxe,neg,tool,wn_hypernym,not_certain
common_axe,neg,tool,wn_hypernym,not_certain
Dayton_ax,neg,tool,wn_hypernym,not_certain
common_ax,neg,tool,wn_hypernym,not_certain
Dayton_axe,neg,tool,wn_hypernym,not_certain
Western_ax,neg,tool,wn_hypernym,not_certain
double-bitted_ax,neg,tool,wn_hypernym,not_certain
Western_axe,neg,tool,wn_hypernym,not_certain
double-bitted_axe,neg,tool,wn_hypernym,not_certain
fireman's_ax,neg,tool,wn_hypernym,not_certain
fireman's_axe,neg,tool,wn_hypernym,not_certain
hatchet,neg,tool,wn_hypernym,not_certain
piolet,neg,tool,wn_hypernym,not_certain
ice_ax,neg,tool,wn_hypernym,not_certain
ice_axe,neg,tool,wn_hypernym,not_certain
poleaxe,neg,tool,wn_hypernym,not_certain
poleax,neg,tool,wn_hypernym,not_certain
burin,neg,tool,wn_hypernym,not_certain
set_chisel,neg,tool,wn_hypernym,not_certain
cold_chisel,neg,tool,wn_hypernym,not_certain
drove_chisel,neg,tool,wn_hypernym,not_certain
drove,neg,tool,wn_hypernym,not_certain
firmer_chisel,neg,tool,wn_hypernym,not_certain
ripping_chisel,neg,tool,wn_hypernym,not_certain
wood_chisel,neg,tool,wn_hypernym,not_certain
barong,neg,tool,wn_hypernym,not_certain
bolo,neg,tool,wn_hypernym,not_certain
bolo_knife,neg,tool,wn_hypernym,not_certain
Bowie_knife,neg,tool,wn_hypernym,not_certain
bread_knife,neg,tool,wn_hypernym,not_certain
butcher_knife,neg,tool,wn_hypernym,not_certain
carving_knife,neg,tool,wn_hypernym,not_certain
case_knife,neg,tool,wn_hypernym,not_certain
sheath_knife,neg,tool,wn_hypernym,not_certain
cleaver,neg,tool,wn_hypernym,not_certain
chopper,neg,vehicle tool,wn_hypernym,not_certain
meat_cleaver,neg,tool,wn_hypernym,not_certain
drawknife,neg,tool,wn_hypernym,not_certain
drawshave,neg,tool,wn_hypernym,not_certain
hunting_knife,neg,tool,wn_hypernym,not_certain
letter_opener,neg,tool,wn_hypernym,not_certain
paperknife,neg,tool,wn_hypernym,not_certain
paper_knife,neg,tool,wn_hypernym,not_certain
linoleum_knife,neg,tool,wn_hypernym,not_certain
linoleum_cutter,neg,tool,wn_hypernym,not_certain
parang,neg,tool,wn_hypernym,not_certain
parer,neg,tool,wn_hypernym,not_certain
paring_knife,neg,tool,wn_hypernym,not_certain
pocketknife,neg,tool,wn_hypernym,not_certain
pocket_knife,neg,tool,wn_hypernym,not_certain
pruning_knife,neg,tool,wn_hypernym,not_certain
slicer,neg,tool,wn_hypernym,not_certain
surgical_knife,neg,tool,wn_hypernym,not_certain
table_knife,neg,tool,wn_hypernym,not_certain
mattock,neg,tool,wn_hypernym,not_certain
safety_razor,neg,tool,wn_hypernym,not_certain
electric_shaver,neg,tool,wn_hypernym,not_certain
electric_razor,neg,tool,wn_hypernym,not_certain
shaver,neg,tool,wn_hypernym,not_certain
straight_razor,neg,tool,wn_hypernym,not_certain
clipper,neg,vehicle tool,wn_hypernym,not_certain
shears,neg,tool,wn_hypernym,not_certain
snuffers,neg,tool,wn_hypernym,not_certain
pruning_hook,neg,tool,wn_hypernym,not_certain
lopper,neg,tool,wn_hypernym,not_certain
pruner,neg,tool,wn_hypernym,not_certain
chain_tongs,neg,tool,wn_hypernym,not_certain
Stillson_wrench,neg,tool,wn_hypernym,not_certain
battle-ax,neg,tool,wn_hypernym,not_certain
battle-axe,neg,tool,wn_hypernym,not_certain
broad_hatchet,neg,tool,wn_hypernym,not_certain
claw_hatchet,neg,tool,wn_hypernym,not_certain
half_hatchet,neg,tool,wn_hypernym,not_certain
clasp_knife,neg,tool,wn_hypernym,not_certain
jackknife,neg,tool,wn_hypernym,not_certain
penknife,neg,tool,wn_hypernym,not_certain
switchblade,neg,tool,wn_hypernym,not_certain
flick-knife,neg,tool,wn_hypernym,not_certain
flick_knife,neg,tool,wn_hypernym,not_certain
switchblade_knife,neg,tool,wn_hypernym,not_certain
catling,neg,tool,wn_hypernym,not_certain
lancet,neg,tool,wn_hypernym,not_certain
lance,neg,tool,wn_hypernym,not_certain
scalpel,neg,tool,wn_hypernym,not_certain
butter_knife,neg,tool,wn_hypernym,not_certain
fish_knife,neg,tool,wn_hypernym,not_certain
steak_knife,neg,tool,wn_hypernym,not_certain
pruning_shears,neg,tool,wn_hypernym,not_certain
snips,neg,tool,wn_hypernym,not_certain
tinsnips,neg,tool,wn_hypernym,not_certain
thinning_shears,neg,tool,wn_hypernym,not_certain
chain_wrench,neg,tool,wn_hypernym,not_certain
Lochaber_ax,neg,tool,wn_hypernym,not_certain
secateurs,neg,tool,wn_hypernym,not_certain
vehicle,neg,vehicle,wn_hypernym,not_certain
bumper_car,neg,vehicle,wn_hypernym,not_certain
Dodgem,neg,vehicle,wn_hypernym,not_certain
craft,neg,vehicle,wn_hypernym,not_certain
military_vehicle,neg,vehicle,wn_hypernym,not_certain
projectile,neg,vehicle,wn_hypernym,not_certain
rocket,neg,vehicle plant relation,wn_hypernym,not_certain
skibob,neg,vehicle,wn_hypernym,not_certain
sleigh,neg,vehicle,wn_hypernym,not_certain
sled,neg,vehicle,wn_hypernym,not_certain
road_roller,neg,vehicle,wn_hypernym,not_certain
steamroller,neg,vehicle,wn_hypernym,not_certain
wheeled_vehicle,neg,vehicle,wn_hypernym,not_certain
aircraft,neg,vehicle,wn_hypernym,not_certain
hovercraft,neg,vehicle,wn_hypernym,not_certain
ground-effect_machine,neg,vehicle,wn_hypernym,not_certain
landing_craft,neg,vehicle,wn_hypernym,not_certain
spacecraft,neg,vehicle,wn_hypernym,not_certain
ballistic_capsule,neg,vehicle,wn_hypernym,not_certain
space_vehicle,neg,vehicle,wn_hypernym,not_certain
watercraft,neg,vehicle,wn_hypernym,not_certain
vessel,neg,vehicle,wn_hypernym,not_certain
caisson,neg,vehicle,wn_hypernym,not_certain
